model,context,condition,n_true_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
TxPert_official_cell_gat_k562_all_fixed2000,K562,NRDE2,495,2000,0.11130566040573389,0.17678344955155062,0.11133887606088333,0.46466589337948333,0.05580290900118237,0.12009254088869364
TxPert_official_cell_gat_k562_all_fixed2000,K562,NRF1,71,2000,0.11201193583519445,0.1484938903300847,0.11201193583519445,0.4274171550662606,0.05330443965612305,0.1247129128467723
TxPert_official_cell_gat_k562_all_fixed2000,K562,NSA2,71,2000,0.12108846665011819,0.19980290116313904,0.12108846665011819,0.4181746234428271,0.055464493836690776,0.13263476404594945
TxPert_official_cell_gat_k562_all_fixed2000,K562,NSRP1,188,2000,0.10270702505044657,0.11769931679639871,0.10273767471474095,0.48759774490924196,0.056494600232329384,0.11586312624192639
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUBP1,144,2000,0.11385689166395073,0.13957263986145688,0.11385689166395073,0.4432908623441522,0.05425586986526634,0.12239338378062607
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUDC,106,2000,0.11027422814027481,0.14265678719053457,0.11027422814027481,0.4580786011219558,0.055072325617986286,0.12022461708722784
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUDCD3,108,2000,0.1109376056480947,0.14555492630798395,0.1109376056480947,0.4529398950652568,0.05443380381914772,0.12017886525433265
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUDT21,57,2000,0.11385282172539951,0.11935819684575714,0.11388679750031011,0.45960917542721885,0.055138559337218604,0.11996835808659015
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUF2,404,2000,0.10721064921509463,0.13131915776682623,0.10724264284362793,0.47813305628434843,0.05564717522089933,0.11638428534830854
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUFIP1,57,2000,0.12215819306452826,0.1901955823464906,0.12215819306452826,0.4343153262195269,0.05618980776136275,0.1293756012635053
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUMA1,203,2000,0.10626777049645718,0.15711502494338273,0.10629948275264829,0.47544443337669107,0.055482509310900735,0.11669609369467877
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP107,237,2000,0.10299380963859281,0.1274391181000703,0.10299380963859281,0.49692229622961664,0.056041428864114486,0.11277704414061662
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP133,70,2000,0.11453794700184582,0.18534664334042106,0.11453794700184582,0.4345205610689123,0.05548774435177673,0.12769877434174853
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP160,234,2000,0.11178327303481833,0.15892138834882719,0.11178327303481833,0.4613518604768668,0.0562584667267647,0.12194264362386631
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP54,266,2000,0.11034734229115671,0.16792557330285893,0.11034734229115671,0.45362729281142605,0.05488873576341967,0.12099962992359181
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP62,86,2000,0.10744149801277007,0.13088826581008747,0.1074735605308282,0.47676988453037483,0.056095000561815746,0.11765633947393034
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP85,107,2000,0.11677783040801167,0.18171522434277665,0.11677783040801167,0.44949946737179186,0.055842302306994204,0.12423218517071977
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP88,35,2000,0.11350344368902036,0.15673398025077367,0.11370697646311903,0.4431082748187826,0.055348056157981995,0.12490864660907347
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUP98,410,2000,0.10478160423378444,0.12985502785107922,0.10478160423378444,0.49486143749456213,0.05575338786674624,0.11266464209127727
TxPert_official_cell_gat_k562_all_fixed2000,K562,NUTF2,44,2000,0.12201910756138337,0.1735059552182375,0.12201910756138337,0.42849200104267693,0.055268015228278566,0.12898260365179595
TxPert_official_cell_gat_k562_all_fixed2000,K562,NVL,105,2000,0.12513942054920577,0.19985136603073694,0.12513942054920577,0.4201563878060456,0.05639032936526622,0.13421271140871066
TxPert_official_cell_gat_k562_all_fixed2000,K562,OGFOD1,101,2000,0.11504230494997031,0.1300178429060733,0.11504230494997031,0.44516426088346217,0.05556580351839545,0.12482089680764566
TxPert_official_cell_gat_k562_all_fixed2000,K562,OGT,31,2000,0.11246788300638191,0.16271386640231855,0.11273694492744983,0.4213993375796407,0.053368269054270244,0.1266453528245772
TxPert_official_cell_gat_k562_all_fixed2000,K562,OPA1,53,2000,0.10869893823518459,0.1476943307293811,0.10873137599652005,0.43898612877936394,0.05253367436972509,0.11967046275264905
TxPert_official_cell_gat_k562_all_fixed2000,K562,ORC1,477,2000,0.11705168518047238,0.14364599431231417,0.1170866155550413,0.44842557651402,0.05558135944175777,0.1239477878009533
TxPert_official_cell_gat_k562_all_fixed2000,K562,ORC5,89,2000,0.1163117233233864,0.1410090466180857,0.1163117233233864,0.4319332747549032,0.054206753505209385,0.12549797716091396
TxPert_official_cell_gat_k562_all_fixed2000,K562,OXA1L,305,2000,0.11331044555635271,0.19776224149278865,0.11331044555635271,0.45561254804238227,0.05611059877539147,0.12315419710220524
TxPert_official_cell_gat_k562_all_fixed2000,K562,PABPN1,93,2000,0.10717434320727723,0.13962827902039923,0.10717434320727723,0.4571556894006407,0.05525588288206968,0.12086884830379135
TxPert_official_cell_gat_k562_all_fixed2000,K562,PAF1,229,2000,0.09119722633237583,0.12325864024134466,0.09119722633237583,0.5062681734953123,0.05546574438099699,0.1095580291023968
TxPert_official_cell_gat_k562_all_fixed2000,K562,PAM16,43,2000,0.10155212962381342,0.13684783507075823,0.10164309898447974,0.46113873273934436,0.053288849605289616,0.11555925509258455
TxPert_official_cell_gat_k562_all_fixed2000,K562,PAXBP1,114,2000,0.11291116635708555,0.1710061488722866,0.11291116635708555,0.45697813795074865,0.05564668725943749,0.12177100263760288
TxPert_official_cell_gat_k562_all_fixed2000,K562,PCBP1,93,2000,0.11566819519709205,0.14175559334491863,0.11566819519709205,0.4416744159138928,0.05550224759089727,0.1256632585779775
TxPert_official_cell_gat_k562_all_fixed2000,K562,PCF11,393,2000,0.1036927939513738,0.13285465084794723,0.1037237377872292,0.4922689720543728,0.056472077930200544,0.11471792858962422
TxPert_official_cell_gat_k562_all_fixed2000,K562,PCID2,208,2000,0.11762784954855765,0.13821838345315154,0.11762784954855765,0.4409712090145859,0.05544815485800233,0.1257409836902945
TxPert_official_cell_gat_k562_all_fixed2000,K562,PCNA,82,2000,0.10926722862696331,0.11403044077826233,0.10929983597659833,0.48822019510371245,0.056262149389689854,0.11523928915997671
TxPert_official_cell_gat_k562_all_fixed2000,K562,PDAP1,38,2000,0.11686805606401057,0.15010777928649235,0.11704264234435717,0.4457461632521456,0.054857388460399635,0.12306866946307672
TxPert_official_cell_gat_k562_all_fixed2000,K562,PDCD11,95,2000,0.1076814607322199,0.20454987914325315,0.1076814607322199,0.482556807038181,0.05595127788504591,0.1159475442259039
TxPert_official_cell_gat_k562_all_fixed2000,K562,PDCD2,59,2000,0.10823413923646034,0.19947760720693822,0.10826643829323038,0.44987211770206914,0.0532668156237875,0.11840434724389907
TxPert_official_cell_gat_k562_all_fixed2000,K562,PDCD7,80,2000,0.1089327876024843,0.138413999875784,0.1089327876024843,0.4435539665282983,0.05271218612688419,0.11884052204753756
TxPert_official_cell_gat_k562_all_fixed2000,K562,PDRG1,111,2000,0.10900143352643386,0.1723380930222416,0.10903396155792489,0.46096755161454683,0.0557816843258835,0.12100999933814689
TxPert_official_cell_gat_k562_all_fixed2000,K562,PELO,240,2000,0.11065581432755917,0.13959476118212275,0.11068883605669302,0.46184452280740035,0.05560253811577838,0.1203923272140712
TxPert_official_cell_gat_k562_all_fixed2000,K562,PELP1,60,2000,0.11050724081319863,0.14949619180301535,0.11050724081319863,0.4588216560886093,0.056114335813412894,0.1223009721658957
TxPert_official_cell_gat_k562_all_fixed2000,K562,PES1,54,2000,0.1254197753554958,0.15849803948991123,0.125457202922,0.4120746563982246,0.05490372496977145,0.1332373218903806
TxPert_official_cell_gat_k562_all_fixed2000,K562,PET117,80,2000,0.11472179225351081,0.19037276167105993,0.11472179225351081,0.434242259598335,0.054472503592654715,0.12544265587742215
TxPert_official_cell_gat_k562_all_fixed2000,K562,PFDN2,77,2000,0.1057346424391216,0.16356179829773154,0.1057346424391216,0.477087759317248,0.05478513087951723,0.1148323943787519
TxPert_official_cell_gat_k562_all_fixed2000,K562,PFN1,239,2000,0.11731562987023829,0.17892913589360407,0.11731562987023829,0.4400428699262815,0.05513045295052173,0.12528427447742704
TxPert_official_cell_gat_k562_all_fixed2000,K562,PGAM1,145,2000,0.1112662060441597,0.16191636758566524,0.1112662060441597,0.4490780793245979,0.05439798597969907,0.12113257643344894
TxPert_official_cell_gat_k562_all_fixed2000,K562,PGD,98,2000,0.10916638195272112,0.1611893625121475,0.10919895920785475,0.45708177750596773,0.054292182973308185,0.11878001805661385
TxPert_official_cell_gat_k562_all_fixed2000,K562,PGPEP1,51,2000,0.10707563269364977,0.10857075996449686,0.10713955844451165,0.4629650370246755,0.055106544051750576,0.1190295993313151
TxPert_official_cell_gat_k562_all_fixed2000,K562,PHAX,304,2000,0.11104771043690034,0.1445127270831585,0.1110808491150373,0.46358072192303673,0.05580642542263898,0.12038124447308546
TxPert_official_cell_gat_k562_all_fixed2000,K562,PHB,217,2000,0.09150678854671233,0.11161108764947132,0.09150678854671233,0.541488387261413,0.05488727792429568,0.10136371933708836
TxPert_official_cell_gat_k562_all_fixed2000,K562,PHB2,292,2000,0.09154598125483594,0.13382718240460914,0.09154598125483594,0.5394554354739434,0.05558711151505748,0.103043007502169
TxPert_official_cell_gat_k562_all_fixed2000,K562,PHF5A,197,2000,0.10817542716007969,0.13770918515791458,0.10817542716007969,0.4698231118346669,0.05523135825579871,0.11755776948592772
TxPert_official_cell_gat_k562_all_fixed2000,K562,PIAS4,173,2000,0.10941730405653072,0.14565667320145503,0.10941730405653072,0.45800624166910936,0.05371807150799462,0.11728676478155087
TxPert_official_cell_gat_k562_all_fixed2000,K562,PKM,44,2000,0.11375549063413629,0.16084919724142824,0.11378943736366004,0.43811389419265756,0.05426114935951356,0.1238516943658848
TxPert_official_cell_gat_k562_all_fixed2000,K562,PLRG1,80,2000,0.09798466494973997,0.11499707337476077,0.09801390537497116,0.5177984092273442,0.05517472778599785,0.10655638514371915
TxPert_official_cell_gat_k562_all_fixed2000,K562,PMF1,255,2000,0.1064971410554459,0.13102546007256458,0.1064971410554459,0.48291805788012204,0.05462010190663815,0.11310428318908304
TxPert_official_cell_gat_k562_all_fixed2000,K562,PMPCA,114,2000,0.10904039372142599,0.1430853063655817,0.10904039372142599,0.4533422146806036,0.05422545748649983,0.11961263375522471
TxPert_official_cell_gat_k562_all_fixed2000,K562,PMPCB,471,2000,0.10926154298799913,0.15919829081262366,0.10926154298799913,0.47315681094041445,0.056579905912432345,0.11957960534094797
TxPert_official_cell_gat_k562_all_fixed2000,K562,PNISR,89,2000,0.11655606463973003,0.15028940887192258,0.11655606463973003,0.4345099051458526,0.05376227542125623,0.12373083685146694
TxPert_official_cell_gat_k562_all_fixed2000,K562,PNN,64,2000,0.1028808005823563,0.14235236690450592,0.10291150210446383,0.46192103748949953,0.05163612504187429,0.11178560778408368
TxPert_official_cell_gat_k562_all_fixed2000,K562,PNO1,114,2000,0.10195610212180221,0.19252404422242864,0.10195610212180221,0.4945179444095365,0.05471580066092464,0.11064472012195455
TxPert_official_cell_gat_k562_all_fixed2000,K562,PNPT1,112,2000,0.110017929266661,0.18347546711178783,0.110017929266661,0.4584176407975805,0.05524134389002562,0.12050439985003557
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLA1,195,2000,0.1189951966478712,0.12028248611933001,0.11903070700198873,0.4465755482855517,0.05640412755994025,0.12630366018346673
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLA2,212,2000,0.12165153096843316,0.14446296512633242,0.12165153096843316,0.4268192986188665,0.05537506536531168,0.12973889476673023
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLD1,197,2000,0.12184895954361083,0.140936212474228,0.12184895954361083,0.4181069642243138,0.05511181048933875,0.13181270317622432
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLD2,63,2000,0.11956293579326013,0.13694370161180688,0.11956293579326013,0.41272836706083194,0.05212350159056646,0.12629008444186524
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLD3,65,2000,0.12674887922144473,0.15460024589567806,0.12678670341697484,0.4074943540773415,0.05443608423523819,0.13358733036343626
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLE,154,2000,0.11644945090225826,0.13252911761574718,0.11644945090225826,0.45438313478235004,0.055779306738562934,0.12275830954354892
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR1A,115,2000,0.10928745789424563,0.15205073029253205,0.10928745789424563,0.47252223323363823,0.055107142800756403,0.11662338353352124
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR1B,174,2000,0.10372893695614552,0.16664848270844318,0.10372893695614552,0.4892909198021407,0.054914361769377945,0.11223253574633849
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR1C,161,2000,0.10842592973385312,0.17446968049874062,0.10842592973385312,0.46222369357063336,0.05487198319112736,0.11871304471676075
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR1E,202,2000,0.11281277494401577,0.1712188372738839,0.11281277494401577,0.45634364053464743,0.055458066464226186,0.12152698169296779
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2A,264,2000,0.096811094298039,0.1369160617032758,0.09683998450821446,0.5041812778688382,0.05561875282688987,0.11031498820987379
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2B,234,2000,0.08663333707920211,0.14404960166928504,0.08663333707920211,0.55707356228242,0.05427581628927348,0.09743024797765353
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2C,145,2000,0.08825016412635563,0.1333159081587846,0.08825016412635563,0.5714779141587971,0.055866066819703686,0.09775717391347583
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2D,182,2000,0.09309337883924246,0.14469716557365694,0.09309337883924246,0.5259797866049453,0.05490268001934128,0.10438172791754162
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2E,93,2000,0.10246182151528999,0.16322614898499424,0.10246182151528999,0.47934907788770864,0.0554602646688444,0.11569911379874454
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2F,209,2000,0.09529663217195411,0.16218841281394766,0.09529663217195411,0.5250835963322611,0.05520221054832383,0.1051303256902542
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2G,131,2000,0.08346647298559595,0.1543137605001837,0.08346647298559595,0.5555540211765465,0.05562900437574461,0.10013248262807865
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2H,80,2000,0.08160557569483091,0.14415408884222003,0.08162992829873865,0.5742593440500608,0.05465636939523844,0.09517715124667135
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2I,179,2000,0.08777318459787718,0.1244230126793166,0.08777318459787718,0.5438041844958695,0.054893231556499666,0.10094300873752565
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR2L,43,2000,0.10015267355538496,0.18031545662177817,0.10021246619631355,0.46514419746765245,0.05193230330103317,0.1116477480903483
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR3B,109,2000,0.11149383674444337,0.1465715693374937,0.11149383674444337,0.45486963068075076,0.05562201818934173,0.12228122788344084
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR3C,169,2000,0.11280539793009026,0.13976167410960613,0.112839061134486,0.4428918942444579,0.054295446258816236,0.12259299783643687
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR3D,108,2000,0.10776444909662938,0.13865101274401728,0.10776444909662938,0.463302509548467,0.05482863801482037,0.1183430603145784
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR3E,192,2000,0.1141806426720158,0.14916603307754836,0.1141806426720158,0.441891674446231,0.05534857740647411,0.125253720209367
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLR3F,156,2000,0.11206471524771654,0.13559267926670224,0.11206471524771654,0.44871616315625623,0.05486043762273394,0.12226088762713243
TxPert_official_cell_gat_k562_all_fixed2000,K562,POLRMT,208,2000,0.11366842013359989,0.22856766717590463,0.11366842013359989,0.46792567959922177,0.05657165297918324,0.12089879704539593
TxPert_official_cell_gat_k562_all_fixed2000,K562,POP1,82,2000,0.10996041577882508,0.2058501623118423,0.10996041577882508,0.45554871618134246,0.05446744177858335,0.11956446950287648
TxPert_official_cell_gat_k562_all_fixed2000,K562,POP4,116,2000,0.1112405145436234,0.19283791950599063,0.1112405145436234,0.45843266135944066,0.05544154447062178,0.1209371581353809
TxPert_official_cell_gat_k562_all_fixed2000,K562,POP5,50,2000,0.11162964858935455,0.2081086584395201,0.11162964858935455,0.45096806387610405,0.05575262280600591,0.12362875785597854
TxPert_official_cell_gat_k562_all_fixed2000,K562,POP7,196,2000,0.1114255631158956,0.19678222120175207,0.1114255631158956,0.45604118043979125,0.05536517615886828,0.12140389359451481
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPAN,87,2000,0.11744614756314205,0.15392617043407236,0.11744614756314205,0.44627324420789843,0.05533769974037161,0.12399958818637222
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPARGC1B,129,2000,0.11677918269896168,0.1744096040127533,0.11677918269896168,0.44266110052374646,0.05591615670666806,0.12631820455270928
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPIE,39,2000,0.11690946099588125,0.16532051751323723,0.1172242037864774,0.43672034054336667,0.05626709370641595,0.12884010016114095
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPIH,93,2000,0.11019176786190127,0.16315514985555388,0.1102246511110394,0.457982094463201,0.05545026994538706,0.12107518919408455
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPIL4,69,2000,0.11356019428328061,0.14008009029394522,0.11362799141419601,0.4566979764611739,0.057233888430905426,0.12532108773764247
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP1CA,64,2000,0.12373144642752011,0.19532538797716006,0.12373144642752011,0.4149075831246601,0.05651404836969695,0.1362087590253311
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP1R11,69,2000,0.11439756154089771,0.1458472884449702,0.11439756154089771,0.4311672962739673,0.05355403642064552,0.1242070900121004
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP1R8,64,2000,0.11333023632724996,0.1862024833346952,0.11333023632724996,0.4405130308761589,0.0555913261792218,0.12619677744080715
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP2R1A,301,2000,0.10755768583484798,0.1590153651276059,0.10755768583484798,0.46597734240810595,0.05515618602926388,0.1183666668438378
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP4C,128,2000,0.11611043141720509,0.16596888812389526,0.11611043141720509,0.4405782832499584,0.05455004606617678,0.12381464748021134
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPP4R2,162,2000,0.11592268135185535,0.141966035974923,0.11595727481092782,0.4365622873255774,0.05515354198424774,0.12633601738428546
TxPert_official_cell_gat_k562_all_fixed2000,K562,PPRC1,112,2000,0.105702073003923,0.19278733690774932,0.105702073003923,0.4783252574701245,0.055631599214477,0.11630495605786009
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRELID1,122,2000,0.10723528760636562,0.12749760388830822,0.10723528760636562,0.4533219702670747,0.05454000120314043,0.12031183921637371
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRELID3B,235,2000,0.10401210171962505,0.1586799133199084,0.10401210171962505,0.48544346649813186,0.05460582641392351,0.11248647691763482
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRIM1,151,2000,0.115568097634914,0.12570631950863642,0.11560258527968718,0.4384924068975847,0.05478225275271224,0.12493318160507053
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRIM2,149,2000,0.12611213071961053,0.15023382608088057,0.12611213071961053,0.4297171617295763,0.05731172546105868,0.13337080580323027
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRMT1,44,2000,0.12616165537572788,0.19089590286606864,0.12623697576699697,0.3901188024077432,0.054013662155204166,0.13845438988661313
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRMT5,92,2000,0.10858014920557389,0.1321045074608505,0.10858014920557389,0.4477815511416387,0.05329999045837284,0.11903123103703105
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF18,256,2000,0.10973850497633988,0.1421112550387981,0.10973850497633988,0.4753222215324996,0.056496345431311615,0.1188590427364615
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF19,98,2000,0.11369315700042791,0.17320221506464253,0.11369315700042791,0.4703363088710869,0.05659300459010932,0.12032454717922969
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF3,129,2000,0.10794376037447162,0.12722399894574843,0.10797597277685135,0.48443544729921734,0.05584700539119671,0.1152826543757761
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF31,23,2000,0.09943365297981782,0.1541379543380709,0.10146167573465732,0.4411313923026895,0.05402407153875751,0.12246707275146106
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF4,101,2000,0.10374208373480148,0.14654079850498875,0.10374208373480148,0.4745096620572353,0.05520742831463862,0.11634626555721608
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF40A,96,2000,0.10963303365850728,0.16897509028918964,0.10963303365850728,0.4601225446585148,0.056987420559181726,0.12385269963885076
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF6,172,2000,0.1104417877916043,0.1414963687330124,0.1104417877916043,0.45808974314160955,0.05509084701787588,0.12026212470385823
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRPF8,91,2000,0.10118674235882938,0.14392391496876425,0.10118674235882938,0.4795570946531926,0.055831728156001445,0.11642352415230714
TxPert_official_cell_gat_k562_all_fixed2000,K562,PRRC2A,82,2000,0.11788390959440158,0.22528929879068124,0.11788390959440158,0.41937347387712737,0.05455003793155197,0.13007507634301133
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA1,56,2000,0.10249514789184803,0.1127072338490095,0.10249514789184803,0.4800421169765631,0.053789719683951694,0.1120520818094322
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA2,38,2000,0.11618883679877696,0.12833656141519742,0.11636240841036762,0.4303209021376328,0.05613432597282271,0.13044759013447352
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA3,194,2000,0.10042960129274461,0.10808018374730612,0.10042960129274461,0.49152260602302955,0.05562038614630239,0.11315936303467342
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA4,274,2000,0.1036136497669183,0.1219048280571693,0.1036136497669183,0.48892432497969895,0.05469898448774685,0.11187617505276773
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA6,18,2000,0.11650098882395563,0.1145589266555092,0.11776577639864272,0.41393327618946896,0.05605666538064762,0.13542439627575373
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMA7,22,2000,0.09451955591007022,0.10402468310330583,0.09514400943259921,0.44971844174439063,0.04942096014371529,0.10989311190594643
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB1,106,2000,0.10579176750008974,0.15874663041555992,0.10579176750008974,0.47609878306750536,0.05495803123879022,0.11543409065310906
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB2,46,2000,0.1072822127272064,0.1291890130284596,0.10737831503780108,0.4685884142874658,0.05642342729191686,0.12041148344138923
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB3,19,2000,0.11753487847097965,0.11757524776205905,0.11927850821517524,0.4248528888435736,0.05996404694579991,0.14114072684691284
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB5,198,2000,0.1024464849380636,0.10607081245739966,0.1024464849380636,0.4988856236028057,0.05433606969113163,0.10891488155057198
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB6,77,2000,0.10616823928867976,0.12014975410540032,0.10616823928867976,0.5008015968047778,0.056908067164838164,0.11363395482679038
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMB7,188,2000,0.10699187713057895,0.12263770619251968,0.10699187713057895,0.47579636861234553,0.05538817785501365,0.11641151623842243
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC1,177,2000,0.08588631418420627,0.09524091286433312,0.08588631418420627,0.5694069741956161,0.05532999599684778,0.09717126331882066
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC2,279,2000,0.09165171947312128,0.11321176955222106,0.09165171947312128,0.531005203954182,0.054572536312388197,0.10277212893261158
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC3,23,2000,0.09795215893864133,0.11317339985668746,0.09892607314321354,0.45621210266002465,0.051751424172873164,0.11343719891856316
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC4,149,2000,0.08810169661908598,0.10136267642714224,0.08810169661908598,0.5565574698132378,0.05509174007231699,0.09898661336975283
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMC6,65,2000,0.09434939269944846,0.10423782972063649,0.09434939269944846,0.5337277099090075,0.05609790006466876,0.10510583949852295
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD1,87,2000,0.09908438104320919,0.11466014463984404,0.09908438104320919,0.48879055598203935,0.05504237389167537,0.11260932129712567
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD11,40,2000,0.09349034207636492,0.1102664864722875,0.09379815224183634,0.4988700725075952,0.05414670447175456,0.10853868846891654
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD12,116,2000,0.09440082994262591,0.11717289285520342,0.09440082994262591,0.5330014557495428,0.055320088858610623,0.1037897499602853
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD13,96,2000,0.1016020981747641,0.1408012647649453,0.1016020981747641,0.4938565654955751,0.05503766370838873,0.11144463076786928
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD2,34,2000,0.09357598265690371,0.10115985625617792,0.09396845232652525,0.5221107721528779,0.05637490216049151,0.10797498172329356
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD3,30,2000,0.10544431307505828,0.139112101386924,0.10569657219724743,0.4482067994186589,0.05503575239138265,0.12279097781393838
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD4,285,2000,0.10444616125781585,0.16426235127604769,0.10444616125781585,0.4857588079804665,0.05545100873463448,0.11415337546556756
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD6,282,2000,0.0948391508972714,0.11591480191797932,0.0948391508972714,0.5304795366082883,0.05602193592212926,0.1056062128696857
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMD7,175,2000,0.08934237228058432,0.09727989199231646,0.08934237228058432,0.5664481865388823,0.05532125947643561,0.0976634047287292
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMG3,324,2000,0.11271844404584534,0.12592758762000625,0.11271844404584534,0.44907819676548594,0.054751233657380806,0.12191915090186632
TxPert_official_cell_gat_k562_all_fixed2000,K562,PSMG4,44,2000,0.1105670731094478,0.1794451147090745,0.1106661179644279,0.46265085988760285,0.05672577833717907,0.12261033541547241
TxPert_official_cell_gat_k562_all_fixed2000,K562,PTBP1,87,2000,0.1219879775881851,0.16203660650024582,0.1219879775881851,0.44149106296006074,0.0561493221901275,0.12718110428295573
TxPert_official_cell_gat_k562_all_fixed2000,K562,PTCD1,246,2000,0.11894988273168883,0.18406099002964862,0.11894988273168883,0.4346448132470428,0.056000762221321186,0.12884258416553498
TxPert_official_cell_gat_k562_all_fixed2000,K562,PUF60,52,2000,0.10403915045133415,0.1480388706178228,0.10403915045133415,0.45717924751412464,0.05384552979098328,0.11777771827130568
TxPert_official_cell_gat_k562_all_fixed2000,K562,PWP2,51,2000,0.11129509272794814,0.1975843790081824,0.11132830522950826,0.46723505860385717,0.0575289058083944,0.12312625843838358
