position_0based	gene
3221	GOLGA3
3222	CHFR
3223	ZNF26
3224	ZNF84
3225	ZNF891
3226	ZNF268
3227	AL137001.2
3228	MPHOSPH8
3229	ZMYM5
3230	ZMYM2
3231	IFT88
3232	SAP18
3233	ZDHHC20
3234	SACS
3235	PARP4
3236	MTMR6
3237	RNF6
3238	CDK8
3239	USP12
3240	GTF3A
3241	MTIF3
3242	PAN3
3243	SLC46A3
3244	SLC7A1
3245	UBL3
3246	KATNAL1
3247	HMGB1
3248	USPL1
3249	HSPH1
3250	BRCA2
3251	N4BP2L2
3252	PDS5B
3253	CCDC169
3254	SPART
3255	RFXAP
3256	EXOSC8
3257	SUPT20H
3258	UFM1
3259	NHLRC3
3260	FOXO1
3261	MRPS31
3262	ELF1
3263	NAA16
3264	RGCC
3265	VWA8
3266	DGKH
3267	AKAP11
3268	TSC22D1
3269	TPT1
3270	TPT1-AS1
3271	COG3
3272	ZC3H13
3273	LCP1
3274	LRCH1
3275	ITM2B
3276	RB1
3277	RCBTB2
3278	FNDC3A
3279	CDADC1
3280	CAB39L
3281	SETDB2
3282	RCBTB1
3283	ARL11
3284	EBPL
3285	KPNA3
3286	DLEU2
3287	TRIM13
3288	DLEU1
3289	INTS6
3290	WDFY2
3291	ALG11
3292	CKAP2
3293	AL139089.1
3294	DIAPH3
3295	TDRD3
3296	LINC00355
3297	DIS3
3298	PIBF1
3299	TBC1D4
3300	COMMD6
3301	CLN5
3302	FBXL3
3303	POU4F1
3304	OBI1
3305	NDFIP2
3306	SPRY2
3307	MIR17HG
3308	TGDS
3309	GPR180
3310	DNAJC3-DT
3311	DNAJC3
3312	UGGT2
3313	MBNL2
3314	RAP2A
3315	IPO5
3316	DOCK9
3317	UBAC2
3318	TM9SF2
3319	ZIC2
3320	TEX30
3321	BIVM
3322	ERCC5
3323	ARGLU1
3324	LIG4
3325	ABHD13
3326	NAXD
3327	ING1
3328	ANKRD10
3329	ANKRD10-IT1
3330	ARHGEF7
3331	TUBGCP3
3332	GRTP1
3333	DCUN1D2
3334	TMCO3
3335	GAS6
3336	RASA3
3337	UPF3A
3338	CCNB1IP1
3339	PIP4P1
3340	PNP
3341	RNASE1
3342	NDRG2
3343	ZNF219
3344	LINC00641
3345	CHD8
3346	RAB2B
3347	TOX4
3348	METTL3
3349	DAD1
3350	MRPL52
3351	LRP10
3352	RBM23
3353	HAUS4
3354	ACIN1
3355	C14orf119
3356	SLC7A8
3357	HOMEZ
3358	PPP1R3E
3359	BCL2L2
3360	NGDN
3361	DHRS4-AS1
3362	DHRS4
3363	DHRS4L2
3364	PCK2
3365	PSME1
3366	EMC9
3367	PSME2
3368	CHMP4A
3369	GMPR2
3370	DHRS1
3371	LTB4R
3372	STXBP6
3373	AL110292.1
3374	FOXG1
3375	LINC02327
3376	COCH
3377	STRN3
3378	AP4S1
3379	HECTD1
3380	HEATR5A
3381	ARHGAP5
3382	EGLN3
3383	EAPP
3384	SNX6
3385	CFL2
3386	BAZ1A
3387	AL121603.2
3388	FAM177A1
3389	PPP2R3C
3390	NFKBIA
3391	RALGAPA1
3392	MBIP
3393	MIPOL1
3394	SEC23A
3395	TRAPPC6B
3396	PNN
3397	FBXO33
3398	LINC02315
3399	KLHL28
3400	TOGARAM1
3401	PRPF39
3402	FANCM
3403	MIS18BP1
3404	RPS29
3405	KLHDC2
3406	NEMF
3407	AL627171.2
3408	ARF6
3409	SOS2
3410	SAV1
3411	NIN
3412	ERO1A
3413	FERMT2
3414	CDKN3
3415	GMFB
3416	SOCS4
3417	MAPK1IP1L
3418	DLGAP5
3419	FBXO34
3420	KTN1
3421	AP5M1
3422	NAA30
3423	ACTR10
3424	PSMA3-AS1
3425	ARID4A
3426	KIAA0586
3427	DAAM1
3428	PCNX4
3429	DHRS7
3430	PPM1A
3431	SLC38A6
3432	HIF1A
3433	SNAPC1
3434	PPP2R5E
3435	ZBTB1
3436	FUT8
3437	MPP5
3438	ATP6V1D
3439	ARG2
3440	RDH11
3441	ZFP36L1
3442	DCAF5
3443	SLC39A9
3444	COX16
3445	SYNJ2BP
3446	MED6
3447	PCNX1
3448	SIPA1L1
3449	PSEN1
3450	NUMB
3451	PNMA1
3452	ELMSAN1
3453	PTGR2
3454	ZNF410
3455	COQ6
3456	ENTPD5
3457	ALDH6A1
3458	ABCD4
3459	NPC2
3460	AREL1
3461	FCF1
3462	ACYP1
3463	NEK9
3464	TMED10
3465	ERG28
3466	IFT43
3467	GPATCH2L
3468	GSTZ1
3469	SPTLC2
3470	SLIRP
3471	GTF2A1
3472	STON2
3473	SEL1L
3474	GALC
3475	FOXN3
3476	NRDE2
3477	CALM1
3478	DGLUCY
3479	PPP4R3A
3480	TRIP11
3481	ATXN3
3482	NDUFB1
3483	LGMN
3484	GOLGA5
3485	BTBD7
3486	DDX24
3487	SNHG10
3488	GLRX5
3489	GSKIP
3490	PAPOLA
3491	WARS
3492	PPP2R5C
3493	DYNC1H1
3494	HSP90AA1
3495	WDR20
3496	ANKRD9
3497	RCOR1
3498	CDC42BPB
3499	TNFAIP2
3500	EIF5
3501	MARK3
3502	CKB
3503	KLC1
3504	COA8
3505	ATP5MPL
3506	SIVA1
3507	NUDT14
3508	NIPA1
3509	UBE3A
3510	HERC2
3511	NSMCE3
3512	TJP1
3513	FAN1
3514	KLF13
3515	ARHGAP11A
3516	EMC7
3517	GOLGA8A
3518	GOLGA8B
3519	ZNF770
3520	MEIS2
3521	SPRED1
3522	BUB1B
3523	RPUSD2
3524	KNL1
3525	RAD51-AS1
3526	GCHFR
3527	CHP1
3528	OIP5-AS1
3529	NUSAP1
3530	RTF1
3531	ITPKA
3532	TYRO3
3533	EHD4
3534	TMEM87A
3535	SNAP23
3536	LRRC57
3537	HAUS2
3538	TTBK2
3539	UBR1
3540	CCNDBP1
3541	ADAL
3542	ZSCAN29
3543	TP53BP1
3544	MAP1A
3545	PDIA3
3546	WDR76
3547	CASC4
3548	CTDSPL2
3549	EIF3J-DT
3550	B2M
3551	SORD
3552	BLOC1S6
3553	DUT
3554	SECISBP2L
3555	DTWD1
3556	SLC27A2
3557	GABPB1-IT1
3558	GABPB1-AS1
3559	USP8
3560	TRPM7
3561	SPPL2A
3562	DMXL2
3563	TMOD3
3564	ARPP19
3565	RSL24D1
3566	RAB27A
3567	CCPG1
3568	NEDD4
3569	RFX7
3570	ZNF280D
3571	TCF12
3572	POLR2M
3573	ADAM10
3574	MINDY2
3575	RNF111
3576	SLTM
3577	CCNB2
3578	BNIP2
3579	ANXA2
3580	VPS13C
3581	TPM1
3582	LACTB
3583	RPS27L
3584	RAB8B
3585	APH1B
3586	HERC1
3587	CIAO2A
3588	PPIB
3589	CSNK1G1
3590	PCLAF
3591	TRIP4
3592	ZNF609
3593	OAZ2
3594	PIF1
3595	DPP8
3596	HACD3
3597	DENND4A
3598	MAP2K1
3599	SNAPC5
3600	SMAD3
3601	AAGAB
3602	IQCH-AS1
3603	C15orf61
3604	PIAS1
3605	CALML4
3606	FEM1B
3607	GLCE
3608	KIF23
3609	RPLP1
3610	TLE3
3611	PKM
3612	PARP6
3613	HEXA
3614	ARIH1
3615	NPTN
3616	CD276
3617	PML
3618	UBL7
3619	ARID3B
3620	CLK3
3621	FAM219B
3622	RPP25
3623	C15orf39
3624	MAN2C1
3625	SIN3A
3626	PTPN9
3627	UBE2Q2
3628	PEAK1
3629	CTSH
3630	AC015871.1
3631	FAH
3632	AC104041.1
3633	MEX3B
3634	RPS17
3635	SNHG21
3636	RAMAC
3637	C15orf40
3638	WDR73
3639	SEC11A
3640	PDE8A
3641	AKAP13
3642	MRPS11
3643	MFGE8
3644	ABHD2
3645	AP3S2
3646	IDH2
3647	CIB1
3648	IQGAP1
3649	CRTC3
3650	BLM
3651	FURIN
3652	UNC45A
3653	PRC1
3654	LINC01578
3655	CHD2
3656	AC015574.1
3657	NR2F2-AS1
3658	NR2F2
3659	LINC00923
3660	ARRDC4
3661	IGF1R
3662	MEF2A
3663	LINS1
3664	LRRK1
3665	CHSY1
3666	SELENOS
3667	SNRPA1
3668	TM2D3
3669	POLR3K
3670	SNRNP25
3671	HBZ
3672	HBA1
3673	HBQ1
3674	TMEM8A
3675	NME4
3676	MCRIP2
3677	METRN
3678	ANTKMT
3679	CIAO3
3680	GNPTG
3681	CLCN7
3682	CRAMP1
3683	NME3
3684	MRPS34
3685	SPSB3
3686	HAGH
3687	FAHD1
3688	MEIOB
3689	MSRB1
3690	SNHG9
3691	NPW
3692	PKD1
3693	SNHG19
3694	PGP
3695	ECI1
3696	CCNF
3697	ATP6V0C
3698	AMDHD2
3699	PDPK1
3700	ERVK13-1
3701	KCTD5
3702	PAQR4
3703	CLDN6
3704	TNFRSF12A
3705	ZNF213-AS1
3706	ZNF205
3707	AC108134.2
3708	ZNF200
3709	ZNF263
3710	ZNF75A
3711	ZSCAN32
3712	CLUAP1
3713	DNASE1
3714	TRAP1
3715	PAM16
3716	CORO7
3717	NMRAL1
3718	UBALD1
3719	NUDT16L1
3720	ZNF500
3721	ROGDI
3722	METTL22
3723	CARHSP1
3724	C16orf72
3725	ATF7IP2
3726	EMP2
3727	RMI2
3728	SOCS1
3729	LITAF
3730	TXNDC11
3731	SNX29
3732	CPPED1
3733	ERCC4
3734	MRTFB
3735	MIR193BHG
3736	PDXDC1
3737	RRN3
3738	MARF1
3739	NDE1
3740	FOPNL
3741	ARL6IP1
3742	SMG1
3743	COQ7
3744	GDE1
3745	CCP110
3746	ACSM3
3747	THUMPD1
3748	REXO5
3749	LYRM1
3750	TMEM159
3751	CRYM
3752	METTL9
3753	MOSMO
3754	NPIPB5
3755	COG7
3756	UBFD1
3757	DCTN5
3758	PLK1
3759	PRKCB
3760	RBBP6
3761	TNRC6A
3762	ZKSCAN2-DT
3763	APOBR
3764	ATXN2L
3765	SH2B1
3766	RABEP2
3767	SPNS1
3768	SPN
3769	QPRT
3770	KIF22
3771	SEZ6L2
3772	KCTD13
3773	TMEM219
3774	TAOK2
3775	YPEL3
3776	ZNF764
3777	ZNF785
3778	FBRS
3779	ZNF629
3780	ORAI3
3781	STX4
3782	ZNF646
3783	FUS
3784	PYCARD
3785	ARMC5
3786	ZNF720
3787	ZNF267
3788	SHCBP1
3789	ORC6
3790	C16orf87
3791	GPT2
3792	NETO2
3793	ITFG1
3794	SIAH1
3795	N4BP1
3796	CHD9
3797	RBL2
3798	CRNDE
3799	LPCAT2
3800	MT2A
3801	MT1F
3802	MT1G
3803	MT1X
3804	HERPUD1
3805	RSPRY1
3806	ARL2BP
3807	KIFC3
3808	AC009107.2
3809	CCDC113
3810	SLC38A7
3811	CKLF
3812	CMTM3
3813	CMTM4
3814	DYNC1LI2
3815	PDP2
3816	CIAO2B
3817	C16orf70
3818	ATP6V0D1
3819	GFOD2
3820	RANBP10
3821	NFATC3
3822	SLC7A6OS
3823	SNTB2
3824	COG8
3825	NIP7
3826	TERF2
3827	NFAT5
3828	NQO1
3829	WWP2
3830	PDPR
3831	ST3GAL2
3832	COG4
3833	CMTR2
3834	AP1G1
3835	ATXN1L
3836	IST1
3837	TXNL4B
3838	ZFHX3
3839	PSMD7
3840	GLG1
3841	BCAR1
3842	TMEM170A
3843	GABARAPL2
3844	ADAT1
3845	TERF2IP
3846	MON1B
3847	GCSH
3848	CMIP
3849	PLCG2
3850	MLYCD
3851	MBTPS1
3852	HSDL1
3853	TAF1C
3854	KLHL36
3855	GSE1
3856	GINS2
3857	C16orf95
3858	MAP1LC3B
3859	ZCCHC14
3860	JPH3
3861	SLC7A5
3862	BANP
3863	ZFPM1
3864	CYBA
3865	MVD
3866	CDT1
3867	APRT
3868	CBFA2T3
3869	ZNF778
3870	ANKRD11
3871	SPG7
3872	RPL13
3873	ZNF276
3874	TCF25
3875	DEF8
3876	CENPBD1
3877	ABR
3878	MYO1C
3879	RILP
3880	SERPINF1
3881	SGSM2
3882	MNT
3883	METTL16
3884	PAFAH1B1
3885	SPATA22
3886	ATP2A3
3887	ZZEF1
3888	CYB5D2
3889	ANKFY1
3890	ARRB2
3891	PSMB6
3892	RNF167
3893	AC012146.1
3894	C1QBP
3895	DERL2
3896	NLRP1
3897	MED31
3898	ALOX12-AS1
3899	C17orf49
3900	ACADVL
3901	GABARAP
3902	EIF5A
3903	TMEM256
3904	POLR2A
3905	AC016876.1
3906	SAT2
3907	KDM6B
3908	NAA38
3909	CHD3
3910	VAMP2
3911	TMEM107
3912	AURKB
3913	RPL26
3914	NDEL1
3915	MYH10
3916	STX8
3917	MAP2K4
3918	PMP22
3919	PIGL
3920	TRPV2
3921	SNHG29
3922	LRRC75A
3923	MPRIP
3924	FLCN
3925	ATPAF2
3926	ALKBH5
3927	SMCR8
3928	PRPSAP2
3929	EPN2
3930	AKAP10
3931	LINC02693
3932	KSR1
3933	NLK
3934	TMEM97
3935	IFT20
3936	TNFAIP1
3937	AC005726.1
3938	UNC119
3939	PIGS
3940	RSKR
3941	SDF2
3942	SUPT6H
3943	FAM222B
3944	FLOT2
3945	PHF12
3946	MYO18A
3947	NUFIP2
3948	TAOK1
3949	TP53I13
3950	GIT1
3951	SSH2
3952	NSRP1
3953	CPD
3954	NF1
3955	C17orf75
3956	ZNF207
3957	MYO1D
3958	ZNF830
3959	SNHG30
3960	TAF15
3961	GGNBP2
3962	ACACA
3963	DUSP14
3964	SYNRG
3965	SOCS7
3966	AC006449.6
3967	MLLT6
3968	CWC25
3969	RPL23
3970	LASP1
3971	FBXL20
3972	MED1
3973	PNMT
3974	MIEN1
3975	IKZF3
3976	ORMDL3
3977	THRA
3978	MSL1
3979	WIPF2
3980	CDC6
3981	TOP2A
3982	KRT10
3983	TMEM99
3984	EIF1
3985	JUP
3986	NKIRAS2
3987	STAT5B
3988	STAT5A
3989	STAT3
3990	CAVIN1
3991	ATP6V0A1
3992	AC067852.3
3993	NAGLU
3994	PSMC3IP
3995	RETREG3
3996	PLEKHH3
3997	CCR10
3998	EZH1
3999	VPS25
4000	WNK4
4001	RUNDC1
4002	IFI35
4003	VAT1
4004	BRCA1
4005	NBR2
4006	AC060780.1
4007	NBR1
4008	ARL4D
4009	DUSP3
4010	TMEM101
4011	G6PC3
4012	HDAC5
4013	ASB16-AS1
4014	TMUB2
4015	ATXN7L3
4016	UBTF
4017	SLC25A39
4018	GRN
4019	GPATCH8
4020	GJC1
4021	DCAKD
4022	HEXIM1
4023	FMNL1
4024	KANSL1
4025	ARL17A
4026	NSF
4027	AC005670.3
4028	AC002558.3
4029	MYL4
4030	MRPL10
4031	AC018521.5
4032	SP2
4033	NFE2L1
4034	HOXB2
4035	HOXB-AS1
4036	HOXB3
4037	HOXB4
4038	HOXB7
4039	HOXB9
4040	CALCOCO2
4041	ATP5MC1
4042	UBE2Z
4043	ZNF652
4044	PHB
4045	FAM117A
4046	KAT7
4047	DLX4
4048	PPP1R9B
4049	AC005921.2
4050	TOB1
4051	SPAG9
4052	NME1
4053	MBTD1
4054	AC006141.1
4055	VEZF1
4056	AC015813.1
4057	DYNLL2
4058	AC004687.1
4059	MTMR4
4060	TRIM37
4061	PRR11
4062	GDPD1
4063	DHX40
4064	CLTC
4065	VMP1
4066	RNFT1
4067	HEATR6
4068	USP32
4069	APPBP2
4070	PPM1D
4071	TBX2-AS1
4072	BRIP1
4073	MED13
4074	TLK2
4075	TANC2
4076	DCAF7
4077	MAP3K3
4078	LIMD2
4079	ICAM2
4080	SNHG25
4081	SMURF2
4082	PRKCA
4083	HELZ
4084	BPTF
4085	KPNA2
4086	PRKAR1A
4087	COG1
4088	CDC42EP4
4089	RPL38
4090	GPRC5C
4091	FDXR
4092	KCTD2
4093	JPT1
4094	GALK1
4095	H3F3B
4096	WBP2
4097	ACOX1
4098	TEN1
4099	RNF157
4100	UBALD2
4101	PRPSAP1
4102	SPHK1
4103	SNHG16
4104	ST6GALNAC1
4105	MXRA7
4106	JMJD6
4107	METTL23
4108	SRSF2
4109	MFSD11
4110	SNHG20
4111	SEC14L1
4112	SEPTIN9
4113	TNRC6C
4114	TMC6
4115	TK1
4116	BIRC5
4117	CYTH1
4118	CBX2
4119	CBX8
4120	CBX4
4121	GAA
4122	RNF213
4123	ENDOV
4124	CHMP6
4125	BAIAP2
4126	ACTG1
4127	NPLOC4
4128	OXLD1
4129	HGS
4130	AC139530.1
4131	MRPL12
4132	MCRIP1
4133	P4HB
4134	ALYREF
4135	ANAPC11
4136	SIRT7
4137	MAFG
4138	CENPX
4139	RAC3
4140	FASN
4141	CCDC57
4142	CSNK1D
4143	CD7
4144	NARF
4145	WDR45B
4146	METRNL
4147	THOC1
4148	TYMSOS
4149	TYMS
4150	YES1
4151	LINC00470
4152	NDC80
4153	SMCHD1
4154	EMILIN2
4155	LPIN2
4156	TGIF1
4157	AP001531.1
4158	ANKRD12
4159	TWSG1
4160	RALBP1
4161	RAB31
4162	CHMP1B
4163	TUBB6
4164	CEP76
4165	CEP192
4166	RNMT
4167	ZNF519
4168	ESCO1
4169	SNRPD1
4170	ABHD3
4171	MIB1
4172	RIOK3
4173	IMPACT
4174	ZNF521
4175	SS18
4176	TAF4B
4177	DSC2
4178	DSG2
4179	TRAPPC8
4180	RNF125
4181	ZNF397
4182	ZSCAN30
4183	ZNF24
4184	SLC39A6
4185	ELP2
4186	TPGS2
4187	MIR924HG
4188	PIK3C3
4189	PSTPIP2
4190	C18orf25
4191	PIAS2
4192	SMAD2
4193	C18orf32
4194	RPL17
4195	ELAC1
4196	SMAD4
4197	TCF4
4198	ONECUT2
4199	FECH
4200	PMAIP1
4201	PIGN
4202	RELCH
4203	KDSR
4204	VPS4B
4205	TMX3
4206	CD226
4207	RTTN
4208	AC079062.1
4209	TXNL4A
4210	TPGS1
4211	BSG
4212	PRSS57
4213	PALM
4214	PTBP1
4215	PLPPR3
4216	CFD
4217	KISS1R
4218	ARID3A
4219	TMEM259
4220	CNN2
4221	ABCA7
4222	SBNO2
4223	STK11
4224	ATP5F1D
4225	MIDN
4226	CIRBP
4227	FAM174C
4228	PWWP3A
4229	NDUFS7
4230	GAMT
4231	REEP6
4232	REXO1
4233	AC012615.1
4234	SCAMP4
4235	BTBD2
4236	MKNK2
4237	MOB3A
4238	DOT1L
4239	LSM7
4240	TIMM13
4241	SLC39A3
4242	NFIC
4243	HMG20B
4244	GIPC3
4245	TBXA2R
4246	PIP5K1C
4247	MRPL54
4248	MATK
4249	DAPK3
4250	EEF2
4251	ZBTB7A
4252	SIRT6
4253	SH3GL1
4254	CHAF1A
4255	UBXN6
4256	LRG1
4257	TNFAIP8L1
4258	DPP9
4259	AC005523.2
4260	PLIN3
4261	UHRF1
4262	KDM4B
4263	LONP1
4264	RANBP3
4265	RFX2
4266	ALKBH7
4267	GPR108
4268	ZNF557
4269	ARHGEF18
4270	ZNF358
4271	MCOLN1
4272	PNPLA6
4273	PET100
4274	STXBP2
4275	MAP2K7
4276	SNAPC2
4277	RPS28
4278	RAB11B
4279	ZNF317
4280	ZNF266
4281	ZNF426
4282	ZNF121
4283	ZNF561
4284	ZNF562
4285	UBL5
4286	PIN1
4287	SHFL
4288	DNMT1
4289	ICAM1
4290	ICAM4
4291	FDX2
4292	TYK2
4293	ATG4D
4294	KRI1
4295	CDKN2D
4296	SLC44A2
4297	ILF3-DT
4298	TMED1
4299	LDLR
4300	KANK2
4301	TMEM205
4302	PLPPR2
4303	SWSAP1
4304	EPOR
4305	PRKCSH
4306	CNN1
4307	ELOF1
4308	ACP5
4309	ZNF440
4310	ZNF700
4311	ZNF433-AS1
4312	ZNF791
4313	MAN2B1
4314	WDR83OS
4315	TRIR
4316	JUNB
4317	PRDX2
4318	KLF1
4319	CALR
4320	RAD23A
4321	LYL1
4322	IER2
4323	CCDC130
4324	CC2D1A
4325	RFX1
4326	IL27RA
4327	SAMD1
4328	PRKACA
4329	ASF1B
4330	ADGRE5
4331	DDX39A
4332	GIPC1
4333	DNAJB1
4334	AKAP8L
4335	UCA1
4336	TPM4
4337	FAM32A
4338	CHERP
4339	MED26
4340	SMIM7
4341	MYO9B
4342	OCEL1
4343	BST2
4344	PGLS
4345	RPL18A
4346	ARRDC2
4347	IFI30
4348	JUND
4349	PGPEP1
4350	GDF15
4351	ISYNA1
4352	ELL
4353	FKBP8
4354	HOMER3
4355	SUGP2
4356	ZNF101
4357	ZNF430
4358	ZNF714
4359	ZNF431
4360	ZNF708
4361	ZNF493
4362	ZNF429
4363	ZNF100
4364	ZNF91
4365	ZNF675
4366	ZNF681
4367	AC092279.1
4368	ZNF254
4369	LINC00662
4370	AC006504.5
4371	AC079466.1
4372	CCNE1
4373	PDCD5
4374	ANKRD27
4375	CEP89
4376	CEBPG
4377	KIAA0355
4378	ZNF181
4379	AC008555.4
4380	ZNF30
4381	FXYD5
4382	LSR
4383	RBM42
4384	U2AF1L4
4385	PSENEN
4386	SDHAF1
4387	ALKBH6
4388	TBCB
4389	ZNF260
4390	ZNF529
4391	ZNF529-AS1
4392	ZNF567
4393	PPP1R14A
4394	FAM98C
4395	ECH1
4396	SIRT2
4397	FBXO17
4398	GMFG
4399	SUPT5H
4400	EID2B
4401	FBL
4402	PLD3
4403	SERTAD1
4404	SERTAD3
4405	BLVRB
4406	SHKBP1
4407	LTBP4
4408	COQ8B
4409	C19orf54
4410	SNRPA
4411	TGFB1
4412	CCDC97
4413	RPS19
4414	RABAC1
4415	DEDD2
4416	ZNF526
4417	GSK3A
4418	CIC
4419	MEGF8
4420	XRCC1
4421	IRGQ
4422	ZNF576
4423	ZNF428
4424	PLAUR
4425	ZNF283
4426	ZNF224
4427	ZNF226
4428	NECTIN2
4429	TOMM40
4430	APOE
4431	APOC1
4432	CLASRP
4433	MARK4
4434	PPP1R37
4435	TRAPPC6A
4436	BLOC1S3
4437	EXOC3L2
4438	CD3EAP
4439	ERCC1
4440	RTN2
4441	PPM1N
4442	VASP
4443	OPA3
4444	EML2
4445	DMWD
4446	IRF2BP1
4447	IGFL2-AS1
4448	SLC1A5
4449	AP2S1
4450	ARHGAP35
4451	TMEM160
4452	BBC3
4453	CCDC9
4454	INAFM1
4455	NOP53
4456	SELENOW
4457	CARD8
4458	CARD8-AS1
4459	EMP3
4460	KDELR1
4461	CYTH2
4462	SPHK2
4463	PPP1R15A
4464	NUCB1
4465	BAX
4466	FTL
4467	SNRNP70
4468	TRPM4
4469	RPL13A
4470	RPS11
4471	FCGRT
4472	PRMT1
4473	AP2A1
4474	PNKP
4475	NUP62
4476	ATF5
4477	VRK3
4478	ZNF473
4479	NR1H2
4480	EMC10
4481	C19orf81
4482	CLEC11A
4483	C19orf48
4484	CTU1
4485	CD33
4486	ZNF175
4487	ZNF480
4488	ZNF83
4489	ZNF611
4490	ZNF600
4491	ZNF28
4492	ZNF468
4493	ZNF160
4494	ZNF347
4495	ZNF765
4496	ZNF761
4497	ZNF813
4498	MYADM
4499	NDUFA3
4500	LENG1
4501	MBOAT7
4502	RPS9
4503	LENG8
4504	NLRP2
4505	PPP1R12C
4506	TNNT1
4507	TNNI3
4508	KMT5C
4509	RPL28
4510	UBE2S
4511	ISOC2
4512	NAT14
4513	FIZ1
4514	ZNF524
4515	ZNF580
4516	ZNF581
4517	AC005261.1
4518	TRAPPC2B
4519	ZNF551
4520	ZNF587
4521	ZNF606
4522	ZNF274
4523	ZNF8
4524	ERVK3-1
4525	A1BG
4526	RPS5
4527	ZNF324
4528	CHMP2A
4529	UBE2M
4530	MZF1
4531	AC016629.2
4532	TRIB3
4533	RBCK1
4534	TBC1D20
4535	STK35
4536	SNRPB
4537	NOP56
4538	CPXM1
4539	PCED1A
4540	VPS16
4541	PTPRA
4542	ATRN
4543	RNF24
4544	PCNA
4545	GPCPD1
4546	TMX4
4547	PLCB1
4548	PLCB4
4549	SLX4IP
4550	BTBD3
4551	ESF1
4552	SNRPB2
4553	DSTN
4554	RRBP1
4555	SNX5
4556	MGME1
4557	SMIM26
4558	DTD1
4559	CRNKL1
4560	RALGAPA2
4561	GZF1
4562	NAPB
4563	CST3
4564	PYGB
4565	NANP
4566	ID1
4567	BCL2L1
4568	TPX2
4569	PDRG1
4570	TM9SF4
4571	NOL4L
4572	C20orf203
4573	COMMD7
4574	AL035071.1
4575	SNTA1
4576	CBFA2T2
4577	E2F1
4578	CHMP4B
4579	ITCH
4580	DYNLRB1
4581	ACSS2
4582	MMP24OS
4583	CPNE1
4584	RBM12
4585	ROMO1
4586	RBM39
4587	SCAND1
4588	NORAD
4589	TGIF2
4590	DSN1
4591	BLCAP
4592	RPRD1B
4593	SNHG17
4594	SNHG11
4595	TOP1
4596	CHD6
4597	SRSF6
4598	IFT52
4599	MYBL2
4600	OSER1
4601	TTPAL
4602	SERINC3
4603	PKIG
4604	ADA
4605	TOMM34
4606	STK4
4607	PIGT
4608	ACOT8
4609	CTSA
4610	PCIF1
4611	ZNF335
4612	ZMYND8
4613	NCOA3
4614	ARFGEF2
4615	CSE1L
4616	ZNFX1
4617	ZFAS1
4618	B4GALT5
4619	SPATA2
4620	RNF114
4621	CEBPB
4622	PTPN1
4623	RIPOR3
4624	PARD6B
4625	NFATC2
4626	ZNF217
4627	PFDN4
4628	FAM210B
4629	AURKA
4630	CASS4
4631	CTCFL
4632	RAB22A
4633	VAPB
4634	STX16
4635	CTSZ
4636	SYCP2
4637	PPP1R3D
4638	TAF4
4639	SS18L1
4640	OSBPL2
4641	DIDO1
4642	ARFGAP1
4643	PPDPF
4644	GMEB2
4645	MHENCR
4646	STMN3
4647	SLC2A4RG
4648	TCEA2
4649	PCMTD2
4650	AC079801.1
4651	CU638689.4
4652	CR381653.1
4653	AP003900.1
4654	HSPA13
4655	SAMSN1
4656	NRIP1
4657	USP25
4658	BTG3
4659	C21orf91
4660	MIR548XHG
4661	LINC02573
4662	NCAM2
4663	GABPA
4664	LTN1
4665	RWDD2B
4666	BACH1
4667	SOD1
4668	URB1-AS1
4669	SYNJ1
4670	IFNAR2
4671	IL10RB
4672	IFNAR1
4673	IFNGR2
4674	TMEM50B
4675	GART
4676	SON
4677	CRYZL1
4678	ITSN1
4679	LINC00649
4680	MRPS6
4681	SLC5A3
4682	RUNX1
4683	MORC3
4684	HLCS
4685	TTC3
4686	DYRK1A
4687	DSCR4-IT1
4688	DSCR8
4689	ETS2
4690	PSMG1
4691	BRWD1
4692	GET1
4693	C2CD2
4694	ZBTB21
4695	SLC37A1
4696	PKNOX1
4697	PDXK
4698	CSTB
4699	RRP1
4700	AGPAT3
4701	TRAPPC10
4702	SUMO3
4703	PTTG1IP
4704	AP001505.1
4705	ADARB1
4706	POFUT2
4707	LINC00205
4708	COL18A1
4709	LINC01694
4710	SPATC1L
4711	LSS
4712	MCM3AP-AS1
4713	YBEY
4714	C21orf58
4715	PCNT
4716	DIP2A
4717	DUXAP8
4718	XKR3
4719	IL17RA
4720	BCL2L13
4721	BID
4722	PEX26
4723	ESS2
4724	LINC01311
4725	SLC25A1
4726	MRPL40
4727	UFD1
4728	CDC45
4729	GP1BB
4730	TBX1
4731	GNB1L
4732	TXNRD2
4733	COMT
4734	TANGO2
4735	RANBP1
4736	ZDHHC8
4737	DGCR6L
4738	KLHL22
4739	MED15
4740	SNAP29
4741	CRKL
4742	LZTR1
4743	HIC2
4744	YDJC
4745	SDF2L1
4746	PPM1F
4747	AC245452.1
4748	AC245060.5
4749	ZNF280B
4750	PCAT14
4751	CHCHD10
4752	SLC2A11
4753	MIF
4754	SPECC1L
4755	GRK3
4756	MYO18B
4757	SRRD
4758	TFIP11
4759	TPST2
4760	PITPNB
4761	TTC28-AS1
4762	CCDC117
4763	XBP1
4764	RHBDD3
4765	NEFH
4766	MTMR3
4767	MORC2-AS1
4768	MORC2
4769	TUG1
4770	RNF185
4771	EIF4ENIF1
4772	SFI1
4773	PRR14L
4774	DEPDC5
4775	YWHAH
4776	FBXO7
4777	MCM5
