model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio,csa_pearson,csa_spearman,n_corr_pairs
CellFlow_ESM2_1000k_fixed2000,CHMP6,620,2000,0.726742316450576,0.573478174497827,0.7531008460627732,0.411080505033955,0.35061669277247054,0.8529149119915327,0.730391641870048,0.7664491769891417,4950
CellFlow_ESM2_1000k_fixed2000,CNIH4,65,2000,0.6344259865057087,0.6527217234315295,0.7017986576390584,0.40202209822222595,0.3388210302001239,0.8427920547114642,0.4354714246725976,0.3773865996033277,4950
CellFlow_ESM2_1000k_fixed2000,COG2,332,2000,0.7250298170471721,0.717835912766034,0.75351259306503,0.3958159868220987,0.34214861834842725,0.8644133378629992,,,0
CellFlow_ESM2_1000k_fixed2000,CPSF3,575,2000,0.6786609652002292,0.6246368123313943,0.7166430466739484,0.41239114841334523,0.34695649255607286,0.8413286606440779,0.5954484893231284,0.5744429184116849,4950
CellFlow_ESM2_1000k_fixed2000,CPSF4,57,2000,0.5417975848485458,0.5034118685708983,0.643006865474182,0.41643953939937056,0.3416113518332691,0.8203144022442587,0.27066264532472645,0.24283243356549306,4950
CellFlow_ESM2_1000k_fixed2000,CSTF1,129,2000,0.688099929310173,0.6104025956770313,0.7261501997785701,0.4116905957308412,0.34846264421768497,0.8464187616408562,0.5335547291633163,0.4861272862103748,4950
CellFlow_ESM2_1000k_fixed2000,CSTF3,59,2000,0.61038207665089,0.5789180546631298,0.6912594299557078,0.39885917411372074,0.35001453187551357,0.8775391280726044,0.3433282812221025,0.2928832514000083,4950
CellFlow_ESM2_1000k_fixed2000,CTR9,197,2000,0.5068476024154049,0.39679484608500315,0.6476457991507858,0.4115042544323207,0.3402493190922216,0.8268427736223606,0.34772113976806585,0.34324526143849715,4950
CellFlow_ESM2_1000k_fixed2000,CUL1,181,2000,0.6926519210487774,0.6804684231481644,0.7510864465937731,0.3957018044769764,0.34353403431274004,0.8681639315918973,0.5405944300614745,0.4157383139993313,4950
CellFlow_ESM2_1000k_fixed2000,CWC15,144,2000,0.6536517580652655,0.5215783474707645,0.74026246666508,0.38136474642492857,0.34903832235820603,0.9152348916102921,0.8080446397231362,0.8079968711466011,4950
CellFlow_ESM2_1000k_fixed2000,CWC22,28,2000,0.6107235229639574,0.48803377759804994,0.6832887927544835,0.38973845078788705,0.34411724489316353,0.882944046699789,0.37960581968000384,0.38286205446500227,4950
CellFlow_ESM2_1000k_fixed2000,DAD1,71,2000,0.6945619098858907,0.6269917201433057,0.7708789232917767,0.38601252489350735,0.3619842214627379,0.9377525290470864,0.3219380957020963,0.24473656627036408,4950
CellFlow_ESM2_1000k_fixed2000,DBR1,96,2000,0.6425909409506825,0.6034836480235972,0.74442880091599,0.3718418889902532,0.3466352777417005,0.9322114802154163,0.34100971645804745,0.2819414894387018,4950
CellFlow_ESM2_1000k_fixed2000,DDOST,74,2000,0.669606456415753,0.6516750038781152,0.7353464269885274,0.3935862858366967,0.3439758206655831,0.8739527596454477,0.3485649439717923,0.2763308888318994,4950
CellFlow_ESM2_1000k_fixed2000,DDX41,259,2000,0.5924181221146808,0.47554607240689145,0.709143071719752,0.38105318819023676,0.3418424922908099,0.8970991527832294,0.6058903734309559,0.6207011492372613,4950
CellFlow_ESM2_1000k_fixed2000,DDX49,41,2000,0.635570511820703,0.6740348177467638,0.7280303686376896,0.38321426665075126,0.3414849758232013,0.891107157381537,0.6051705595590376,0.4993385853863684,4950
CellFlow_ESM2_1000k_fixed2000,DDX5,130,2000,0.7265558596967755,0.6525867119372415,0.7685168814224409,0.3779142299596966,0.3500194810869918,0.9261876196731739,0.4529663644896198,0.3344486491320371,4950
CellFlow_ESM2_1000k_fixed2000,DDX52,106,2000,0.6790586955139359,0.6195626997487836,0.7196467735416872,0.41426403284333646,0.34349428110163666,0.829167520878012,0.6875173142854544,0.6387332837876138,4950
CellFlow_ESM2_1000k_fixed2000,DDX54,68,2000,0.7020990039442994,0.694590554097639,0.7431191828368959,0.38214449898913516,0.3423956938540191,0.8959848820530943,0.4687613615504634,0.43691344739484683,4950
CellFlow_ESM2_1000k_fixed2000,DERL2,122,2000,0.6875133621721013,0.6123940903584404,0.7364110563111625,0.41740469690084464,0.35476820674683907,0.8499382239369362,,,0
CellFlow_ESM2_1000k_fixed2000,DHX37,202,2000,0.6832728471312561,0.6000046793340151,0.7253427251924164,0.4163086215355993,0.3468147285235302,0.8330712134768351,0.7683219910851627,0.7149803850001114,4950
CellFlow_ESM2_1000k_fixed2000,DLD,283,2000,0.6676340496595637,0.44444274717481613,0.694728459583313,0.4154760834670813,0.33630073027133955,0.8094346309057404,0.40898706243212585,0.392670545749046,4950
CellFlow_ESM2_1000k_fixed2000,DNAJC8,260,2000,0.7019953162114738,0.6862995897842183,0.7380102146882609,0.3950580471234023,0.34005224069997675,0.860765255070874,0.503015562870255,0.45321058325643854,4950
CellFlow_ESM2_1000k_fixed2000,DNTTIP2,235,2000,0.6809443800784737,0.5699952738828368,0.7040367866816312,0.43496005175195623,0.34528198956966405,0.7938246010844401,0.7624795215638083,0.7001796345900732,4950
CellFlow_ESM2_1000k_fixed2000,DONSON,688,2000,0.72981168675342,0.5964789529247795,0.7395740644035468,0.4091089302705975,0.34149254099357884,0.8347227736331859,0.7068020988237002,0.6939983160925994,4950
CellFlow_ESM2_1000k_fixed2000,DPH2,161,2000,0.7180279716512938,0.6248622603930738,0.7666324702661689,0.38518726833984257,0.3449442115281523,0.8955233983066526,0.5722447794390587,0.423934123765758,4950
CellFlow_ESM2_1000k_fixed2000,DYNC1H1,217,2000,0.6985824111276271,0.6056483653131325,0.723319953538649,0.4235296137029678,0.34459693495772786,0.8136312640452162,,,0
CellFlow_ESM2_1000k_fixed2000,DYNLRB1,192,2000,0.7037441656844056,0.6457545594198179,0.7372136661265509,0.419257173769176,0.3468384216523358,0.8272689016486319,,,0
CellFlow_ESM2_1000k_fixed2000,E4F1,130,2000,0.6662702064830104,0.510721189753699,0.734262956229899,0.39005391938261696,0.3463144791898877,0.8878630927181538,0.5340230206514992,0.4178952656414697,4950
CellFlow_ESM2_1000k_fixed2000,EBNA1BP2,68,2000,0.7224674087516493,0.6540022209377879,0.758257146044972,0.37901055199071776,0.34576398453116425,0.9122806283758355,0.513248231166285,0.4711385352856036,4950
CellFlow_ESM2_1000k_fixed2000,ECD,69,2000,0.6700895641107513,0.6121600274824048,0.7223906469499258,0.4045390598960967,0.3523971469966696,0.8711078408279798,0.4654109825309349,0.4563250509858012,4950
CellFlow_ESM2_1000k_fixed2000,EIF2B3,96,2000,0.6432334764868751,0.6291026927728804,0.7191787527804956,0.41269641104489563,0.3525652703706548,0.8542969139906105,0.6961434121658823,0.7097765497801721,4950
CellFlow_ESM2_1000k_fixed2000,EIF2S1,208,2000,0.5550273052615384,0.3150544623260267,0.6103225261288086,0.4698495222368092,0.33930498552903543,0.722156710756475,0.5730541775223418,0.5734259202531038,4950
CellFlow_ESM2_1000k_fixed2000,EIF3E,171,2000,0.6982087835572258,0.483255336061055,0.7528669221018177,0.36944826294481753,0.34455743535332395,0.9326270276842217,0.4824979478351021,0.41370337608371605,4950
CellFlow_ESM2_1000k_fixed2000,EIF3F,36,2000,0.6516213388703971,0.6028951713990792,0.7270936608685529,0.3636833944592625,0.342963713259846,0.9430282451300167,,,0
CellFlow_ESM2_1000k_fixed2000,EIF3G,52,2000,0.6703620956334995,0.5745215734138952,0.7195814680479814,0.3974837355253845,0.34664407886058096,0.8720962592403815,0.44576007813765794,0.39715160744389477,4950
CellFlow_ESM2_1000k_fixed2000,EIF3J,72,2000,0.6762955565423062,0.6884412468386971,0.7517736288820656,0.3771580691861361,0.3488742615758628,0.9250080803751423,0.4006134476891219,0.3297319194035899,4950
CellFlow_ESM2_1000k_fixed2000,EIF3M,209,2000,0.6992813186545644,0.4783655162911111,0.7458205190428376,0.38692214121162904,0.35098638128485543,0.9071240539136829,0.6218523935104456,0.47562464492567325,4950
CellFlow_ESM2_1000k_fixed2000,EIF5A,100,2000,0.6677540173347138,0.5861068623071166,0.7146340082777332,0.39109808695316334,0.33881960534222433,0.8663289764002355,0.4333562300129484,0.39727060314801504,4950
CellFlow_ESM2_1000k_fixed2000,ELP5,167,2000,0.733844449021832,0.6159260212019847,0.7816834778673116,0.38076643721476205,0.34846444483552136,0.9151658622657922,0.6178838772578655,0.48780146834423005,4950
CellFlow_ESM2_1000k_fixed2000,EXOC7,32,2000,0.5683803682264638,0.5498534379683047,0.6666436408942807,0.40841202824100864,0.3404765513032676,0.8336594609362202,0.4616745071064235,0.4214983015702713,4950
CellFlow_ESM2_1000k_fixed2000,EXOSC10,77,2000,0.6902558664698558,0.6909433180718401,0.7326001554551642,0.40197571422196937,0.34411422541983433,0.8560572523289699,0.750311900343428,0.6840272371624401,4950
CellFlow_ESM2_1000k_fixed2000,EXOSC2,209,2000,0.6373390826245886,0.4589891927877325,0.6707420360183,0.4560316662782432,0.34936310784984387,0.7660939660200777,0.8419010357835923,0.8072015929576172,4950
CellFlow_ESM2_1000k_fixed2000,FAM50A,38,2000,0.6166406747358093,0.563498623726834,0.6662064333792234,0.41862057761356253,0.34660679270058875,0.8279736143801053,0.5365863467100362,0.5314638850807532,4950
CellFlow_ESM2_1000k_fixed2000,FASTKD5,182,2000,0.7058582340915327,0.6328650625866257,0.7490006728475517,0.38664857670262465,0.33690931675367064,0.871357964451505,0.7274535622076981,0.606399148301097,4950
CellFlow_ESM2_1000k_fixed2000,FCF1,225,2000,0.6967007471779832,0.6119475050873213,0.7197321768367596,0.4212595550748705,0.3437133736149967,0.8159182847589261,0.7875679086263407,0.7046568675598056,4950
CellFlow_ESM2_1000k_fixed2000,FTSJ3,153,2000,0.648938303026042,0.5102829707214267,0.7042959659496875,0.4299322100483628,0.3441281617740915,0.8004242383593003,0.6592731413228763,0.6516837594995735,4950
CellFlow_ESM2_1000k_fixed2000,GFER,198,2000,0.7240590018305314,0.600301738446037,0.7542281269068036,0.39187819669574503,0.3459342700325698,0.8827596762193786,0.5677152080161323,0.5255907756901683,4950
CellFlow_ESM2_1000k_fixed2000,GFM1,230,2000,0.7358851845406139,0.6168677357603926,0.7723396143373363,0.38307359871298075,0.34446428297773013,0.8992117549604906,0.6871880116029255,0.6011414365728509,4950
CellFlow_ESM2_1000k_fixed2000,GNL3,29,2000,0.6752949604060444,0.691970579790317,0.7150518428695939,0.3650475433517247,0.3378365570963175,0.9254590621112897,0.3988263588154868,0.3453573002096766,4950
CellFlow_ESM2_1000k_fixed2000,GNL3L,66,2000,0.6974822918587358,0.703275039821902,0.7472490806286006,0.3709947643660009,0.3356023803636246,0.9046013922518317,0.4688083091552299,0.4123949237697235,4950
CellFlow_ESM2_1000k_fixed2000,GPKOW,105,2000,0.6583648250639346,0.6608092518399776,0.7590094824347874,0.3850659519173951,0.3526890541162343,0.9159185650147891,0.44892071016699936,0.4608568195926513,4950
CellFlow_ESM2_1000k_fixed2000,GRPEL1,96,2000,0.6372177544798473,0.6190451589189333,0.6924774554225684,0.42280182617492973,0.3442544933288918,0.8142218694827968,0.8083629693569832,0.81626665511163,4950
CellFlow_ESM2_1000k_fixed2000,GTF2E1,176,2000,0.670987292376135,0.667205448245546,0.7124519987005045,0.415271441930905,0.3425780217387528,0.8249496284787932,0.6424097659613331,0.5730838808801426,4950
CellFlow_ESM2_1000k_fixed2000,GTF2E2,69,2000,0.6510745192661365,0.6686513780557064,0.7090770194577831,0.4099177399386466,0.3503657491169126,0.854722094167851,0.48944027458111483,0.4322190065493962,4950
CellFlow_ESM2_1000k_fixed2000,HAUS5,153,2000,0.7256910072519662,0.6789659117118498,0.7606823975387487,0.3965113555108757,0.35335613961728296,0.8911627238569488,0.5624593910300252,0.5069171235937768,4950
CellFlow_ESM2_1000k_fixed2000,HEATR1,216,2000,0.6431401623588339,0.549980676119935,0.6769896445882462,0.44676968046426774,0.3430863885501773,0.7679267496255647,0.6907393648316401,0.627204855234636,4950
CellFlow_ESM2_1000k_fixed2000,HGS,96,2000,0.6567230585802426,0.5240253862534325,0.7142952562325894,0.4148414885930717,0.34702827846057716,0.83653223701785,0.6199455644259432,0.5886884654895689,4950
CellFlow_ESM2_1000k_fixed2000,HIRA,228,2000,0.7449480842375859,0.7303199767191532,0.7793974515982275,0.38433348453484484,0.3475075926310197,0.9041824525167378,0.5326913595299061,0.3762597799192694,4950
CellFlow_ESM2_1000k_fixed2000,HNRNPH1,92,2000,0.6489625180756556,0.616544453154593,0.7104910423425177,0.4104174920107425,0.3411190904226155,0.8311514422823062,0.43847562268914253,0.3655836584445752,4950
CellFlow_ESM2_1000k_fixed2000,HNRNPM,128,2000,0.7139342174446195,0.6392352263548687,0.7460127663998114,0.3802914341776818,0.3429869031380118,0.9019054133566405,0.49296152047445746,0.4167576587831206,4950
CellFlow_ESM2_1000k_fixed2000,HNRNPU,73,2000,0.6795634725383884,0.5956587069230757,0.7367340335411844,0.3868834844343364,0.34500969743065546,0.891766413691955,0.31612019663142804,0.20866555153736713,4950
CellFlow_ESM2_1000k_fixed2000,HSCB,85,2000,0.6879918507854205,0.6772812819391427,0.7308177722386027,0.37981300427921133,0.3349669696620853,0.8819260159292532,0.6135637795118674,0.5917129699523893,4950
CellFlow_ESM2_1000k_fixed2000,HSD17B12,135,2000,0.6802307850947474,0.5213448067129071,0.7308023045710651,0.4039409726780654,0.34224251161145053,0.8472587203581659,,,0
CellFlow_ESM2_1000k_fixed2000,HSPA8,146,2000,0.6278689340532745,0.5343356549303949,0.7225189114537105,0.4164020696979016,0.3582157986611315,0.8602642127139665,0.4786139560315771,0.44153246716392125,4950
CellFlow_ESM2_1000k_fixed2000,HSPE1,25,2000,0.6179280026347267,0.34865249492549794,0.7044322875452881,0.3773620852620901,0.3452527690522746,0.9149111225959159,0.3140327819428478,0.27429573988029593,4950
CellFlow_ESM2_1000k_fixed2000,IGBP1,245,2000,0.6640478222901752,0.5760761898218169,0.7035895552979183,0.4254176625922321,0.3429847626758367,0.8062306595027101,,,0
CellFlow_ESM2_1000k_fixed2000,ISCU,32,2000,0.6116212112197413,0.5154581989518061,0.6981977297029012,0.40118815478131187,0.35377634849194445,0.8818215200914602,,,0
CellFlow_ESM2_1000k_fixed2000,KRI1,51,2000,0.6885436559308588,0.7309111104862248,0.7477667853289083,0.39041925509907305,0.3407762758043037,0.872847000637374,0.5905395598657613,0.5600354362865501,4950
CellFlow_ESM2_1000k_fixed2000,LSM4,68,2000,0.6945531621882668,0.6232088355818926,0.7401461660147772,0.3781580464944989,0.34916627205928796,0.9233342389406681,0.7030202355857145,0.7297731521551777,4950
CellFlow_ESM2_1000k_fixed2000,MAGOH,149,2000,0.690387479885172,0.5307839408811903,0.7170621934827296,0.41318249969333426,0.3422159289049731,0.8282440063627263,0.4493929221499742,0.41233657009285607,4950
CellFlow_ESM2_1000k_fixed2000,MCM10,190,2000,0.7511852258533278,0.5958994469735261,0.7581603006190227,0.3967743424848467,0.34388438126906756,0.86670014778539,,,0
CellFlow_ESM2_1000k_fixed2000,MCM3AP,100,2000,0.6952162680657088,0.6562847074728257,0.7250899750372432,0.4028109185517581,0.3435864222346247,0.8529719687587776,0.4911217410803647,0.4075820527530681,4950
CellFlow_ESM2_1000k_fixed2000,MDN1,68,2000,0.7063574547548597,0.6758766570692181,0.7516040165512445,0.3779264497112484,0.3545526762643085,0.9381525863966429,,,0
CellFlow_ESM2_1000k_fixed2000,MED20,78,2000,0.5608571258156386,0.5712752828258202,0.6300349649692636,0.46188500919573,0.34762734049145144,0.7526274582861373,0.7035956292901234,0.6967472037951076,4950
CellFlow_ESM2_1000k_fixed2000,MED26,99,2000,0.6952672727315642,0.7067555879227454,0.7372929721437586,0.4005809234682471,0.3484566242128984,0.8698782288381228,0.5651090104698602,0.4879232567876096,4950
CellFlow_ESM2_1000k_fixed2000,MED31,35,2000,0.6418582048642093,0.6481490631050686,0.7136515508830436,0.3954819790283591,0.34931026019096384,0.8832520284468275,0.49248528082457815,0.4069132206399918,4950
CellFlow_ESM2_1000k_fixed2000,MED8,94,2000,0.6260326181106856,0.6799262619989349,0.6960558351241778,0.4508034168340267,0.36524078408382843,0.8101996800487871,,,0
CellFlow_ESM2_1000k_fixed2000,MFAP1,164,2000,0.591658697109397,0.5243503508681031,0.6524687881665163,0.4442929117655756,0.3420778502163292,0.769937672102276,0.6759196018033806,0.7022652677429374,4950
CellFlow_ESM2_1000k_fixed2000,MRPL18,128,2000,0.6846163410978172,0.6392957294080494,0.7410871845613956,0.38681069235607973,0.34376201615124946,0.8887086705317813,0.5997479438718775,0.49050414411224175,4950
CellFlow_ESM2_1000k_fixed2000,MRPL3,146,2000,0.690447946690101,0.6089975496390678,0.7433763422589375,0.38563380685448645,0.3395870268180967,0.8805945453486529,0.6518293969622602,0.5541699365588643,4950
CellFlow_ESM2_1000k_fixed2000,MRPL32,62,2000,0.6960955519994961,0.5422881263048855,0.7629280491007192,0.3622848050919175,0.34104066332869243,0.9413606602743521,0.5372135682140552,0.41994048475948453,4950
CellFlow_ESM2_1000k_fixed2000,MRPL38,132,2000,0.6942548956825851,0.6630182109249307,0.7471533530806986,0.3900653367060424,0.34442253669150175,0.882986782676007,0.5201172128402219,0.46231743657137686,4950
CellFlow_ESM2_1000k_fixed2000,MRPL4,109,2000,0.6993778774238937,0.6495356291731349,0.7464011498654148,0.3848450505192578,0.34624409874368467,0.899697419198999,0.5549873884236964,0.4499462409936226,4950
CellFlow_ESM2_1000k_fixed2000,MRPL49,36,2000,0.634849878280658,0.4653025658754364,0.695344883111345,0.3946353743880987,0.34022848399199557,0.8621337722689871,0.6093926416379275,0.5461199456356749,4950
CellFlow_ESM2_1000k_fixed2000,MRPL50,147,2000,0.6962827510361913,0.6352678917430773,0.7432565660078899,0.38540745944134897,0.3395446318152175,0.8810017125963,,,0
CellFlow_ESM2_1000k_fixed2000,MRPL54,112,2000,0.6551528917249402,0.6728959033595483,0.7258507552902063,0.3913589225117864,0.3363818474913017,0.8595226226921426,,,0
CellFlow_ESM2_1000k_fixed2000,MRPS11,90,2000,0.6821672486494331,0.6338497883246795,0.7288111630870012,0.384550322263688,0.3400604033650831,0.8843066399302144,,,0
CellFlow_ESM2_1000k_fixed2000,MRPS14,82,2000,0.6580164554444383,0.42550858084784443,0.7230950059828993,0.40385583688117577,0.3427289845301212,0.8486418994879116,0.47833694910566943,0.37644776391125967,4950
CellFlow_ESM2_1000k_fixed2000,MRPS18A,108,2000,0.7131517389751394,0.6177533607765326,0.755457350609258,0.37718113561868666,0.345299250342697,0.9154732772526014,0.5436866655692612,0.4564851403338677,4950
CellFlow_ESM2_1000k_fixed2000,MRPS24,132,2000,0.7028012523346453,0.6438616883798259,0.7591285940102024,0.3850849236600847,0.346285010650605,0.8992432301927031,0.6618552807391545,0.4786464972409548,4950
CellFlow_ESM2_1000k_fixed2000,MRPS26,111,2000,0.7025464287845596,0.7189608807067875,0.7491431315680951,0.38779180943705144,0.3420973267454655,0.8821674888958599,0.5714709691896702,0.46058508587473485,4950
