batch_time_avg,batch_time_cv_percent,batch_time_max,batch_time_max_min_ratio,batch_time_min,batches_per_second,cumulative_flops,cumulative_flops_val_sync,epoch,step,train/gradient_norm,train_loss,val_loss
1.122450351715088,142.25730895996094,6.542068958282471,30.76796531677246,0.21262598037719727,0.8909080028533936,2.1367769387761664e+16,,47,9299,2.0584089756011963,0.2850518226623535,
0.7397412657737732,166.57984924316406,6.88320779800415,34.35713577270508,0.20034289360046387,1.3518240451812744,2.148265117299507e+16,,47,9349,2.0895657539367676,0.17868292331695557,
,,,,,,2.159753081074483e+16,,48,9399,2.791914939880371,0.3410896062850952,
0.9094001054763794,182.26605224609375,10.828376770019531,66.13994598388672,0.16371917724609375,1.0996259450912476,2.171241259597824e+16,,48,9449,2.4183123111724854,0.34499967098236084,
0.8496043682098389,171.91067504882812,6.778156280517578,33.948726654052734,0.19965863227844238,1.177018404006958,2.1827292233728e+16,,48,9499,1.2846086025238037,0.20120418071746826,
0.5958506464958191,154.6287841796875,6.664401531219482,32.11774826049805,0.20749902725219727,1.6782728433609009,2.194217187147776e+16,,48,9549,2.497624397277832,0.2958343029022217,
,,,,,,2.205705365671117e+16,,49,9599,3.4098594188690186,0.3132714033126831,
0.7670877575874329,161.0774383544922,6.443899154663086,39.98324203491211,0.1611649990081787,1.3036317825317383,2.217193329446093e+16,,49,9649,2.38188099861145,0.39435017108917236,
0.6121091842651367,135.7501220703125,5.146635055541992,24.995140075683594,0.20590543746948242,1.6336954832077026,2.2286815079694336e+16,,49,9699,2.411266803741455,0.29323482513427734,
0.5644547343254089,120.88432312011719,4.591226577758789,22.876741409301758,0.20069408416748047,1.7716213464736938,2.2401694717444096e+16,,49,9749,17.496925354003906,0.5650463104248047,
,,,,,,2.2516574355193856e+16,,50,9799,2.9251387119293213,0.38140034675598145,
0.8688840270042419,189.7140655517578,9.267632484436035,57.625308990478516,0.1608257293701172,1.1509015560150146,2.2631456140427264e+16,,50,9849,2.354418992996216,0.32103991508483887,
1.0778388977050781,177.1459197998047,9.440423965454102,44.84284591674805,0.21052241325378418,0.927782416343689,2.2746335778177024e+16,,50,9899,1.6714116334915161,0.36637401580810547,
,,,,,,2.286121756341043e+16,,51,9949,5.386351585388184,0.4150737524032593,
0.8725231885910034,188.93658447265625,9.869621276855469,59.74571228027344,0.16519379615783691,1.1461013555526733,2.297609720116019e+16,,51,9999,0.8918126225471497,0.40661120414733887,
,,,,,,,2.297609720116019e+16,51,9999,,,0.05310908332467079
0.7235507369041443,158.30950927734375,7.070870876312256,34.91453170776367,0.20251941680908203,1.3820730447769165,2.309097683890995e+16,,51,10049,3.964730739593506,0.5280542373657227,
0.5567122101783752,118.82320404052734,4.721282958984375,21.98691749572754,0.21473145484924316,1.7962602376937866,2.320585862414336e+16,,51,10099,2.340733289718628,0.39374256134033203,
,,,,,,2.332073826189312e+16,,52,10149,2.290430784225464,0.3733959197998047,
0.8864760398864746,194.03411865234375,9.302865028381348,57.489585876464844,0.161818265914917,1.1280620098114014,2.343562004712653e+16,,52,10199,2.4795520305633545,0.3138796091079712,
0.7905812859535217,145.95437622070312,6.624142646789551,28.95667266845703,0.2287604808807373,1.2648921012878418,2.355049968487629e+16,,52,10249,3.5346999168395996,0.4551604986190796,
0.48125603795051575,104.68482208251953,3.4449286460876465,16.996196746826172,0.20268821716308594,2.0778961181640625,2.366537932262605e+16,,52,10299,0.9417811632156372,0.2505197525024414,
,,,,,,2.3780261107859456e+16,,53,10349,2.3724915981292725,0.3446197509765625,
0.9552654027938843,194.08351135253906,10.469938278198242,63.39354705810547,0.16515779495239258,1.0468294620513916,2.3895140745609216e+16,,53,10399,2.19413161277771,0.3001837730407715,
1.0028119087219238,165.3371124267578,8.509370803833008,40.93935775756836,0.20785307884216309,0.9971960186958313,2.4010022530842624e+16,,53,10449,1.4327912330627441,0.2980306148529053,
0.5954309105873108,170.9988250732422,7.458987712860107,34.70568084716797,0.214921236038208,1.6794558763504028,2.4124902168592384e+16,,53,10499,2.7419238090515137,0.4405639171600342,
,,,,,,2.4239781806342144e+16,,54,10549,0.9626715183258057,0.3017604351043701,
0.8574333190917969,213.68124389648438,12.019243240356445,70.0127944946289,0.17167210578918457,1.166271448135376,2.435466359157555e+16,,54,10599,1.9403830766677856,0.2741450071334839,
0.9008583426475525,171.49490356445312,6.932424545288086,34.70804214477539,0.19973540306091309,1.110052466392517,2.446954322932531e+16,,54,10649,5.317434787750244,0.29006636142730713,
0.6118858456611633,186.47869873046875,8.327089309692383,41.36222457885742,0.20132112503051758,1.6342917680740356,2.458442501455872e+16,,54,10699,3.9071621894836426,0.35560405254364014,
,,,,,,2.469930465230848e+16,,55,10749,2.5023841857910156,0.30141425132751465,
0.809930145740509,211.15341186523438,11.928695678710938,75.7497787475586,0.15747499465942383,1.234674334526062,2.481418429005824e+16,,55,10799,1.6422396898269653,0.18581700325012207,
0.9490072131156921,171.6190948486328,7.366976737976074,36.311710357666016,0.2028815746307373,1.0537327527999878,2.492906607529165e+16,,55,10849,2.8600873947143555,0.37935590744018555,
0.6459846496582031,172.47972106933594,7.634853363037109,36.06376647949219,0.21170425415039062,1.548024296760559,2.504394571304141e+16,,55,10899,1.0564632415771484,0.40350914001464844,
,,,,,,2.515882535079117e+16,,56,10949,1.2906283140182495,0.1863042116165161,
0.8851850032806396,180.2904815673828,9.396799087524414,55.857234954833984,0.1682288646697998,1.1297073364257812,2.5273707136024576e+16,,56,10999,3.396484136581421,0.40319061279296875,
0.8856878876686096,154.68911743164062,7.346920967102051,35.40351486206055,0.20751953125,1.1290658712387085,2.5388586773774336e+16,,56,11049,1.9570225477218628,0.24900305271148682,
0.5511832237243652,131.82400512695312,4.847514629364014,23.281827926635742,0.20821022987365723,1.8142788410186768,2.5503468559007744e+16,,56,11099,2.281243085861206,0.6091351509094238,
,,,,,,2.5618348196757504e+16,,57,11149,3.762282371520996,0.4130551815032959,
1.2232180833816528,230.3313446044922,18.27362060546875,101.6180648803711,0.1798264980316162,0.8175156712532043,2.5733227834507264e+16,,57,11199,3.749209403991699,0.28972291946411133,
2.186469078063965,201.30569458007812,19.67843246459961,96.64033508300781,0.20362544059753418,0.4573584198951721,2.584810961974067e+16,,57,11249,1.8533250093460083,0.2631911039352417,
1.50160551071167,179.40213012695312,13.169038772583008,61.01435470581055,0.2158350944519043,0.6659538745880127,2.596298925749043e+16,,57,11299,1.5970120429992676,0.16306889057159424,
,,,,,,2.607787104272384e+16,,58,11349,3.141279697418213,0.31359541416168213,
0.62653648853302,110.10087585449219,3.176912784576416,19.77219581604004,0.1606757640838623,1.596076250076294,2.61927506804736e+16,,58,11399,2.881850004196167,0.32068538665771484,
0.44694197177886963,65.38835906982422,0.9835734367370605,4.429623603820801,0.2220444679260254,2.237426996231079,2.630763031822336e+16,,58,11449,1.5323030948638916,0.19286322593688965,
0.4080384373664856,65.47634887695312,1.0656044483184814,4.727585792541504,0.2254014015197754,2.450749635696411,2.642251210345677e+16,,58,11499,2.7319834232330322,0.2514925003051758,
,,,,,,2.653739174120653e+16,,59,11549,4.756514072418213,0.3050941228866577,
0.7130261659622192,177.25009155273438,8.473957061767578,59.224815368652344,0.1430811882019043,1.4024730920791626,2.6652273526439936e+16,,59,11599,2.7263128757476807,0.3828268051147461,
0.6032394170761108,118.40936279296875,4.054022789001465,20.13263702392578,0.20136570930480957,1.6577165126800537,2.6767153164189696e+16,,59,11649,1.8545154333114624,0.2896144390106201,
0.5054016709327698,76.9466323852539,2.25188946723938,10.15272331237793,0.2218015193939209,1.9786242246627808,2.6882032801939456e+16,,59,11699,2.943854570388794,0.3665456771850586,
,,,,,,2.6996914587172864e+16,,60,11749,2.3790764808654785,0.35906553268432617,
0.7887987494468689,189.54331970214844,8.536750793457031,52.757659912109375,0.16181063652038574,1.2677505016326904,2.7111794224922624e+16,,60,11799,1.7206629514694214,0.2918388843536377,
0.5240203142166138,80.51617431640625,2.2363178730010986,10.376903533935547,0.21550917625427246,1.908322811126709,2.722667601015603e+16,,60,11849,2.417766809463501,0.3528956174850464,
,,,,,,2.734155564790579e+16,,61,11899,5.409931182861328,0.3846120834350586,
1.0576118230819702,210.60113525390625,13.087969779968262,72.92932891845703,0.17946100234985352,0.9455265402793884,2.745643528565555e+16,,61,11949,2.498297691345215,0.38080501556396484,
1.3318405151367188,222.2127227783203,14.002381324768066,66.2276840209961,0.21142792701721191,0.7508406639099121,2.757131707088896e+16,,61,11999,6.2271270751953125,0.5016376972198486,
0.9681835174560547,216.82461547851562,12.769868850708008,64.00796508789062,0.19950437545776367,1.0328620672225952,2.768619670863872e+16,,61,12049,5.801839828491211,0.43801140785217285,
,,,,,,2.780107849387213e+16,,62,12099,2.407522201538086,0.3553370237350464,
0.977047860622406,189.58731079101562,10.639488220214844,66.2509536743164,0.16059374809265137,1.023491382598877,2.791595813162189e+16,,62,12149,3.475555896759033,0.3311893939971924,
0.9840701818466187,198.5839080810547,9.783613204956055,47.97980499267578,0.20391106605529785,1.0161876678466797,2.803083776937165e+16,,62,12199,3.3687169551849365,0.47635817527770996,
0.5450223684310913,204.220703125,8.131793975830078,40.530731201171875,0.20063281059265137,1.834787130355835,2.8145719554605056e+16,,62,12249,8.934799194335938,0.3007340431213379,
,,,,,,2.8260599192354816e+16,,63,12299,2.2079527378082275,0.24360549449920654,
0.8538339734077454,197.4728546142578,10.338236808776855,72.25072479248047,0.14308834075927734,1.1711878776550293,2.8375480977588224e+16,,63,12349,1.7960922718048096,0.2925093173980713,
0.7912358045578003,155.4701385498047,6.042269229888916,26.684967041015625,0.22642970085144043,1.2638458013534546,2.8490360615337984e+16,,63,12399,2.3909754753112793,0.2906825542449951,
0.5445644855499268,90.85973358154297,3.2860825061798096,16.09940528869629,0.20411205291748047,1.8363298177719116,2.8605240253087744e+16,,63,12449,4.3261871337890625,0.410811185836792,
,,,,,,2.872012203832115e+16,,64,12499,1.4784138202667236,0.3099546432495117,
0.9883426427841187,190.44029235839844,10.253290176391602,62.15266418457031,0.16496944427490234,1.0117948055267334,2.883500167607091e+16,,64,12549,1.6469618082046509,0.29277336597442627,
0.8963958024978638,171.07945251464844,8.123392105102539,41.03114700317383,0.1979811191558838,1.1155786514282227,2.894988346130432e+16,,64,12599,1.5345120429992676,0.2625511884689331,
0.5151169300079346,143.54852294921875,5.330502986907959,25.10439682006836,0.21233344078063965,1.9413068294525146,2.906476309905408e+16,,64,12649,4.4492411613464355,0.34216368198394775,
,,,,,,2.917964273680384e+16,,65,12699,1.7906416654586792,0.3141627311706543,
1.0706632137298584,202.1499481201172,11.389351844787598,73.65372467041016,0.1546337604522705,0.934000551700592,2.929452452203725e+16,,65,12749,1.7306479215621948,0.18750953674316406,
0.84112149477005,197.090087890625,8.201242446899414,36.72726821899414,0.22330117225646973,1.1888889074325562,2.940940415978701e+16,,65,12799,3.2583444118499756,0.39483094215393066,
0.41935795545578003,61.48990249633789,0.9417784214019775,4.28220272064209,0.21992850303649902,2.3845975399017334,2.952428379753677e+16,,65,12849,2.0286197662353516,0.3739415407180786,
,,,,,,2.9639165582770176e+16,,66,12899,1.7244012355804443,0.21025192737579346,
0.9603879451751709,204.43724060058594,10.717486381530762,65.25100708007812,0.16425013542175293,1.041245937347412,2.9754045220519936e+16,,66,12949,1.5806186199188232,0.37793290615081787,
1.0952932834625244,204.84056091308594,11.541275978088379,57.07799530029297,0.20220184326171875,0.9129974842071533,2.9868927005753344e+16,,66,12999,3.830540895462036,0.26162242889404297,
0.5980395078659058,184.5980224609375,8.08194351196289,37.18559646606445,0.21734070777893066,1.6721303462982178,2.9983806643503104e+16,,66,13049,2.4256889820098877,0.5760219097137451,
,,,,,,3.0098686281252864e+16,,67,13099,1.7521111965179443,0.42874979972839355,
0.8330749869346619,186.28433227539062,10.299701690673828,64.10848999023438,0.1606605052947998,1.2003720998764038,3.021356806648627e+16,,67,13149,4.048496246337891,0.29159343242645264,
0.5553985834121704,101.0392837524414,3.138871908187866,15.451257705688477,0.20314669609069824,1.800508737564087,3.032844770423603e+16,,67,13199,1.769246220588684,0.2538595199584961,
0.7319316267967224,177.79949951171875,8.161445617675781,39.05138397216797,0.20899248123168945,1.3662478923797607,3.044332948946944e+16,,67,13249,1.3515641689300537,0.1661360263824463,
,,,,,,3.05582091272192e+16,,68,13299,2.198835611343384,0.3108333349227905,
1.5248912572860718,216.85015869140625,17.0833683013916,109.64726257324219,0.15580296516418457,0.6557844877243042,3.067308876496896e+16,,68,13349,3.330432891845703,0.35228753089904785,
1.2461609840393066,225.45396423339844,13.065547943115234,62.01762390136719,0.21067476272583008,0.8024645447731018,3.078797055020237e+16,,68,13399,2.0035157203674316,0.21783053874969482,
0.45721083879470825,63.133731842041016,1.0238864421844482,4.691346168518066,0.21825003623962402,2.1871747970581055,3.090285018795213e+16,,68,13449,1.832024097442627,0.23824119567871094,
,,,,,,3.1017731973185536e+16,,69,13499,4.868032455444336,0.29060637950897217,
1.0226686000823975,173.0880584716797,8.380867004394531,52.46725082397461,0.15973520278930664,0.9778338074684143,3.1132611610935296e+16,,69,13549,1.5460401773452759,0.3775324821472168,
0.6947006583213806,128.35220336914062,5.54127311706543,24.809179306030273,0.22335577011108398,1.4394689798355103,3.1247491248685056e+16,,69,13599,1.863844633102417,0.2709479331970215,
0.8587279319763184,177.4194793701172,8.512531280517578,39.4124641418457,0.21598577499389648,1.1645132303237915,3.1362373033918464e+16,,69,13649,2.6873977184295654,0.34737300872802734,
,,,,,,3.1477252671668224e+16,,70,13699,2.1824026107788086,0.3597733974456787,
1.1906026601791382,207.24038696289062,13.982234001159668,66.09243774414062,0.21155571937561035,0.8399108052253723,3.159213445690163e+16,,70,13749,3.757810592651367,0.3240056037902832,
1.1842777729034424,197.36729431152344,10.848249435424805,53.14881134033203,0.20411086082458496,0.8443965315818787,3.170701409465139e+16,,70,13799,1.4085216522216797,0.36523616313934326,
,,,,,,3.182189373240115e+16,,71,13849,3.5349488258361816,0.42443180084228516,
0.9678889513015747,197.09788513183594,9.352855682373047,57.57135772705078,0.16245675086975098,1.033176302909851,3.193677551763456e+16,,71,13899,1.877808928489685,0.35853028297424316,
0.6628124713897705,145.39810180664062,5.354691505432129,24.61174774169922,0.21756649017333984,1.5087224245071411,3.205165515538432e+16,,71,13949,2.224891185760498,0.49790239334106445,
0.5120527744293213,78.93274688720703,2.480515241622925,11.899954795837402,0.20844745635986328,1.9529237747192383,3.216653694061773e+16,,71,13999,2.298009157180786,0.3761942386627197,
,,,,,,3.228141657836749e+16,,72,14049,7.985306739807129,0.33405113220214844,
0.7233443856239319,150.81661987304688,6.614590644836426,41.16976547241211,0.16066622734069824,1.382467269897461,3.239629621611725e+16,,72,14099,1.793698787689209,0.28691017627716064,
0.4966226816177368,70.5743637084961,1.6762018203735352,7.692602157592773,0.21789789199829102,2.013601064682007,3.2511178001350656e+16,,72,14149,3.4082913398742676,0.4479794502258301,
0.4628414809703827,63.81570053100586,1.0182433128356934,4.901520252227783,0.20774030685424805,2.160567045211792,3.2626057639100416e+16,,72,14199,1.037250280380249,0.2587311267852783,
,,,,,,3.2740939424333824e+16,,73,14249,1.2943894863128662,0.2171483039855957,
1.0392791032791138,205.34503173828125,11.502082824707031,74.48828125,0.15441465377807617,0.9622054696083069,3.2855819062083584e+16,,73,14299,1.4136204719543457,0.28624045848846436,
0.8579832911491394,181.56150817871094,8.035497665405273,38.69057083129883,0.207686185836792,1.165523886680603,3.2970698699833344e+16,,73,14349,2.309713125228882,0.31233835220336914,
0.5719354152679443,156.16188049316406,6.482670307159424,32.833717346191406,0.19743943214416504,1.7484492063522339,3.308558048506675e+16,,73,14399,3.5541462898254395,0.3953092098236084,
,,,,,,3.320046012281651e+16,,74,14449,2.312920331954956,0.30536556243896484,
0.7943481206893921,189.74530029296875,8.107538223266602,49.2088508605957,0.16475772857666016,1.2588938474655151,3.331534190804992e+16,,74,14499,3.371427059173584,0.2781991958618164,
0.6408911943435669,129.47373962402344,4.706758975982666,21.41921615600586,0.21974468231201172,1.5603272914886475,3.343022154579968e+16,,74,14549,2.7147011756896973,0.2634485960006714,
0.49396848678588867,74.91483306884766,2.1124768257141113,9.747928619384766,0.21671032905578613,2.0244204998016357,3.354510118354944e+16,,74,14599,2.5756661891937256,0.3241809606552124,
,,,,,,3.365998296878285e+16,,75,14649,1.6472127437591553,0.29971277713775635,
0.9855680465698242,215.43470764160156,11.561079025268555,71.47189331054688,0.1617569923400879,1.0146433115005493,3.377486260653261e+16,,75,14699,3.0940845012664795,0.1916060447692871,
0.9226766228675842,191.63882446289062,8.992327690124512,39.928897857666016,0.22520852088928223,1.083803415298462,3.388974224428237e+16,,75,14749,1.683260440826416,0.35851919651031494,
0.501066267490387,197.02297973632812,7.206699848175049,36.303192138671875,0.19851422309875488,1.9957441091537476,3.4004624029515776e+16,,75,14799,2.857344388961792,0.37689244747161865,
,,,,,,3.4119503667265536e+16,,76,14849,2.9969863891601562,0.23822104930877686,
0.911694347858429,183.06582641601562,8.83930492401123,42.235870361328125,0.20928430557250977,1.0968588590621948,3.4234385452498944e+16,,76,14899,2.0586047172546387,0.3775092363357544,
0.7218654751777649,161.4630584716797,6.59918737411499,31.333236694335938,0.21061301231384277,1.3852996826171875,3.4349265090248704e+16,,76,14949,1.3125742673873901,0.24302208423614502,
0.47160807251930237,99.95271301269531,3.2154765129089355,15.981398582458496,0.2012012004852295,2.1204047203063965,3.4464144727998464e+16,,76,14999,2.8472084999084473,0.45235776901245117,
,,,,,,3.457902651323187e+16,,77,15049,3.761883497238159,0.4091758728027344,
0.8423277735710144,181.72203063964844,8.909431457519531,53.98151397705078,0.16504597663879395,1.1871862411499023,3.469390615098163e+16,,77,15099,3.1471574306488037,0.30510592460632324,
0.802415668964386,163.724853515625,7.059591293334961,31.325090408325195,0.22536540031433105,1.246236801147461,3.480878793621504e+16,,77,15149,1.2248847484588623,0.23831617832183838,
0.502338707447052,115.26799011230469,4.08306884765625,18.917999267578125,0.21582984924316406,1.990688681602478,3.49236675739648e+16,,77,15199,1.0797245502471924,0.14480161666870117,
,,,,,,3.503854721171456e+16,,78,15249,1.9695031642913818,0.2913163900375366,
0.6883823871612549,151.42938232421875,5.310617923736572,30.032245635986328,0.17683053016662598,1.4526809453964233,3.515342899694797e+16,,78,15299,1.7578469514846802,0.3039628267288208,
0.4090443253517151,64.30247497558594,0.9584805965423584,4.569229602813721,0.20976853370666504,2.444722890853882,3.526830863469773e+16,,78,15349,1.7867624759674072,0.18938887119293213,
0.4755845069885254,65.09964752197266,1.2242515087127686,5.714117527008057,0.2142503261566162,2.102675676345825,3.5383190419931136e+16,,78,15399,2.5392942428588867,0.2474064826965332,
,,,,,,3.5498070057680896e+16,,79,15449,1.5154337882995605,0.2921116352081299,
0.567681610584259,116.44708251953125,3.8522329330444336,16.94921875,0.227280855178833,1.761550784111023,3.5612949695430656e+16,,79,15499,1.5794284343719482,0.37091851234436035,
0.42642515897750854,66.22857666015625,1.0624074935913086,4.762284278869629,0.22308778762817383,2.3450775146484375,3.5727831480664064e+16,,79,15549,1.1202385425567627,0.2740894556045532,
0.5130347609519958,67.89665985107422,1.190474271774292,5.236888885498047,0.2273247241973877,1.9491857290267944,3.5842711118413824e+16,,79,15599,1.3360892534255981,0.32108211517333984,
,,,,,,3.595759290364723e+16,,80,15649,2.719228982925415,0.3635028600692749,
0.689362108707428,152.07456970214844,7.5217156410217285,34.95825958251953,0.2151627540588379,1.4506163597106934,3.607247254139699e+16,,80,15699,1.0617650747299194,0.28025996685028076,
0.49750182032585144,70.58836364746094,1.6163544654846191,7.819886684417725,0.20669794082641602,2.010042905807495,3.61873543266304e+16,,80,15749,2.3881583213806152,0.3591049909591675,
,,,,,,3.630223181689651e+16,,81,15799,2.5084190368652344,0.3823709487915039,
0.5911258459091187,131.4125518798828,5.221096992492676,25.625568389892578,0.20374560356140137,1.6916871070861816,3.641711360212992e+16,,81,15849,2.4913010597229004,0.35605287551879883,
0.4018341600894928,68.30107879638672,0.9861712455749512,4.763815402984619,0.20701289176940918,2.488588809967041,3.653199538736333e+16,,81,15899,2.0128226280212402,0.474257230758667,
0.49642491340637207,66.70909881591797,1.2888479232788086,5.94212007522583,0.21690034866333008,2.0144033432006836,3.664687287762944e+16,,81,15949,10.189922332763672,0.40514612197875977,
,,,,,,3.676175466286285e+16,,82,15999,1.67851722240448,0.30430305004119873,
0.5352116227149963,113.32300567626953,4.3671369552612305,25.515687942504883,0.17115497589111328,1.8684197664260864,3.687663644809626e+16,,82,16049,2.718799352645874,0.2856563329696655,
0.4620424509048462,65.61517333984375,1.107543706893921,5.0704731941223145,0.2184300422668457,2.1643033027648926,3.699151823332966e+16,,82,16099,4.851742744445801,0.49529194831848145,
0.42211344838142395,66.85424041748047,1.0407147407531738,4.837660312652588,0.21512770652770996,2.3690314292907715,3.710639572359578e+16,,82,16149,1.2797960042953491,0.25702404975891113,
,,,,,,3.722127750882918e+16,,83,16199,1.4390994310379028,0.20941519737243652,
0.8093335628509521,158.54653930664062,7.3153767585754395,43.42595672607422,0.1684563159942627,1.2355844974517822,3.733615929406259e+16,,83,16249,1.2074369192123413,0.2821425199508667,
0.46143361926078796,64.14042663574219,1.0108203887939453,4.545919418334961,0.22235774993896484,2.167158842086792,3.74510367843287e+16,,83,16299,1.2035354375839233,0.2855520248413086,
0.45767858624458313,62.04944610595703,1.0845005512237549,5.350893497467041,0.20267653465270996,2.1849396228790283,3.756591856956211e+16,,83,16349,1.5223660469055176,0.36350154876708984,
,,,,,,3.768080035479552e+16,,84,16399,1.845788598060608,0.30425822734832764,
0.8408511877059937,197.73365783691406,10.68408203125,61.65977096557617,0.17327475547790527,1.189271092414856,3.779567784506163e+16,,84,16449,2.2325186729431152,0.2778700590133667,
0.4669515788555145,91.20881652832031,2.8020312786102295,12.92432975769043,0.21680283546447754,2.141549825668335,3.791055963029504e+16,,84,16499,2.610072374343872,0.2868598699569702,
0.4116741716861725,66.28461456298828,0.9283139705657959,4.508750915527344,0.20589160919189453,2.429105520248413,3.802544141552845e+16,,84,16549,1.7596969604492188,0.2493906021118164,
,,,,,,3.814032320076186e+16,,85,16599,2.169203519821167,0.3122391700744629,
0.7601701617240906,185.48793029785156,9.347532272338867,56.77650451660156,0.16463732719421387,1.3154948949813843,3.825520069102797e+16,,85,16649,2.6040215492248535,0.1802823543548584,
0.48042893409729004,80.63833618164062,2.3446273803710938,11.064284324645996,0.21190953254699707,2.0814733505249023,3.837008247626138e+16,,85,16699,1.1256614923477173,0.33234548568725586,
0.47758182883262634,86.9010238647461,2.605377674102783,12.58936595916748,0.20695066452026367,2.0938820838928223,3.848496426149478e+16,,85,16749,1.531482219696045,0.34422850608825684,
,,,,,,3.85998417517609e+16,,86,16799,2.63716197013855,0.20612037181854248,
0.6800678372383118,164.87948608398438,5.724583625793457,35.792388916015625,0.15993857383728027,1.4704415798187256,3.87147235369943e+16,,86,16849,1.9357799291610718,0.3755340576171875,
0.521385133266449,106.458984375,3.839221954345703,19.215255737304688,0.19980072975158691,1.9179679155349731,3.882960532222771e+16,,86,16899,1.376120686531067,0.23282957077026367,
0.41295135021209717,68.15047454833984,0.9276294708251953,4.655801296234131,0.19924163818359375,2.4215927124023438,3.894448281249382e+16,,86,16949,3.8076956272125244,0.46927309036254883,
,,,,,,3.905936459772723e+16,,87,16999,4.2400803565979,0.4020228385925293,
1.2025717496871948,226.03192138671875,14.575162887573242,88.93175506591797,0.16389155387878418,0.8315512537956238,3.917424638296064e+16,,87,17049,1.4717848300933838,0.25795185565948486,
0.724260151386261,202.53993225097656,7.775459289550781,39.01729202270508,0.19928240776062012,1.3807194232940674,3.928912816819405e+16,,87,17099,3.7010271549224854,0.28052616119384766,
0.408731609582901,65.20925903320312,1.0155014991760254,5.154192924499512,0.19702434539794922,2.4465932846069336,3.940400565846016e+16,,87,17149,1.267323613166809,0.14699649810791016,
,,,,,,3.951888744369357e+16,,88,17199,1.0560076236724854,0.27914416790008545,
1.1907352209091187,228.0281219482422,15.612967491149902,97.61502838134766,0.1599442958831787,0.839817225933075,3.963376922892698e+16,,88,17249,1.6154855489730835,0.27939939498901367,
0.9590137600898743,206.12171936035156,9.27591323852539,46.90968322753906,0.197739839553833,1.0427379608154297,3.974864671919309e+16,,88,17299,1.375051736831665,0.18856322765350342,
0.43334028124809265,67.54425811767578,0.990821123123169,4.878134727478027,0.20311474800109863,2.3076553344726562,3.98635285044265e+16,,88,17349,1.2882634401321411,0.21344614028930664,
,,,,,,3.99784102896599e+16,,89,17399,11.411124229431152,0.30955255031585693,
0.4294610917568207,85.29730224609375,2.705127239227295,20.696073532104492,0.1307072639465332,2.3284997940063477,4.009328777992602e+16,,89,17449,1.5317611694335938,0.36504650115966797,
0.39821526408195496,63.35569381713867,0.8651218414306641,4.294177055358887,0.20146393775939941,2.511204481124878,4.020816956515942e+16,,89,17499,3.4463064670562744,0.2894589900970459,
0.49133315682411194,84.88087463378906,2.4761462211608887,12.341124534606934,0.20064187049865723,2.035278797149658,4.032305135039283e+16,,89,17549,1.7304171323776245,0.34141063690185547,
,,,,,,4.043793313562624e+16,,90,17599,1.7274459600448608,0.35170042514801025,
1.468821406364441,255.3145751953125,22.9324893951416,139.4013671875,0.1645069122314453,0.6808179616928101,4.055281062589235e+16,,90,17649,0.9626299142837524,0.28475379943847656,
2.417508363723755,218.3348388671875,20.592334747314453,103.921875,0.1981520652770996,0.4136490225791931,4.066769241112576e+16,,90,17699,3.4602017402648926,0.3798104524612427,
,,,,,,4.078257419635917e+16,,91,17749,1.915993332862854,0.3811156749725342,
1.5286935567855835,220.8902587890625,19.808855056762695,144.29278564453125,0.1372823715209961,0.6541533470153809,4.089745168662528e+16,,91,17799,1.1671727895736694,0.33784914016723633,
1.014456868171692,204.32456970214844,11.156476974487305,54.200599670410156,0.20583677291870117,0.9857491254806519,4.101233347185869e+16,,91,17849,1.5669984817504883,0.4556238651275635,
0.615397036075592,185.69345092773438,8.30510425567627,38.560035705566406,0.21538114547729492,1.624967098236084,4.11272152570921e+16,,91,17899,3.01261043548584,0.35310959815979004,
,,,,,,4.124209274735821e+16,,92,17949,3.5413177013397217,0.27745771408081055,
0.527614176273346,104.26802062988281,4.217160224914551,30.036104202270508,0.14040303230285645,1.8953242301940918,4.135697453259162e+16,,92,17999,1.8319940567016602,0.27810585498809814,
0.4328809380531311,66.42923736572266,0.9653022289276123,4.813055515289307,0.20055913925170898,2.3101038932800293,4.147185631782502e+16,,92,18049,2.638681650161743,0.41006267070770264,
0.39878031611442566,65.7812271118164,0.921259880065918,4.549991607666016,0.20247507095336914,2.507646322250366,4.158673380809114e+16,,92,18099,1.6662715673446655,0.24594426155090332,
,,,,,,4.170161559332454e+16,,93,18149,1.2186031341552734,0.21298599243164062,
0.6926017999649048,155.4086151123047,7.467432022094727,48.11149597167969,0.1552109718322754,1.4438310861587524,4.181649737855795e+16,,93,18199,1.9206236600875854,0.2989671230316162,
0.45869123935699463,61.92519760131836,0.9973170757293701,5.011532306671143,0.1990044116973877,2.1801156997680664,4.193137916379136e+16,,93,18249,1.0187708139419556,0.2687329053878784,
0.4392189085483551,62.508201599121094,0.9914939403533936,4.901792526245117,0.2022716999053955,2.276768922805786,4.204625665405747e+16,,93,18299,1.9907007217407227,0.3569660186767578,
,,,,,,4.216113843929088e+16,,94,18349,1.7178536653518677,0.2973029613494873,
0.7624436616897583,164.8610076904297,7.402192115783691,45.63963317871094,0.16218781471252441,1.3115723133087158,4.227602022452429e+16,,94,18399,3.5892179012298584,0.26657629013061523,
0.6864475607872009,116.39579010009766,3.9332542419433594,17.21486473083496,0.22848010063171387,1.4567755460739136,4.23908977147904e+16,,94,18449,2.0428874492645264,0.26337528228759766,
