position_0based	gene
3264	NNT-AS1
3265	TBX2-AS1
3266	ZNF580
3267	ZMYND19
3268	NINJ1
3269	ST7
3270	FLVCR1
3271	ZFX
3272	MPZL1
3273	SH3BP5
3274	KANK2
3275	TLCD5
3276	RFXAP
3277	SFXN5
3278	CYTH2
3279	GPANK1
3280	CHM
3281	RAB2B
3282	TRAPPC11
3283	DENND5B
3284	TBC1D15
3285	RABGEF1
3286	GDI1
3287	DENND1B
3288	ANKRD27
3289	RAB35
3290	RAB21
3291	DENND4C
3292	RAB18
3293	TRAPPC13
3294	TBC1D20
3295	TBC1D7
3296	HPS1
3297	RAB31
3298	DENND5A
3299	RAB29
3300	PDK1
3301	NDUFA2
3302	NDUFA1
3303	PET100
3304	NDUFA3
3305	NDUFB4
3306	GOT1
3307	COX16
3308	COX18
3309	SDHB
3310	ETFDH
3311	NEK1
3312	UCP2
3313	NDUFS4
3314	ACAD8
3315	COQ10B
3316	SMIM20
3317	COQ10A
3318	FAHD1
3319	FECH
3320	MRPS6
3321	TEX30
3322	SMAGP
3323	SPATC1L
3324	VAT1
3325	ILRUN
3326	YIPF1
3327	ZNF410
3328	SIRT7
3329	SCNM1
3330	NUDT1
3331	AC012146.1
3332	FOPNL
3333	AKAP17A
3334	C2orf27A
3335	PHTF1
3336	NDFIP2
3337	CRYZL1
3338	EIF2B4
3339	PTMS
3340	SNAPC2
3341	GKAP1
3342	FBXL4
3343	HIST1H2AE
3344	ROGDI
3345	ZNF280D
3346	MARF1
3347	TMEM63A
3348	EHBP1L1
3349	LINC00470
3350	PALM
3351	CPED1
3352	LINC02573
3353	ZFHX3
3354	WDR60
3355	TMEM134
3356	AP002360.1
3357	NFU1
3358	C19orf81
3359	LINC00923
3360	MRPL44
3361	THUMPD2
3362	EVI5
3363	SLC4A1AP
3364	YOD1
3365	TBC1D22B
3366	BAZ1A
3367	JOSD1
3368	APPBP2
3369	TOB2
3370	GFI1B
3371	TBCC
3372	MOB4
3373	ASB8
3374	USPL1
3375	USP38
3376	AC012360.3
3377	DDI2
3378	GPATCH11
3379	KCTD2
3380	ACADVL
3381	FOXK1
3382	RBAK
3383	PLEKHF2
3384	PURB
3385	PRPF39
3386	LGALS8
3387	NECAP2
3388	PAQR4
3389	MIR4435-2HG
3390	SS18L2
3391	UBAP2
3392	CLN8
3393	ZBTB48
3394	CLIC4
3395	TCEANC2
3396	PDIK1L
3397	IMPAD1
3398	SAMD1
3399	THAP1
3400	PACS1
3401	C2orf76
3402	ANKIB1
3403	ABHD5
3404	ANXA2R
3405	RNPC3
3406	AL627171.2
3407	ZSCAN32
3408	TRUB1
3409	ZNF335
3410	TMEM35B
3411	ZSCAN29
3412	RPUSD2
3413	FAM200B
3414	SNRNP35
3415	APTR
3416	ZNF652
3417	NAPEPLD
3418	DIP2A
3419	EFHD1
3420	MRPS11
3421	FAM193A
3422	UBE2W
3423	SUCO
3424	SLC25A39
3425	RNF44
3426	QARS
3427	AP3S2
3428	TNFAIP2
3429	RNF157
3430	PDXK
3431	HMBS
3432	ACAP3
3433	C1orf122
3434	DLEU1
3435	HIST1H2BG
3436	HIST1H2BN
3437	MIER3
3438	MFSD3
3439	TCF25
3440	DEDD2
3441	UBE4A
3442	PTPN22
3443	SMIM10L1
3444	MOB3B
3445	FBXO25
3446	PCMTD2
3447	SMIM27
3448	PITHD1
3449	RP9
3450	EMC7
3451	AC108134.2
3452	AC245060.5
3453	TMEM259
3454	C1orf109
3455	STIM2
3456	TCTE3
3457	TMEM101
3458	GOLT1B
3459	NUTM2B-AS1
3460	SNAPC1
3461	ZNF606
3462	Z83843.1
3463	AC009403.1
3464	LIMD1
3465	MON2
3466	PTBP2
3467	INTS13
3468	GOLGA8A
3469	ANXA6
3470	MFSD4B
3471	SMIM7
3472	UBL3
3473	SELENOW
3474	SURF2
3475	RBM3
3476	CAPN10-DT
3477	AIDA
3478	RECQL
3479	SDF4
3480	SPATA2
3481	ATXN7
3482	IL10RB
3483	TRAK1
3484	DALRD3
3485	MCM3AP-AS1
3486	FAM126A
3487	EPHX1
3488	RNF4
3489	ARRDC2
3490	ICA1L
3491	BNIP3
3492	TANGO2
3493	RUFY2
3494	HSDL1
3495	PCNX4
3496	PRG2
3497	AL441992.1
3498	LRRC75A
3499	CDC42SE1
3500	INPP5E
3501	DCUN1D2
3502	FXYD5
3503	TRIB2
3504	SAMSN1
3505	C16orf87
3506	RFX7
3507	SCAMP1-AS1
3508	LINC01311
3509	SERTAD2
3510	ZNF26
3511	SEPTIN6
3512	ERCC6L2
3513	HCG18
3514	HEIH
3515	PIGM
3516	GDPD1
3517	TMEM50A
3518	TRIM11
3519	TRAM1
3520	GALNT2
3521	AEBP2
3522	HOMEZ
3523	TMEM222
3524	RHOH
3525	EFHD2
3526	SELENOS
3527	PHF1
3528	ZFAND1
3529	PTPDC1
3530	ZNF384
3531	PXK
3532	PYCR2
3533	MRPL20-AS1
3534	SLC7A1
3535	PPP6R2
3536	ASRGL1
3537	IGFL2-AS1
3538	AP001531.1
3539	GLRX5
3540	EML4
3541	OSTM1
3542	UHRF1BP1L
3543	GALNT7
3544	TMEM131L
3545	INTS8
3546	SPAG9
3547	IBTK
3548	ZNF770
3549	VPS13B
3550	C5orf22
3551	PREPL
3552	LGR4
3553	MRTFB
3554	ZBTB40
3555	UPF2
3556	SCAF8
3557	IKZF3
3558	TMEM273
3559	TMEM65
3560	RNF20
3561	RPRD2
3562	XKR3
3563	TSN
3564	SLC33A1
3565	FOXP1
3566	STK40
3567	ARID3B
3568	KCTD10
3569	ZNF175
3570	THAP3
3571	GALNT4
3572	GON4L
3573	SMCR8
3574	OBI1
3575	YTHDF3
3576	HELB
3577	LRRC8C
3578	C12orf76
3579	ZNF561
3580	GJC1
3581	ASB16-AS1
3582	TMEM168
3583	YTHDC2
3584	PTPN9
3585	GLI4
3586	TRIM73
3587	SKIV2L
3588	PKIG
3589	ZNF30
3590	AHDC1
3591	AC240274.1
3592	EXPH5
3593	TTC37
3594	ZNF84
3595	LRRCC1
3596	ZNF789
3597	DMTF1
3598	EMSY
3599	APTX
3600	TEC
3601	CASC4
3602	IL13RA1
3603	DNAJC13
3604	IPO8
3605	FAM49B
3606	HMBOX1
3607	WDR27
3608	ZNF891
3609	CU638689.4
3610	ZNF347
3611	PRPSAP2
3612	THRA
3613	EPOR
3614	HERC4
3615	MARCH6
3616	FCGRT
3617	GDF11
3618	AP5Z1
3619	ZFPM2
3620	MRTFA
3621	SOCS2-AS1
3622	MOB3A
3623	ACTR1B
3624	TMEM175
3625	ANXA4
3626	GPR137
3627	CSNK1G1
3628	NFIL3
3629	EXOG
3630	TTC14
3631	AP001505.1
3632	KBTBD4
3633	UXT
3634	ELMSAN1
3635	ETV5
3636	ZNF277
3637	EMC10
3638	TMEM9
3639	RAP2C
3640	LRP6
3641	ARL17A
3642	ENDOV
3643	TMEM107
3644	HIST1H3H
3645	MIER1
3646	ZNF765
3647	SLC30A7
3648	CREG1
3649	TAFA2
3650	FEV
3651	SFT2D3
3652	AC108488.1
3653	ZNF121
3654	CCM2
3655	ZNF226
3656	ZNF736
3657	CCDC150
3658	RASSF5
3659	TTC17
3660	STAT6
3661	AL110292.1
3662	CCDC115
3663	CCNY
3664	ATRN
3665	AC246817.1
3666	ANKRD33B
3667	IST1
3668	HERPUD2
3669	RC3H2
3670	GRN
3671	OSTF1
3672	AC016876.1
3673	PSD4
3674	UBAC2
3675	RASSF3
3676	AC008875.3
3677	ZNF83
3678	C19orf48
3679	CRYZ
3680	FASTKD2
3681	SNHG25
3682	LIX1L
3683	CC2D1B
3684	TAOK2
3685	DPP9
3686	SFT2D2
3687	ARPP19
3688	FAM117B
3689	WDR11
3690	ZNF276
3691	RMND1
3692	BX004987.1
3693	SOCS7
3694	ZBTB1
3695	RBM41
3696	C3orf38
3697	OXSR1
3698	FMR1
3699	ZNF518B
3700	ARHGAP12
3701	ZNF197
3702	PWWP2A
3703	HHLA3
3704	SLC16A1-AS1
3705	TBRG1
3706	SDF2
3707	ATXN7L3
3708	MATR3
3709	CEMIP2
3710	PUS10
3711	UGT8
3712	RNF11
3713	KIAA1191
3714	ARRDC1-AS1
3715	LARP1B
3716	CTNNBIP1
3717	SLC35E3
3718	AZIN1
3719	SHTN1
3720	CHKA
3721	CTDSPL2
3722	SDHAF1
3723	SAV1
3724	NBDY
3725	MCM9
3726	ZZEF1
3727	LRIG2
3728	RNF130
3729	RNF145
3730	FADS3
3731	ZNF37A
3732	AC007405.3
3733	LINC00174
3734	ZNF567
3735	CMTR2
3736	ZNF529
3737	MFHAS1
3738	LINC01278
3739	GNB1L
3740	GAD1
3741	ZKSCAN2-DT
3742	ZNF493
3743	THAP5
3744	AC139530.1
3745	KMT2E-AS1
3746	ZNF330
3747	PTK7
3748	ISYNA1
3749	KRI1
3750	RNF24
3751	EGFL7
3752	EMC9
3753	SERPINB9
3754	CORO1B
3755	TM9SF2
3756	TMEM209
3757	KDM5C
3758	ZNF428
3759	TMEM50B
3760	RBM7
3761	IQCH-AS1
3762	RAPGEF6
3763	ANKZF1
3764	FAM117A
3765	ZRSR2
3766	EIF4ENIF1
3767	ZNF430
3768	PBDC1
3769	LINC02327
3770	CXorf38
3771	STX12
3772	TMEM184C
3773	ZNF696
3774	BRD3
3775	METTL3
3776	FAM219B
3777	FOXP4
3778	CYHR1
3779	ASXL2
3780	PARD6B
3781	C11orf74
3782	IMPA1
3783	RNF208
3784	SLC2A4RG
3785	IKZF1
3786	CCDC9
3787	PRMT9
3788	TFAP2A-AS2
3789	ERP29
3790	TMBIM4
3791	AC015871.1
3792	MORC2-AS1
3793	ZNF394
3794	SNHG30
3795	THAP2
3796	ZNF219
3797	AC106791.1
3798	LRRC61
3799	NAT14
3800	ACSS2
3801	LINS1
3802	DNAJC1
3803	ABHD16A
3804	NDRG2
3805	SPPL3
3806	SMIM4
3807	NBEAL2
3808	CLDN6
3809	MBD5
3810	ADAL
3811	APEH
3812	ZNF524
3813	LINC01138
3814	SP110
3815	SELENOK
3816	TMEM63B
3817	SLC2A11
3818	KIAA0319L
3819	GALNT10
3820	FBXW2
3821	TSPYL5
3822	UBE3B
3823	GVQW3
3824	INVS
3825	ETV3
3826	LUZP1
3827	ZNF200
3828	AL354822.1
3829	RUNDC1
3830	ZNF529-AS1
3831	ZNF714
3832	CCDC130
3833	NBR2
3834	GPBP1L1
3835	GMFB
3836	AVL9
3837	AL158152.1
3838	GRHPR
3839	NOA1
3840	HSD17B7
3841	URB1-AS1
3842	DNAJC3-DT
3843	TMEM44-AS1
3844	TMLHE
3845	TRMT10B
3846	FUCA1
3847	HOXC6
3848	LRRK1
3849	MAGEF1
3850	HIST1H2BD
3851	GM2A
3852	GRTP1
3853	SSBP2
3854	GATA2-AS1
3855	PRIMPOL
3856	UPF3A
3857	PHF13
3858	PIBF1
3859	DSCR8
3860	SUMF2
3861	NAPRT
3862	SLC35E2B
3863	ZNF169
3864	AC002558.3
3865	HOXB7
3866	AC009404.1
3867	ZCCHC7
3868	NBEAL1
3869	AC025159.1
3870	TMEM87B
3871	SNHG26
3872	AL121603.2
3873	UFL1
3874	BEND6
3875	RTN2
3876	BTBD7
3877	GPR108
3878	TSPYL1
3879	AC093157.1
3880	FOXG1
3881	CDK16
3882	RNF125
3883	SRGAP2C
3884	STK35
3885	FAM89B
3886	SNX29
3887	NKAPD1
3888	MIR17HG
3889	TSTD2
3890	FRMD8
3891	QSOX2
3892	TP53I13
3893	MBD6
3894	TYW5
3895	HINFP
3896	SETDB2
3897	CCDC66
3898	CBWD1
3899	CLK3
3900	CDK11A
3901	TSPAN31
3902	GCAT
3903	AOPEP
3904	DAZAP2
3905	C17orf75
3906	ZC3H3
3907	JMJD6
3908	AP5M1
3909	CEP162
3910	MINDY2
3911	PCBP1-AS1
3912	NIFK-AS1
3913	ZNF778
3914	GMEB2
3915	ZNF75A
3916	SLX4IP
3917	NAF1
3918	LCORL
3919	ZNF195
3920	ZNF521
3921	CRBN
3922	DUSP11
3923	BTN3A2
3924	TMEM243
3925	C2CD5
3926	ARMC5
3927	AZI2
3928	ITM2C
3929	SNHG20
3930	CSKMT
3931	EIF3J-DT
3932	CMTM4
3933	SRPK2
3934	STRADB
3935	ABCB7
3936	STK32C
3937	ERG28
3938	CCNJ
3939	C15orf61
3940	SLC39A6
3941	BTBD3
3942	CRYBG1
3943	SEC63
3944	REPS1
3945	SLC25A46
3946	ZNF480
3947	METTL22
3948	HCFC2
3949	IGHMBP2
3950	SNX10
3951	DDX59
3952	C11orf68
3953	RWDD2B
3954	AL162595.1
3955	SNHG9
3956	HECTD3
3957	STIMATE
3958	FAM200A
3959	TM2D3
3960	NLK
3961	LRRC8A
3962	TSC22D2
3963	SIAH1
3964	MOB2
3965	KCNK5
3966	DDAH2
3967	MEX3B
3968	ANKRD13D
3969	MLF1
3970	LRCH4
3971	OPA3
3972	KLHDC10
3973	ZNF720
3974	RNF181
3975	POFUT2
3976	ILF3-DT
3977	NIPBL-DT
3978	LRCH1
3979	FTX
3980	HADH
3981	ALKBH5
3982	MARCH8
3983	AC008124.1
3984	AC016074.2
3985	IMMP1L
3986	RAP2A
3987	C4orf48
3988	PPP1R35
3989	ITFG1
3990	TPGS2
3991	LINC02315
3992	CCDC57
3993	FAM98C
3994	ZFYVE27
3995	ZCRB1
3996	TYMSOS
3997	C7orf50
3998	WDFY1
3999	CCDC113
4000	DRAP1
4001	DYRK4
4002	TTC9C
4003	TMEM256
4004	AFF3
4005	SPDYC
4006	CEBPZOS
4007	SPICE1
4008	TRAF5
4009	CBY1
4010	AC018521.5
4011	AC025171.2
4012	HIST1H4E
4013	NUDT6
4014	STAC3
4015	WAC-AS1
4016	C11orf1
4017	FOXD3-AS1
4018	SPATA22
4019	ALOX12-AS1
4020	SYTL4
4021	AMMECR1
4022	SH3BP5L
4023	RABGAP1L
4024	PGBD2
4025	SUGP2
4026	TBCK
4027	FSCN1
4028	ZNF514
4029	TANC2
4030	BMPR2
4031	MICU1
4032	SH3BP1
4033	UBE2Q2
4034	SSR4
4035	AL139089.1
4036	MOB1A
4037	KLHL36
4038	MAP3K2
4039	LEPR
4040	ZDHHC20
4041	CALML4
4042	AC025181.2
4043	NFE2L3
4044	DRAM2
4045	AC112253.1
4046	TMED1
4047	UBL7
4048	MAP4K3
4049	SLC35G2
4050	FAH
4051	ABHD13
4052	KHDC1
4053	LYRM1
4054	DNAJC25
4055	RNF187
4056	BTBD2
4057	AL390728.6
4058	DMXL1
4059	AC012615.1
4060	MTHFD2L
4061	MYADM
4062	MFSD11
4063	DCAKD
4064	SYNC
4065	DOK2
4066	MRAP2
4067	SUN1
4068	MOSMO
4069	AC093827.4
4070	AK1
4071	AC069277.1
4072	EMP2
4073	HIST3H2A
4074	AL359504.2
4075	AC025171.1
4076	SMIM1
4077	MT1F
4078	FMC1
4079	MINCR
4080	EPCAM
4081	TCHP
4082	RAD54L2
4083	ZNF35
4084	ZNF33B
4085	KCTD5
4086	SPIN4
4087	ALKBH7
4088	ARL15
4089	YBEY
4090	DAP
4091	GOLGA8B
4092	AL450998.2
4093	KLHDC8B
4094	CHFR
4095	SYCP2L
4096	RBM15
4097	C5orf15
4098	PDLIM7
4099	SYDE2
4100	ETV6
4101	NCBP2AS2
4102	PCMTD1
4103	SNHG19
4104	HELQ
4105	SSH1
4106	KIAA1324L
4107	TM2D1
4108	MYO1D
4109	DYRK3
4110	ARFIP1
4111	C20orf203
4112	RHEBL1
4113	CARD8-AS1
4114	ADARB1
4115	BIN3
4116	TOR3A
4117	UBALD1
4118	RTTN
4119	ZNF274
4120	SPRTN
4121	XPR1
4122	RIMKLB
4123	SNX13
4124	TCAIM
4125	ZNF367
4126	RALGAPA1
4127	C6orf89
4128	REXO5
4129	CLSTN1
4130	ARL2BP
4131	HPS5
4132	AC097376.3
4133	ZNF213-AS1
4134	FOXJ3
4135	KIN
4136	RBIS
4137	RCBTB1
4138	PGBD1
4139	SYNJ2BP
4140	SYCE1
4141	H19
4142	PDP2
4143	SMIM19
4144	ZNF761
4145	FAM114A2
4146	PIM2
4147	ZIC2
4148	KHDC4
4149	CR381653.1
4150	HOXB9
4151	USF3
4152	HSPA14
4153	FAM160B2
4154	TMEM161B
4155	AC060780.1
4156	TMEM127
4157	GDAP2
4158	WBP1
4159	SLC25A16
4160	HACD2
4161	ANKRD12
4162	USP49
4163	MT1G
4164	SWAP70
4165	MXI1
4166	ZNF500
4167	C18orf25
4168	ANKRD42
4169	STAMBP
4170	NSMCE3
4171	SNRK
4172	RAMAC
4173	TMEM38B
4174	ZNF678
4175	FAN1
4176	OXR1
4177	NXT2
4178	ZNF623
4179	REEP3
4180	NFIC
4181	FKBP11
4182	MLXIP
4183	ILK
4184	CIAO2B
4185	CIB1
4186	RNASET2
4187	DSTN
4188	RARS2
4189	ZNF76
4190	EFCAB14
4191	PTAR1
4192	AC018647.2
4193	ZFP36L2
4194	TMEM205
4195	TCEA2
4196	RABAC1
4197	AC090015.1
4198	OCEL1
4199	RANBP3
4200	DAPK1
4201	SFMBT2
4202	DIPK2A
4203	MNX1
4204	GIGYF1
4205	GPATCH3
4206	TRIM52
4207	POLL
4208	PHF2
4209	SVIP
4210	BTG3
4211	ANKFY1
4212	SBNO2
4213	ZBTB7A
4214	CYBRD1
4215	AC245452.1
4216	AL035446.1
4217	KLF13
4218	UNC45A
4219	HIST1H2BK
4220	FNBP1L
4221	ZNF700
4222	SWSAP1
4223	SRRD
4224	R3HCC1L
4225	CCDC28A
4226	GOLPH3L
4227	CASD1
4228	IKZF5
4229	BCORL1
4230	ASH1L-AS1
4231	SNHG21
4232	LINC02840
4233	ZNF581
4234	CYB5D2
4235	ZNF181
4236	UBE4B
4237	ZSCAN16-AS1
4238	BZW2
4239	KATNAL1
4240	GMPR2
4241	DNAJC4
4242	TMEM179B
4243	CTBP1-DT
4244	AKIP1
4245	NIPSNAP3A
4246	SLC10A7
4247	SLC66A3
4248	C4orf33
4249	FAM135A
4250	TTC33
4251	CRISPLD1
4252	TPT1-AS1
4253	MTIF3
4254	ZSCAN12
4255	TMEM242
4256	WASHC3
4257	FAM229B
4258	MITD1
4259	SOCS4
4260	STK10
4261	LINC02616
4262	INAFM1
4263	PDLIM2
4264	RNF216
4265	CCDC125
4266	TMEM116
4267	GCHFR
4268	SND1-IT1
4269	EID2B
4270	BCDIN3D
4271	ZNF160
4272	ZNF324
4273	SCYL3
4274	PMP22
4275	COQ8B
4276	FBXL15
4277	AC025160.1
4278	CLASRP
4279	FKBP8
4280	FARP2
4281	RSKR
4282	ZNF433-AS1
4283	PCNX1
4284	C2CD2L
4285	TRPT1
4286	CLHC1
4287	TNRC18
4288	AC002467.1
4289	TMEM159
4290	NETO2
4291	MAP3K20
4292	POGK
4293	FAM32A
4294	MFSD14C
4295	TCTEX1D2
4296	RNF167
4297	ASB6
4298	C11orf71
4299	LINC02693
4300	PHAX
4301	BTAF1
4302	CCDC107
4303	LINC01215
4304	LINC00355
4305	MKNK2
4306	ABCA7
4307	AGTPBP1
4308	ITM2A
4309	CCDC169
4310	ANKRD10-IT1
4311	SELENOO
4312	GZF1
4313	KDM4A-AS1
4314	AC008555.4
4315	CKMT2-AS1
4316	ANKRD49
4317	ATPAF2
4318	BTBD10
4319	AC015813.1
4320	CDC42BPB
4321	ONECUT2
4322	STK39
4323	C21orf91
4324	MLF2
4325	SERINC3
4326	BLCAP
4327	CERK
4328	LRRC42
4329	ZNF266
4330	IQCC
4331	TXLNA
4332	FCHSD2
4333	TPRA1
4334	PURA
4335	DHRS7
4336	AC006333.2
4337	PRDM4
4338	ATE1
4339	AC009107.2
4340	ANKRD26
4341	WDFY2
4342	ST7L
4343	DGLUCY
4344	CCDC88B
4345	PLCL2
4346	HECTD4
4347	DMXL2
4348	GNL1
4349	UBASH3B
4350	C6orf47
4351	CRELD2
4352	ECHDC3
4353	ITPKA
4354	STX7
4355	AC027644.3
4356	ANKRD9
4357	RPAP3
4358	CLUAP1
4359	FOXC1
4360	TPM1
4361	RIPOR3
4362	TRABD
4363	AC092279.1
4364	MEST
4365	TM7SF3
4366	FOXN3
4367	SNX14
4368	ZBTB7B
4369	LANCL1
4370	SPHK2
4371	GIPC3
4372	MZF1
4373	PWWP3A
4374	MPP5
4375	MFSD10
4376	ZNF764
4377	ZNF346
4378	LACTB
4379	PITPNM1
4380	LYRM2
4381	CBWD2
4382	FGF13
4383	FAM222B
4384	CSAD
4385	MBTD1
4386	TRAFD1
4387	MAPKAPK5-AS1
4388	AC021723.2
4389	EGLN1
4390	PVT1
4391	MIR548XHG
4392	IFT81
4393	LINC00649
4394	C4orf3
4395	UBE2Z
4396	EXOC3-AS1
4397	FBXO38
4398	WDR54
4399	NOSTRIN
4400	UHRF2
4401	SH3D21
4402	HTT
4403	TMX4
4404	STX18-AS1
4405	DCLRE1C
4406	MFSD5
4407	AMMECR1L
4408	ENTPD4
4409	CAMK2N1
4410	MSANTD2
4411	SNHG10
4412	SEZ6L2
4413	ACADSB
4414	TSPAN32
4415	TP53I3
4416	SMAP1
4417	LINC01355
4418	SCARB2
4419	SMG7
4420	NADSYN1
4421	AC008267.5
4422	TSPYL4
4423	AL662844.4
4424	POLR2M
4425	TXNL4B
4426	GRIPAP1
4427	PPIF
4428	AL050341.2
4429	NIPA1
4430	MXRA7
4431	RCBTB2
4432	ELMOD3
4433	SLC12A7
4434	PPM1D
4435	C12orf4
4436	DENND11
4437	LINC02802
4438	AMPD2
4439	ADI1
4440	DAPK3
4441	CNN1
4442	LYPLA2
4443	KIAA1522
4444	CTBS
4445	RNF170
4446	DTD1
4447	INKA1
4448	PNMA1
4449	AC068205.2
4450	SLC35G1
4451	C11orf49
4452	ZBTB39
4453	FAM241B
4454	FIZ1
4455	RANBP10
4456	CRIPT
4457	ZCCHC14
4458	ZNF711
4459	LAPTM4A
4460	LRFN4
4461	KIAA1841
4462	ZNF124
4463	PLAGL1
4464	RNF41
4465	ARID4A
4466	MIR4458HG
4467	COA8
4468	MMP24OS
4469	TBCB
4470	SELENOT
4471	IBA57
4472	MTERF2
4473	RHBDD1
4474	WDR73
4475	XRRA1
4476	ENTPD3-AS1
4477	TM9SF4
4478	KIAA1958
4479	NIPAL3
4480	STARD3NL
4481	TMEM60
4482	FUT11
4483	TMUB1
4484	CCDC136
4485	SEPTIN9
4486	ZSCAN30
4487	C8orf33
4488	PPP2R2D
4489	ANKH
4490	ATXN1L
4491	SECISBP2
4492	ZNF576
4493	AASDH
4494	AP003900.1
4495	FBXO8
4496	BRI3
4497	BEST1
4498	C16orf95
4499	HEATR5B
4500	RBSN
4501	VSIG10
4502	WBP1L
4503	FAM161A
4504	BBOX1-AS1
4505	CRELD1
4506	RNF144A
4507	HEATR6
4508	UMAD1
4509	CERS5
4510	TMEM8A
4511	EGFL8
4512	UTP23
4513	ZKSCAN5
4514	NAIP
4515	METRN
4516	RANBP6
4517	ZBTB8A
4518	ELAC1
4519	SSH2
4520	ABHD17B
4521	SCAMP1
4522	TMEM135
4523	SGTB
4524	ELOF1
4525	KATNA1
4526	PDXDC1
4527	RETREG3
4528	DMWD
4529	ZNF813
4530	MEGF8
4531	LMTK2
4532	DSCR4-IT1
4533	ZKSCAN3
4534	RNF6
4535	SCRN3
4536	EXOC3L2
4537	C19orf54
4538	ZNF655
4539	CLCN7
4540	PKD1
4541	ARID5A
4542	S100A10
4543	RSU1
4544	ERVK13-1
4545	WDR20
4546	IRF2BP1
4547	TOR2A
4548	ZNF248
4549	RNFT1
4550	ANKRD13A
4551	EFHC1
4552	MAFIP
4553	POC1B
4554	SHFL
4555	MNT
4556	LRRC57
4557	TOGARAM1
4558	AKAP10
4559	TSTD3
4560	PDPR
4561	TMEM70
4562	RFX5
4563	PAN3
4564	TOB1
4565	TRAF3IP2-AS1
4566	COQ6
4567	PGRMC1
4568	LINC01694
4569	RNF144A-AS1
4570	CCDC82
4571	ZNF587
4572	RNFT2
4573	DNAJB14
4574	CIAO2A
4575	ODF2L
4576	TMEM9B
4577	METTL9
4578	ZNF512
4579	RRP12
4580	PATL1
4581	DCAF12
4582	AC019205.1
4583	UBFD1
4584	TMC6
4585	LENG8
4586	LZTR1
4587	CIC
4588	PIN4
4589	PPOX
4590	HYI
4591	RPP25L
4592	FASTK
4593	CELF1
4594	ETAA1
4595	ZNF468
4596	SBNO1-AS1
4597	COMMD8
4598	PRH1
4599	BX255925.3
4600	OAZ2
4601	TMUB2
4602	DUSP14
4603	LMBR1L
4604	NUCB2
4605	MEMO1
4606	CCDC142
4607	SECISBP2L
4608	MAP3K3
4609	RRAS2
4610	CD302
4611	TARBP1
4612	TMEFF1
4613	ZNF611
4614	CCDC34
4615	IFITM1
4616	TRIM41
4617	ERVK3-1
4618	TMEM170A
4619	ALDH6A1
4620	MTRF1L
4621	RRNAD1
4622	RNF14
4623	KMT5C
4624	ZNF551
4625	TOR1B
4626	ESF1
4627	DYNLT3
4628	GSKIP
4629	ACER3
4630	RFX2
4631	SPNS1
4632	SCAMP4
4633	DEF8
4634	FOXN2
4635	AL157938.3
4636	ZBTB44
4637	ZNF629
4638	ZMAT3
4639	RAD51-AS1
4640	NME3
4641	LINC02609
4642	LINC00205
4643	ZNF408
4644	ARV1
4645	CLEC2L
4646	IP6K1
4647	FRG1
4648	SLC25A40
4649	GOLGA1
4650	ETFRF1
4651	SLC38A7
4652	MARK4
4653	CDADC1
4654	RNF141
4655	NCKAP5L
4656	AC100810.1
4657	SORBS1
4658	DUSP23
4659	TIMM23B
4660	BAG3
4661	RNF25
4662	ANKRD50
4663	ATF7
4664	ZNF440
4665	CFL2
4666	ADIPOR2
4667	VPS50
4668	STK17A
4669	CYB5R4
4670	INIP
4671	THAP9-AS1
4672	SP2
4673	AL137001.2
4674	ROMO1
4675	TTC32
4676	SNX27
4677	SEPSECS
4678	WDR53
4679	MOSPD2
4680	UTP25
4681	CD58
4682	NRDE2
4683	TCTA
4684	AC005921.2
4685	RAB11FIP2
4686	ACYP1
4687	LY6G5B
4688	FLVCR1-DT
4689	CEP89
4690	CLN5
4691	AC016065.1
4692	FAM126B
4693	AL035071.1
4694	PHF12
4695	AC006449.6
4696	ZNFX1
4697	NUDT16L1
4698	TBCE-1
4699	TMEM267
4700	PCGF5
4701	TTPAL
4702	SSR2
4703	USP51
4704	IPP
4705	B3GALNT2
4706	MFSD1
4707	RUBCN
4708	MEIS2
4709	ESS2
4710	PPP2R3C
4711	HEATR5A
4712	CMPK2
4713	PPP1R3E
4714	NLRP2
4715	KLHDC2
4716	MAGI3
4717	DUSP22
4718	CPQ
4719	FBXO33
4720	NEMF
4721	FAM76A
4722	RNF10
4723	CLCN5
4724	TTN-AS1
4725	ADAT1
4726	NCAM2
4727	CSPP1
4728	NAA16
4729	AC067852.3
4730	PLEKHH3
4731	RPARP-AS1
4732	CCDC69
4733	TMEM80
4734	C15orf39
4735	AAGAB
4736	EZH1
4737	C2orf68
4738	LINC01089
4739	SLC39A9
4740	INTU
4741	IFRD1
4742	MAD2L1BP
4743	LYPLAL1
4744	ICA1
4745	TMPO-AS1
4746	HPCAL1
4747	EXO5
4748	ARL6IP6
4749	ZBED5
4750	LINC01006
4751	ZNF205
4752	TRA2A
4753	KDSR
4754	SLC16A4
4755	SATB2-AS1
4756	CIAO3
4757	NLRP1
4758	RPUSD3
4759	UFSP2
4760	TST
4761	C1orf174
4762	ABHD14A
4763	PAX8-AS1
4764	AQP10
4765	RUFY3
4766	TRPV2
4767	SHKBP1
4768	CYSTM1
4769	C9orf85
4770	NDFIP1
4771	ZNF101
4772	PAM
4773	AL355488.1
4774	LINC01409
4775	SGSM2
4776	SLC37A3
4777	CEP120
4778	GIHCG
4779	FAM177A1
4780	AIFM2
4781	RBM48
4782	ZNF358
