model,context,condition,n_true_cells,n_pred_cells,n_tfs,tf_activity_mean_pcc,tf_activity_mean_spearman,tf_activity_delta_pcc,tf_activity_delta_spearman,tf_activity_topk_overlap,tf_activity_auprc
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUDCD3,108,2000,86,0.9932518705809584,0.9903769045709703,0.3933445400363327,0.2708335298834851,0.4,0.49491149509826876
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUDT21,57,2000,86,0.9861573377500942,0.9865465352139252,0.5546700939981345,0.5257512146799377,0.36,0.42445481896057297
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUF2,404,2000,86,0.972782912718901,0.9696966838058398,0.7717175663409785,0.7788763620925515,0.56,0.6888477053162226
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUFIP1,57,2000,86,0.9976248422011906,0.9949431576961177,0.40774193349092874,0.39466955988490016,0.4,0.40480298527801667
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUMA1,203,2000,86,0.9916173858323515,0.9901127411670362,0.5366548584698757,0.4887872069437237,0.52,0.6007363625331922
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP107,237,2000,86,0.9870137675520421,0.9851691117505542,0.732009901453852,0.6809660833058162,0.56,0.6353453706365639
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP133,70,2000,86,0.9950498286899182,0.99245247417331,0.5945372715307028,0.5717345157790462,0.56,0.5953791794219218
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP160,234,2000,86,0.9761328142030712,0.9778102740695315,0.7068797239768048,0.6939478277277231,0.48,0.6173881077927029
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP54,266,2000,86,0.9809844433018178,0.9760743431293929,0.6840891096478914,0.6600028303221849,0.6,0.6333859769987513
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP62,86,2000,86,0.9677168552456249,0.9637530072173215,0.704794325611535,0.696966838058399,0.52,0.531642436538366
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP85,107,2000,86,0.9952891707951984,0.9944148308882494,0.7187634588741846,0.735647907920185,0.52,0.5603440152913084
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP88,35,2000,86,0.9895760216826048,0.9867729609887259,0.7826057949033344,0.7711212793056277,0.64,0.6536655490764905
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUP98,410,2000,86,0.9926110259518417,0.9886598424453983,0.6778446876603499,0.6520213217604603,0.48,0.5508800966825378
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NUTF2,44,2000,86,0.9846189359516184,0.9836218689560827,0.6106925195897652,0.6343412425114392,0.48,0.4896758411916199
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,NVL,105,2000,86,0.9904842819809649,0.9890749563658662,0.5855222575451116,0.5581489692910042,0.52,0.6088999730961878
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,OGFOD1,101,2000,86,0.9888793310644279,0.98594273314779,0.5282716770253496,0.4689749516486626,0.36,0.4197111253223997
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,OGT,31,2000,86,0.9803393752627939,0.9796028114533704,-0.23255450373442588,-0.10305203075616773,0.32,0.40523556224967405
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,OPA1,53,2000,86,0.9967216134618768,0.9949808953252511,0.6818319525167708,0.5556016793244964,0.48,0.644579731690918
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ORC1,477,2000,86,0.988972800006017,0.9906976744186047,0.46966365083646355,0.3719703759611302,0.44,0.47319335216497477
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,ORC5,89,2000,86,0.9954700246913771,0.9937355535638474,0.3421364087206014,0.33561017029105145,0.32,0.3614392925586411
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,OXA1L,305,2000,86,0.9957879940762995,0.9919052785508751,0.7028265466542338,0.7219680173593094,0.52,0.5029743795948054
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PABPN1,93,2000,86,0.971983722363288,0.9689796688523044,0.6282971644341011,0.5374876173404406,0.48,0.5650121045470579
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PAF1,229,2000,86,0.9693892088842799,0.974281805745554,0.6924533469520041,0.713156280956649,0.6,0.5922438701441215
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PAM16,43,2000,86,0.9881650164306996,0.985659700929289,0.7803356404401146,0.7196660219821689,0.68,0.6861311401409356
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PAXBP1,114,2000,86,0.9946484492109511,0.9935279966036134,0.5786861693021211,0.5937732911929807,0.4,0.4703156448111318
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PCBP1,93,2000,86,0.9933727658232877,0.994377093259116,0.45716570377414334,0.21751025991792067,0.44,0.4600941541074432
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PCF11,393,2000,86,0.9921050676597012,0.9900561347233359,0.5726756463103302,0.47359781121751027,0.56,0.5581738609494366
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PCID2,208,2000,86,0.9981380764567507,0.9976036605500259,0.2675263697926351,0.13046841832161893,0.32,0.37315032793870984
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PCNA,82,2000,86,0.9639452030630459,0.9640737770649559,0.49330647171516545,0.3886881456672484,0.56,0.562512489276543
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PDAP1,38,2000,86,0.9953151087594844,0.99245247417331,0.6822586651688313,0.6441718949007029,0.56,0.7018661298662645
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PDCD11,95,2000,86,0.9773777248973553,0.9756026227652247,0.25097178009635324,0.29285343648285295,0.4,0.44554284224513535
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PDCD2,59,2000,86,0.9932885526746646,0.9925468182461437,-0.25909099620849696,-0.19228265484220952,0.4,0.449549146148163
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PDCD7,80,2000,86,0.9950639572106956,0.9921128355111091,0.6475143294909793,0.4976555497900845,0.56,0.5961253438076749
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PDRG1,111,2000,86,0.9943992137204949,0.9932260955705456,0.6364960265636914,0.610623142601066,0.6,0.6348950228892992
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PELO,240,2000,86,0.9893272270682402,0.9847917354592198,0.6867677803050604,0.651983584131327,0.48,0.5828847338909102
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PELP1,60,2000,86,0.9877168209405038,0.9853389310816548,0.534255221914373,0.45191754328034334,0.48,0.5322270743730563
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PES1,54,2000,86,0.9893197941007391,0.9869239115052597,0.5698516252102902,0.5387518279164112,0.6,0.539144362048415
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PET117,80,2000,86,0.9988258144744941,0.9972451530732581,0.3228410170067571,0.22360488702297276,0.28,0.43699550510447677
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PFDN2,77,2000,86,0.9836804410989028,0.985527619227322,0.4081166332598959,0.3956318694278032,0.44,0.47920927856072804
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PFN1,239,2000,86,0.9904412267566123,0.9900750035379026,0.4509324580293791,0.3116656446058776,0.36,0.4493272096758137
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PGAM1,145,2000,86,0.9987927518618113,0.9976036605500259,0.5148945649919963,0.4453511958111232,0.56,0.5928350330004262
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PGD,98,2000,86,0.9933157316870288,0.9898485777631019,0.18081976156475504,0.2174536534742205,0.36,0.3898979999305595
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PGPEP1,51,2000,86,0.9959174224848422,0.995471484503986,0.6404473976833212,0.5461484032265672,0.6,0.6442185682049983
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PHAX,304,2000,86,0.9944485893970986,0.9924147365441766,0.8595457064874525,0.8248596631916599,0.72,0.8275587371786874
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PHB,217,2000,86,0.9356775563118201,0.9369592905325722,0.8191212455949075,0.7697815934713902,0.64,0.7440450481069236
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PHB2,292,2000,86,0.9547329082389109,0.9508467380536818,0.7760752086428532,0.7250436341336856,0.68,0.6870719824434453
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PHF5A,197,2000,86,0.9843460014457023,0.9806972026982405,0.8572686666640481,0.8356526251238265,0.64,0.7791146656100922
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PIAS4,173,2000,86,0.9953152106000107,0.9915279022595406,0.6570789302644635,0.5656021510448606,0.56,0.658983609591408
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PKM,44,2000,86,0.9964493656513086,0.9947922071795838,0.05603164873438327,0.09693853483654889,0.32,0.42997417942591304
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PLRG1,80,2000,86,0.9807341211980576,0.9857540450021227,0.7140087037900799,0.6547950375017689,0.56,0.6380843617755225
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PMF1,255,2000,86,0.9968472356205277,0.9966602198216895,0.7619998262187105,0.7480635879050899,0.56,0.6867935990488307
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PMPCA,114,2000,86,0.9949888384555312,0.9919241473654418,0.7855970526187139,0.7122694466720128,0.6,0.6601948744101176
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PMPCB,471,2000,86,0.9941444097770905,0.9928298504646446,0.8327925238478681,0.7602905797443277,0.68,0.7204174429000478
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PNISR,89,2000,86,0.9959228482473327,0.9961130241992547,0.32634980906007716,0.3829520260389641,0.4,0.39609648371195244
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PNN,64,2000,86,0.9915176613988146,0.992320392471343,0.5478553742047498,0.5073163828482475,0.48,0.5721077455309215
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PNO1,114,2000,86,0.9868236062174222,0.9850181612340204,0.2252815790369635,0.30317467805085146,0.32,0.33996970524894116
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PNPT1,112,2000,86,0.9952623255316224,0.9937921600075474,0.3174608756388551,0.2236992310958064,0.32,0.34687069830893147
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLA1,195,2000,86,0.9747044535569386,0.9755271475069578,0.324716255382443,0.2320581159488655,0.4,0.5116736039542463
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLA2,212,2000,86,0.973789204880895,0.974696919666022,0.454357297960972,0.3624982310486344,0.48,0.5830207121508912
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLD1,197,2000,86,0.9696030382025361,0.9649983489787254,0.3644581519402913,0.2860040567951318,0.4,0.4653448091725668
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLD2,63,2000,86,0.9892473765407651,0.9865276663993584,0.38372631944867597,0.36557384782301056,0.48,0.5054360097626583
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLD3,65,2000,86,0.9893282827220642,0.9881503844520968,0.1023575231439727,0.08656068682485021,0.52,0.487707647479706
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLE,154,2000,86,0.9898454700897901,0.9902259540544365,0.3768061262395248,0.33247794707297507,0.4,0.5552661536675462
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR1A,115,2000,86,0.9828812873527697,0.980942497287608,0.20712370688409926,0.21341572715694135,0.4,0.3841516602426515
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR1B,174,2000,86,0.9924804029557093,0.9900750035379026,0.5288132379753281,0.5445256851738289,0.36,0.4421514853253343
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR1C,161,2000,86,0.9969937502448509,0.9950375017689513,0.02381618075924637,0.11890183499221661,0.4,0.446763039246622
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR1E,202,2000,86,0.9926879628128871,0.9913203452993066,0.2803440772352055,0.3209491013727062,0.52,0.547205000597491
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2A,264,2000,86,0.9507294961226467,0.958715033728006,0.7713115489893057,0.6774376149818387,0.6,0.671738744716159
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2B,234,2000,86,0.9813317850663281,0.9801311382612387,0.6726739927718229,0.6533232699655643,0.52,0.5451357126529515
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2C,145,2000,86,0.982825335245357,0.9818104627576771,0.672428093758054,0.6454172366621066,0.52,0.505131928365744
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2D,182,2000,86,0.9747840488628197,0.9764517194207273,0.6069200962517376,0.56975329024954,0.44,0.44392904776328207
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2E,93,2000,86,0.9622807368324522,0.9670173121373649,0.5817328476137419,0.4937874428039058,0.52,0.5578112045161742
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2F,209,2000,86,0.9919751053694136,0.9893957262135006,0.7170949274181886,0.6930798622576536,0.56,0.555628151556491
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2G,131,2000,86,0.9529352442236725,0.9514128024906835,0.6499541005443741,0.5903580357564036,0.48,0.5345417547958905
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2H,80,2000,86,0.9380900623564457,0.9478843341667059,0.5521781117246399,0.48435303552054343,0.44,0.4316359813928943
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2I,179,2000,86,0.9768576739928363,0.975659229208925,0.7401807302341827,0.7144770979763198,0.48,0.5417682179914923
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR2L,43,2000,86,0.9951583725949249,0.993414783716213,0.41379110461658686,0.37381951978866923,0.56,0.6032088261892031
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR3B,109,2000,86,0.9918943975722169,0.9869239115052597,0.7202658873847794,0.7137412142082173,0.6,0.6142339973968746
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR3C,169,2000,86,0.9946043958164428,0.9901316099816029,0.08673665167643224,0.13822350110854287,0.32,0.31752200349572735
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR3D,108,2000,86,0.9678987327122631,0.9579791499599037,0.2811552794197874,0.34857304589839144,0.32,0.35718300234168954
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR3E,192,2000,86,0.9952019114434207,0.9918109344780414,0.36557473821952086,0.3389688192839284,0.4,0.38023547354024767
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLR3F,156,2000,86,0.9892075163919004,0.9854332751544883,0.4766034755230136,0.4469173074201613,0.44,0.4565059113290762
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POLRMT,208,2000,86,0.9980969410901017,0.9975847917354592,-0.022382027280304893,0.06886173876126232,0.44,0.47738618837953567
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POP1,82,2000,86,0.9886343379312209,0.985659700929289,0.16729813874824723,0.2227935279966036,0.44,0.452400690548485
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POP4,116,2000,86,0.9868630623209519,0.9850370300485871,0.010394614492523,0.07593754422378413,0.28,0.3033470828052102
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POP5,50,2000,86,0.994780330328927,0.9928487192792113,0.5325130457549827,0.5331100523609603,0.52,0.5938871334956352
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,POP7,196,2000,86,0.991557848957967,0.9903391669418369,0.18962235321605553,0.23405821029293836,0.2,0.26710909065529903
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPAN,87,2000,86,0.9928108334597707,0.9908863625642718,0.7159448700991422,0.731591112788339,0.52,0.5393025177043167
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPARGC1B,129,2000,86,0.9957229353343794,0.9953394028020189,-0.15637556421541754,-0.13244964385112504,0.4,0.4443650815060304
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPIE,39,2000,86,0.9862403690174923,0.9906976744186047,0.723297462703142,0.7267795650738241,0.52,0.6018148126060906
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPIH,93,2000,86,0.996803808108056,0.9953582716165857,0.676537227467465,0.6791735459219773,0.48,0.4943224427354698
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPIL4,69,2000,86,0.9920749269062042,0.9904901174583706,0.6632518814917376,0.6304542667106938,0.48,0.5440197161579735
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPP1CA,64,2000,86,0.9937889870739296,0.9919241473654418,0.08657237142975373,0.15897919713194017,0.28,0.314262552377486
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPP1R11,69,2000,86,0.9927664486667573,0.9914335581867069,0.13972379170949598,0.09207038067833388,0.52,0.475004102502899
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPP1R8,64,2000,86,0.9967725259502214,0.9937732911929807,0.41110950396593915,0.3591395820557573,0.4,0.4383173285171567
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPP2R1A,301,2000,86,0.9982196249891427,0.9962639747157884,0.2982499854588999,0.16469644794565783,0.4,0.4175406041536708
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPP4C,128,2000,86,0.9955725931245291,0.9962639747157884,0.4256173146515872,0.31693004386999385,0.56,0.6062860964172441
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPP4R2,162,2000,86,0.9928353431453611,0.9909241001934053,0.5161467900964234,0.3315345063446389,0.52,0.5303853485161685
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PPRC1,112,2000,86,0.9969165706033065,0.9956413038350864,0.45193378593059624,0.36334732770413697,0.32,0.3868085998041559
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRELID1,122,2000,86,0.9673139412417868,0.9553752535496957,0.6006504049598891,0.5540733053445916,0.48,0.4985540797985002
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRELID3B,235,2000,86,0.9879339370552825,0.9839615076182838,0.7779325476742044,0.739346195575263,0.64,0.6628296465884149
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRIM1,151,2000,86,0.9599371394320023,0.9570545780461344,0.500780957727389,0.4199349025897448,0.44,0.5348071831137744
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRIM2,149,2000,86,0.9801627262388253,0.9819048068305108,0.5221463073973349,0.4504269069295721,0.6,0.6401932279274305
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRMT1,44,2000,86,0.9920567971430378,0.9916411151469409,-0.0838885713797351,-0.06497476296051699,0.32,0.3430044296325047
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRMT5,92,2000,86,0.9975820420644721,0.9958865984244538,0.35901438160521365,0.2684937968772112,0.44,0.5107672367313136
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF18,256,2000,86,0.9879794878239617,0.9855842256710222,0.6746257203417717,0.664040756639464,0.52,0.4970726895145649
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF19,98,2000,86,0.9924986061449946,0.9904146422001038,0.6153039493793052,0.5110146705033256,0.52,0.5241287726295434
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF3,129,2000,86,0.9789270632153615,0.9815274305391763,0.7530519607669363,0.7153639322609557,0.6,0.6277008666514436
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF31,23,2000,86,0.9730644043390143,0.9804896457380066,0.7781135485244839,0.6947214491249587,0.64,0.7203294535782909
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF4,101,2000,86,0.9588229671972075,0.9555828105099297,0.7190115013037356,0.6557007406009717,0.64,0.6517747754642577
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF40A,96,2000,86,0.9839770170943473,0.9848860795320535,0.5165149753619984,0.47120147176753624,0.6,0.6765128817512733
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF6,172,2000,86,0.9890587156521845,0.9897353648757018,0.7032164242462797,0.7022123685079485,0.52,0.5495879034368905
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRPF8,91,2000,86,0.9589746432245242,0.9524128496627199,0.7850102396938002,0.7631775083730364,0.68,0.7216354688201368
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PRRC2A,82,2000,86,0.9984654731115566,0.9974715788480588,0.6754305604034958,0.6262465210623142,0.52,0.5826702798500936
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMA1,56,2000,86,0.9565038406663567,0.962903910561819,0.5139743024865518,0.4972593046841833,0.32,0.3910744657717986
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMA2,38,2000,86,0.917170206132045,0.930468418321619,0.17068918912929146,0.115241284966272,0.44,0.3869574803703558
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMA3,194,2000,86,0.8801234796939563,0.8542572762866173,0.632887121236829,0.6216802679371668,0.52,0.5376441115013223
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMA4,274,2000,86,0.9658013994895537,0.9665833294023303,0.6722910543000521,0.6473984621916128,0.68,0.7694906062487947
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMA6,18,2000,86,0.8683027148544414,0.8621255719609415,0.2360697400939686,0.2547761686872022,0.56,0.6332555941995258
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMA7,22,2000,86,0.9497181152516185,0.9592244917213076,0.23892905258884514,0.25015330911835465,0.44,0.512531579436528
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMB1,106,2000,86,0.9744394791659355,0.9786216330959006,0.17761245925183983,0.23003915279022596,0.4,0.5672128230165377
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMB2,46,2000,86,0.904330612543343,0.9003915279022594,0.3511668518933974,0.3237605547431483,0.4,0.40162254230589095
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMB3,19,2000,86,0.8271202509121668,0.8303127506014436,0.17397718913017987,0.1713760083022784,0.44,0.4117082788690267
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMB5,198,2000,86,0.9949988255645412,0.993886504080381,0.6759320096635373,0.6994197839520732,0.64,0.6101897012910396
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMB6,77,2000,86,0.9842483100131133,0.9814519552809093,0.6209845549556632,0.6319637718760318,0.56,0.5203073419132079
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMB7,188,2000,86,0.9443808689108688,0.9515448841926505,0.5090994448064281,0.5221095334685598,0.44,0.5311110890931864
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMC1,177,2000,86,0.9239650735337048,0.905165337987641,0.8095294607668407,0.8164441718949007,0.56,0.6096480314697026
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMC2,279,2000,86,0.9433092598013904,0.9453747818293314,0.8236996504380438,0.7917826312561913,0.68,0.7556245991665564
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMC3,23,2000,86,0.9853070695049242,0.9823199207509788,0.45464015078933817,0.4855606396528138,0.4,0.3952108104657348
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMC4,149,2000,86,0.9371784529626539,0.928543799235813,0.7602856380847418,0.7636492287372046,0.64,0.6589180218729641
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMC6,65,2000,86,0.9390420282837306,0.9281098165007782,0.7156298941971304,0.6655879994339355,0.52,0.6063134874710192
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD1,87,2000,86,0.8852189751474816,0.8745412519458464,0.768218869882899,0.7273267606962592,0.6,0.6744395731182422
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD11,40,2000,86,0.9379581902090091,0.9439407519222603,0.6735217049154213,0.6767206000283033,0.56,0.6312581637350678
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD12,116,2000,86,0.9576784875142343,0.9539223548280579,0.7154351322400254,0.7236473418557479,0.64,0.6598445212965467
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD13,96,2000,86,0.9781765425630276,0.9819236756450777,0.4748741687169984,0.4305014387471107,0.6,0.5465907219849896
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD2,34,2000,86,0.9735775893798193,0.9721118920703806,0.7819435894611546,0.741327421104769,0.6,0.6710811089732305
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD3,30,2000,86,0.9303844747326442,0.9275060144346431,0.5722359415451415,0.464087928675881,0.48,0.571116526093273
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD4,285,2000,86,0.9936998202068094,0.992320392471343,0.5860108116469233,0.549733477994245,0.48,0.5162377852264401
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD6,282,2000,86,0.9250846839586399,0.9242605783291663,0.7303154884389719,0.7019293362894475,0.76,0.8009595647700354
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMD7,175,2000,86,0.9811641397789725,0.9813010047643758,0.7589251245458348,0.7268550403320911,0.68,0.7378973095088333
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMG3,324,2000,86,0.9981182464608322,0.9969809896693239,0.49303138355605486,0.5416010189159867,0.44,0.4332581771332332
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PSMG4,44,2000,86,0.9938445092128021,0.9889051370347658,0.017310535983410404,0.01934996933817633,0.28,0.335499152764757
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PTBP1,87,2000,86,0.9928325063777674,0.9905278550875042,0.4940847319479686,0.4161988773055333,0.56,0.6199392753447908
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PTCD1,246,2000,86,0.9936394270052106,0.9911882635973395,0.3937333772834037,0.4048775885654983,0.44,0.5319844842665288
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PUF60,52,2000,86,0.9847271605901065,0.9784895513939337,0.5226949036746265,0.5200717014953535,0.44,0.44805689496574874
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,PWP2,51,2000,86,0.9929576237366022,0.9911316571536393,-0.009500709959674907,0.030576914005377605,0.36,0.41808731745549343
TxPert_official_cell_gat_k562_all_fixed2000_trrustTF,K562,QARS,376,2000,86,0.9743530363073679,0.9750554271427898,0.7253141561944126,0.6487758856549837,0.56,0.6840941421230018
