model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
Scouter_GenePTv1_official40_fixed2000,ALG13,167,2000,0.09067829204352464,0.14054996689992086,0.09067829204352464,0.3905703111368418,0.041024697764797606,0.10503792926555734
Scouter_GenePTv1_official40_fixed2000,CPSF3,575,2000,0.0892132181827463,0.1616793449332645,0.0892132181827463,0.4123911485430599,0.0432709355738503,0.10492692357111277
Scouter_GenePTv1_official40_fixed2000,RBM42,68,2000,0.09338589884491288,0.1539060258181173,0.09340457976086508,0.3817841497942806,0.04177917791703716,0.10943140736784189
Scouter_GenePTv1_official40_fixed2000,CDC40,84,2000,0.09067531202448968,0.16083302674561534,0.0906934507146326,0.4008614837044478,0.0454327642797865,0.11333781117246383
Scouter_GenePTv1_official40_fixed2000,PPP1R11,69,2000,0.09321495802516047,0.16339533623732422,0.09330826629145193,0.37456660041272644,0.04151382230130956,0.11083161485100453
Scouter_GenePTv1_official40_fixed2000,SF3B3,215,2000,0.07952530554863585,0.1326933203070683,0.07952530554863585,0.438333100644946,0.04376518040521071,0.0998445687591712
Scouter_GenePTv1_official40_fixed2000,MRPL54,112,2000,0.08025266887665418,0.15681139477649098,0.08026872262117841,0.3913589224676789,0.039361434537542525,0.10057630290780002
Scouter_GenePTv1_official40_fixed2000,WDHD1,175,2000,0.0987679927043677,0.16695566153319452,0.0987679927043677,0.3795745830971002,0.042725333602982585,0.11256109966257115
Scouter_GenePTv1_official40_fixed2000,FCF1,225,2000,0.08674455643331025,0.17601028050729944,0.08676190881507327,0.421259555055499,0.041423284208852565,0.09833197307554367
Scouter_GenePTv1_official40_fixed2000,LSM4,68,2000,0.10564621248496306,0.19495310418754966,0.1056884878801151,0.37815804653540264,0.0450804191043391,0.11921052143475551
Scouter_GenePTv1_official40_fixed2000,IGBP1,245,2000,0.0868963429414588,0.15894249581874992,0.08691372568659612,0.4254176625394821,0.04326464242618299,0.10169921284162846
Scouter_GenePTv1_official40_fixed2000,SNRNP27,42,2000,0.08580218942780916,0.1614643936528806,0.08590527575871963,0.40170761471152294,0.043113878247365366,0.10732651210772164
Scouter_GenePTv1_official40_fixed2000,GFM1,230,2000,0.09275121574846748,0.1674829919607478,0.09275121574846748,0.38307359870493407,0.04132536313834135,0.10787838733670788
Scouter_GenePTv1_official40_fixed2000,POLR2E,93,2000,0.08473725763801679,0.18574631800247596,0.08473725763801679,0.42065539508044714,0.044234052933803766,0.10515508038068438
Scouter_GenePTv1_official40_fixed2000,SNRPD1,113,2000,0.08304095521053609,0.19201205244732736,0.08307418488448988,0.4292861458599567,0.04490052827456035,0.10459346909199643
Scouter_GenePTv1_official40_fixed2000,RFC3,211,2000,0.10059816518528769,0.19243047296499685,0.10059816518528769,0.38056783038526776,0.042295344212027276,0.11113746282189686
Scouter_GenePTv1_official40_fixed2000,MRPS26,111,2000,0.08632963393252968,0.1698402964229522,0.08632963393252968,0.38779180944263936,0.03995651640879922,0.10303599613376949
Scouter_GenePTv1_official40_fixed2000,RCC1,162,2000,0.09027630955125256,0.1648617858087486,0.09027630955125256,0.3908314470380545,0.04225032433432296,0.10810369424846251
Scouter_GenePTv1_official40_fixed2000,NEDD1,134,2000,0.10343190648667455,0.17565029443518682,0.10345259700607577,0.3803115476097167,0.04366577756558546,0.1148158048102134
Scouter_GenePTv1_official40_fixed2000,DDX5,130,2000,0.09566624578665117,0.16695820130782033,0.09566624578665117,0.37791422990828766,0.04364048259146513,0.1154772114489674
Scouter_GenePTv1_official40_fixed2000,EIF2S1,208,2000,0.0754121171555849,0.14381801142755732,0.0754121171555849,0.46984952216625225,0.04259888265982271,0.09066494642107988
Scouter_GenePTv1_official40_fixed2000,CUL1,181,2000,0.08660125619754212,0.15381174506976328,0.08661857991352483,0.3957018044650555,0.04190249759852654,0.10589412549238375
Scouter_GenePTv1_official40_fixed2000,KRI1,51,2000,0.08990144685955342,0.1290645182249136,0.0899554201116204,0.3904192550241947,0.04378131622068118,0.1121392311877028
Scouter_GenePTv1_official40_fixed2000,ZNF335,140,2000,0.09335324849320038,0.14456908829539367,0.09339060473509442,0.38620040850520143,0.04259758050424047,0.11029915676714047
Scouter_GenePTv1_official40_fixed2000,GPKOW,105,2000,0.0852909930644681,0.13795710426523375,0.08530805467540319,0.3850659518569709,0.042210108671897624,0.10961786512716014
Scouter_GenePTv1_official40_fixed2000,POLR2F,209,2000,0.07742679844423729,0.17650755883401423,0.07742679844423729,0.461185621571541,0.043754670563777916,0.09487431430740598
Scouter_GenePTv1_official40_fixed2000,USP36,151,2000,0.08762611732718796,0.17714913413305322,0.08762611732718796,0.39073276099860665,0.04198183656803333,0.10744385852443136
Scouter_GenePTv1_official40_fixed2000,NARS,149,2000,0.08044762545310936,0.14671489192539577,0.08044762545310936,0.43066397282719626,0.04352362278180896,0.1010616734097144
Scouter_GenePTv1_official40_fixed2000,MRPL3,146,2000,0.08560158664809132,0.17761801621623133,0.08560158664809132,0.38563380681946874,0.039122285471335054,0.10144931218428344
Scouter_GenePTv1_official40_fixed2000,RPL8,290,2000,0.08993049885579414,0.18100532699497948,0.08993049885579414,0.42933022269099963,0.043018319364935165,0.10019867246548321
Scouter_GenePTv1_official40_fixed2000,FASTKD5,182,2000,0.0922185523548812,0.1774544178055008,0.0922185523548812,0.3866485766464473,0.042279313823438726,0.1093481659667854
Scouter_GenePTv1_official40_fixed2000,RNGTT,110,2000,0.08805271640731216,0.16698673596784222,0.08807033047340684,0.4005800670444967,0.04166873061512597,0.10402097608687957
Scouter_GenePTv1_official40_fixed2000,POLR3D,108,2000,0.09126619103887311,0.16041499634923428,0.09126619103887311,0.4054206292471289,0.04512534249554388,0.11130499566904684
