method,family,condition_norm,n_test_cells,delta_pcc,topk_de,pra_all,csa_pearson
CellFlow,model,DHX37,202,0.3810638785362243,0.31,0.7316066566836457,0.7683219910851627
CellFlow,model,DLD,283,0.0698514729738235,0.21,0.7296517865011587,0.4089870624321258
CellFlow,model,DNAJC8,260,0.0815280228853225,0.18,0.7644806334251903,0.503015562870255
CellFlow,model,DNTTIP2,235,0.5959891080856323,0.52,0.7252559665626254,0.7624795215638083
CellFlow,model,DONSON,688,0.1744980365037918,0.24,0.7874592511854965,0.7068020988237002
CellFlow,model,DPH2,161,-0.0537528246641159,0.27,0.7739991779320472,0.5722447794390587
CellFlow,model,DYNC1H1,217,0.3929657340049743,0.3,0.7590382203488604,
CellFlow,model,DYNLRB1,192,0.3970049917697906,0.31,0.7529901711871294,
CellFlow,model,E4F1,130,-0.2594222128391266,0.31,0.7316933535774038,0.5340230206514992
CellFlow,model,EBNA1BP2,68,0.4440593123435974,0.3,0.8046623598217512,0.513248231166285
CellFlow,model,ECD,69,0.102881371974945,0.15,0.7412329083011561,0.4654109825309349
CellFlow,model,EIF2B3,96,0.6819413304328918,0.47,0.693037390631204,0.6961434121658823
CellFlow,model,EIF2S1,208,0.2204954028129577,0.32,0.6016039267857747,0.5730541775223418
CellFlow,model,EIF3E,171,0.1500119566917419,0.26,0.7859448850803282,0.4824979478351021
CellFlow,model,EIF3F,36,0.2086036950349807,0.25,0.7428264230172885,
CellFlow,model,EIF3G,52,0.3534317016601562,0.36,0.7419420718524499,0.4457600781376579
CellFlow,model,EIF3J,72,0.1791211664676666,0.18,0.7403369724763512,0.4006134476891219
CellFlow,model,EIF3M,209,-0.0579173788428306,0.32,0.7736200703412567,0.6218523935104456
CellFlow,model,EIF5A,100,0.0999453961849212,0.17,0.751166151322795,0.4333562300129484
CellFlow,model,ELP5,167,-0.1747181415557861,0.23,0.7983393911693176,0.6178838772578655
CellFlow,model,EXOC7,32,0.2004058212041854,0.24,0.6311524780175916,0.4616745071064235
CellFlow,model,EXOSC10,77,0.5207709074020386,0.55,0.7512632329299167,0.750311900343428
CellFlow,model,EXOSC2,209,0.5583212375640869,0.39,0.6842084670065995,0.8419010357835923
CellFlow,model,FAM50A,38,0.465202659368515,0.25,0.6992729996405721,0.5365863467100362
CellFlow,model,FASTKD5,182,0.06709024310112,0.26,0.7639057075780269,0.7274535622076981
CellFlow,model,FCF1,225,0.6586606502532959,0.53,0.7489984958484087,0.7875679086263407
CellFlow,model,FTSJ3,153,0.1375239491462707,0.11,0.6935953012657952,0.6592731413228763
CellFlow,model,GFER,198,-0.1230940595269203,0.31,0.7878880228746418,0.5677152080161323
CellFlow,model,GFM1,230,-0.0579465143382549,0.25,0.8007967862595206,0.6871880116029255
CellFlow,model,GNL3,29,0.6396476030349731,0.48,0.784865040599624,0.3988263588154868
CellFlow,model,GNL3L,66,0.5290547609329224,0.39,0.778256098423154,0.4688083091552299
CellFlow,model,GPKOW,105,0.2031094431877136,0.08,0.7172804535711866,0.4489207101669993
CellFlow,model,GRPEL1,96,0.6420960426330566,0.44,0.6927205569005782,0.8083629693569832
CellFlow,model,GTF2E1,176,0.126611515879631,0.19,0.7201325033299741,0.6424097659613331
CellFlow,model,GTF2E2,69,0.4185649752616882,0.32,0.7183350523877617,0.4894402745811148
CellFlow,model,HAUS5,153,0.3909348845481872,0.3,0.7978147548981857,0.5624593910300252
CellFlow,model,HEATR1,216,0.6199390292167664,0.47,0.6876688879925982,0.6907393648316401
CellFlow,model,HGS,96,0.1411587446928024,0.25,0.7140760475209305,0.6199455644259432
CellFlow,model,HIRA,228,0.1073982268571853,0.18,0.8106434249678621,0.5326913595299061
CellFlow,model,HNRNPH1,92,0.1463315188884735,0.25,0.6970137436888235,0.4384756226891425
CellFlow,model,HNRNPM,128,0.0626844316720962,0.21,0.7959966761708726,0.4929615204744574
CellFlow,model,HNRNPU,73,0.1234656125307083,0.2,0.7444623512550168,0.316120196631428
CellFlow,model,HSCB,85,0.1862817108631134,0.23,0.7592892117366603,0.6135637795118674
CellFlow,model,HSD17B12,135,-0.1367661505937576,0.12,0.7301821966402464,
CellFlow,model,HSPA8,146,0.3121525943279266,0.41,0.6756970992694352,0.4786139560315771
CellFlow,model,HSPE1,25,-0.2176704406738281,0.28,0.6921312899709758,0.3140327819428478
CellFlow,model,IGBP1,245,0.1449446827173233,0.2,0.7170947353281888,
CellFlow,model,ISCU,32,0.1256130635738372,0.18,0.678632363398377,
CellFlow,model,KRI1,51,0.7654356956481934,0.7,0.7428013918196866,0.5905395598657613
CellFlow,model,LSM4,68,0.5978279113769531,0.34,0.7893664097005476,0.7030202355857145
CellFlow,model,MAGOH,149,-0.0183662455528974,0.2,0.7512225804376207,0.4493929221499742
CellFlow,model,MCM10,190,0.2697899341583252,0.22,0.8216557269412831,
CellFlow,model,MCM3AP,100,0.3032678365707397,0.22,0.7614714940411579,0.4911217410803647
CellFlow,model,MDN1,68,0.1280448287725448,0.16,0.7963459293156006,
CellFlow,model,MED20,78,0.5191582441329956,0.45,0.6065271988886614,0.7035956292901234
CellFlow,model,MED26,99,0.2903240025043487,0.31,0.7596134580458004,0.5651090104698602
CellFlow,model,MED31,35,0.2736271023750305,0.31,0.7064939287251287,0.4924852808245781
CellFlow,model,MED8,94,0.7898482084274292,0.62,0.6675460598617753,
CellFlow,model,MFAP1,164,0.3819712996482849,0.23,0.6447057629022793,0.6759196018033806
CellFlow,model,MRPL18,128,0.1709168553352356,0.28,0.7517080501108129,0.5997479438718775
CellFlow,model,MRPL3,146,-0.0552909672260284,0.26,0.7542002348166125,0.6518293969622602
CellFlow,model,MRPL32,62,-0.1093024387955665,0.24,0.7668789891996984,0.5372135682140552
CellFlow,model,MRPL38,132,0.1437483727931976,0.25,0.7538584779958737,0.5201172128402219
CellFlow,model,MRPL4,109,0.0815686360001564,0.26,0.7728030053533692,0.5549873884236964
CellFlow,model,MRPL49,36,0.0210314113646745,0.16,0.7077073155204544,0.6093926416379275
CellFlow,model,MRPL50,147,0.0210806410759687,0.24,0.7619639049054082,
CellFlow,model,MRPL54,112,-0.0171669386327266,0.21,0.7073347420512685,
CellFlow,model,MRPS11,90,0.1799037307500839,0.32,0.7614134328652006,
CellFlow,model,MRPS14,82,-0.1885730624198913,0.35,0.7036255089846334,0.4783369491056694
CellFlow,model,MRPS18A,108,0.0107779409736394,0.26,0.7922639867193348,0.5436866655692612
CellFlow,model,MRPS24,132,-0.0500782430171966,0.31,0.7635856161012591,0.6618552807391545
CellFlow,model,MRPS26,111,0.3341013193130493,0.25,0.7610205768044062,0.5714709691896702
CellFlow,model,MRPS27,76,-0.0021704845130443,0.29,0.7072948031981492,0.4793463756683916
CellFlow,model,MTPAP,86,0.0139919817447662,0.23,0.6872257228247103,0.6778781080754622
CellFlow,model,MZT1,381,-0.0236468166112899,0.27,0.8061884773391524,0.7151316585871202
CellFlow,model,NAA15,107,0.3048305511474609,0.27,0.7275708243789579,0.6689639678507149
CellFlow,model,NARS,149,0.4985894560813904,0.32,0.6840367138470324,0.8149618630593809
CellFlow,model,NBAS,94,0.044918492436409,0.26,0.7383143631320004,
CellFlow,model,NCAPH,64,0.1442878544330597,0.19,0.7900186766663785,0.5008691125477475
CellFlow,model,NDC80,171,0.3094496726989746,0.24,0.6858288793250622,
CellFlow,model,NDUFA8,85,-0.091810330748558,0.27,0.7721062828523236,0.4113273627804663
CellFlow,model,NEDD1,134,0.3724173307418823,0.34,0.8426617694476641,0.501557758588021
CellFlow,model,NELFA,82,0.1731049120426178,0.24,0.6993299963466532,0.5672222733880683
CellFlow,model,NFRKB,223,-0.149446040391922,0.18,0.7268208260368197,0.5607769430343373
CellFlow,model,NOL6,107,0.4642316401004791,0.5,0.7419456452533396,0.5971317681471554
CellFlow,model,NOP10,124,0.6018555760383606,0.57,0.7425120683564878,0.7813844681951048
CellFlow,model,NRBP1,62,0.2828938364982605,0.25,0.6696505021215905,0.6008749002741092
CellFlow,model,NSA2,71,0.4525280892848968,0.41,0.7855378093785422,0.5621645982367683
CellFlow,model,NUBP1,144,0.2366615235805511,0.21,0.7814872468711725,0.608968349170831
CellFlow,model,NUDC,106,0.2654694318771362,0.24,0.7247042826587894,0.4494871654642712
CellFlow,model,NUP54,266,0.463676393032074,0.32,0.767150768128087,0.6733151463150334
CellFlow,model,NUTF2,44,0.1819796860218048,0.22,0.7590866591859436,0.4901848173692135
CellFlow,model,OGFOD1,101,0.0595377124845981,0.14,0.7405844941622932,0.4121514189144276
CellFlow,model,OPA1,53,0.1643568277359008,0.19,0.71995908780258,
CellFlow,model,ORC5,89,0.1469523310661316,0.16,0.7812087653467686,0.4021984079560438
CellFlow,model,OXA1L,305,0.1048501133918762,0.22,0.7233317413100038,0.8079659113677963
CellFlow,model,PAM16,43,0.4591247737407684,0.37,0.6637802832698426,
CellFlow,model,PCF11,393,0.19149911403656,0.26,0.6627828277454937,0.3916414914645719
CellFlow,model,PDCD2,59,0.4564884305000305,0.46,0.7323116441988382,0.6578567212347406
CellFlow,model,PET117,80,0.1201910525560379,0.2,0.7968644515516978,0.6420088793260084
CellFlow,model,PGPEP1,51,0.2226827144622802,0.19,0.6898827843876137,0.5429262236289353
CellFlow,model,PHF5A,197,0.266952782869339,0.24,0.7110273516013625,0.6139145696998491
CellFlow,model,PIAS4,173,0.1708755493164062,0.22,0.7366779021188511,0.5544197485024802
CellFlow,model,POLA1,195,0.5878441333770752,0.38,0.8269542497387818,0.7272872570242707
CellFlow,model,POLD2,63,0.3753540515899658,0.25,0.8340937687277866,0.4858431718201043
CellFlow,model,POLE,154,0.6274861097335815,0.36,0.7907789556872785,0.7463417547790101
CellFlow,model,POLR1E,202,0.5622268319129944,0.45,0.7588542114022461,0.6915537181343393
CellFlow,model,POLR2E,93,0.5889372229576111,0.49,0.7060983806718576,0.7335845185441203
CellFlow,model,POLR2F,209,0.5588602423667908,0.41,0.6489597505675151,0.6301650863732037
CellFlow,model,POLR3B,109,0.2713945209980011,0.25,0.7388408007683279,0.5352594896109862
CellFlow,model,POLR3C,169,0.2134245783090591,0.18,0.7579988386365103,
CellFlow,model,POLR3D,108,0.3035909831523895,0.21,0.7232264626340257,0.4429493026246486
CellFlow,model,POLR3F,156,0.3250307738780975,0.34,0.742689978204336,0.572940423448583
CellFlow,model,POP4,116,0.388048768043518,0.33,0.7436634916790894,0.7451256208094199
CellFlow,model,PPP1R11,69,0.0340546667575836,0.19,0.7607161869605418,0.2798705769449703
CellFlow,model,PPP4R2,162,0.1279946863651275,0.14,0.7864056020131415,
CellFlow,model,PRELID1,122,0.0661167800426483,0.21,0.7355450689053937,0.6217175346747739
CellFlow,model,PRPF3,129,0.48938649892807,0.22,0.7081006643706989,0.7098722601469335
CellFlow,model,PRPF31,23,0.0859007090330123,0.18,0.579522259340721,0.2572834968105704
CellFlow,model,PRPF4B,160,-0.0006166268140077,0.1,0.7385316815583357,
CellFlow,model,PRPF8,91,0.3594582080841064,0.28,0.6966106823876412,0.5837388674764218
CellFlow,model,PSMA2,38,0.3175767362117767,0.24,0.7667666208068509,0.360858038500542
CellFlow,model,PSMA3,194,0.5691153407096863,0.35,0.7084601314285924,0.813908913667482
CellFlow,model,PSMA6,18,0.3427075743675232,0.33,0.7731902525065105,0.4697338066662911
CellFlow,model,PSMB1,106,0.3879695832729339,0.22,0.7137700457455425,0.7419912493958293
CellFlow,model,PSMD1,87,0.512360155582428,0.33,0.7097865622438622,0.7803865069106641
CellFlow,model,PSMD4,285,0.2966306209564209,0.25,0.6972704519467263,0.7286561973833416
CellFlow,model,PSMD7,175,0.1375472247600555,0.25,0.5871314263239873,0.6279524712727832
CellFlow,model,PTCD1,246,0.1018016561865806,0.28,0.7840908178037497,0.6919721353758878
CellFlow,model,PUF60,52,0.3002891540527344,0.21,0.6748726901712762,0.381877815582532
CellFlow,model,PWP2,51,0.6664061546325684,0.63,0.7055320344713302,0.725699544705403
CellFlow,model,QARS,376,0.2531454265117645,0.22,0.664918841145618,0.7485353561539876
CellFlow,model,RARS2,139,0.4201884269714355,0.29,0.7880952753428404,
CellFlow,model,RBM19,37,0.2763617634773254,0.4,0.712066656381206,0.6441800313959896
CellFlow,model,RBM28,55,0.5985649228096008,0.43,0.7798585997843095,0.407432927751608
CellFlow,model,RBM39,49,0.3900461196899414,0.26,0.763296502949857,0.5083293096772501
CellFlow,model,RBM42,68,0.0102637466043233,0.22,0.7494222752022668,
CellFlow,model,RBX1,41,0.0906837731599807,0.21,0.6991073115653519,0.4322060347615912
CellFlow,model,RCC1,162,0.170327290892601,0.21,0.741425092852359,0.558974788496948
CellFlow,model,RFC3,211,0.4659559428691864,0.4,0.8555009430527342,0.6676473373150004
CellFlow,model,RFC4,58,0.3939624428749084,0.29,0.8395127029003466,
CellFlow,model,RIOK1,290,0.6043566465377808,0.52,0.7495184775064477,0.8176085722660956
CellFlow,model,RNF40,185,0.3025653660297394,0.22,0.8027162714206718,0.5988057350335925
CellFlow,model,RNGTT,110,0.2238310873508453,0.29,0.7609641469381253,
CellFlow,model,RNMT,106,0.2583965957164764,0.22,0.7307625366762993,0.8194533929133017
CellFlow,model,RPF1,108,0.4079999029636383,0.33,0.7985056023265061,0.5599222407305935
CellFlow,model,RPL10,215,0.6809774041175842,0.48,0.7555607950175469,0.6013573876479773
CellFlow,model,RPL10A,195,0.398404985666275,0.35,0.731778338812195,0.493154334857011
CellFlow,model,RPL11,315,0.6788712739944458,0.43,0.7865589523329704,0.6423882226678828
CellFlow,model,RPL13,243,0.6090552806854248,0.44,0.7506680369609863,0.6223854827392449
CellFlow,model,RPL18,229,0.8998051881790161,0.7,0.7686216125786878,0.8386400743513085
CellFlow,model,RPL35A,97,0.7209818363189697,0.52,0.7931063318864748,0.6816086835659243
CellFlow,model,RPL8,290,0.7929893732070923,0.59,0.7712398762292066,0.7412952241585997
CellFlow,model,RPL9,180,0.5775198340415955,0.5,0.7351236860934621,0.6048736593168634
CellFlow,model,RPP14,53,0.5450502038002014,0.56,0.7129604370953475,0.5513110257453997
CellFlow,model,RPS14,156,0.6863179206848145,0.53,0.7601192935878281,0.7635261408848686
CellFlow,model,RPS19,410,0.5891847610473633,0.52,0.727391672581095,0.746406438267311
CellFlow,model,RPS21,63,0.4876106679439544,0.39,0.7217109698623141,0.6017977701863515
CellFlow,model,RPS23,98,0.7218972444534302,0.54,0.7252512667054938,0.7106978169661107
CellFlow,model,RPS26,73,0.7173649072647095,0.56,0.7252453685123949,0.6085159588226023
CellFlow,model,RPS5,127,0.455048143863678,0.37,0.7281287282280852,0.6421885235574885
CellFlow,model,RPS6,165,0.6794169545173645,0.55,0.7042690001649448,0.6117347027549401
CellFlow,model,RRN3,38,0.5448273420333862,0.44,0.7064524699894655,0.5323252433418835
CellFlow,model,RRP7A,40,0.6587098240852356,0.64,0.7071600705126365,0.574385611119751
CellFlow,model,SAP18,40,0.3553126454353332,0.38,0.7277332592247225,
CellFlow,model,SART3,142,0.2269338071346283,0.21,0.7186862738035127,0.6785334164530367
CellFlow,model,SCAF1,158,-0.0301505271345376,0.17,0.7434754578161438,0.6263001648194498
CellFlow,model,SCFD1,103,0.4303722083568573,0.3,0.7276649257078992,0.7041960127697589
CellFlow,model,SDC1,170,0.3587203323841095,0.31,0.8112629379479724,0.5386423915098795
CellFlow,model,SEC13,43,0.1521563529968261,0.29,0.6876837480352056,0.4893289100311639
CellFlow,model,SF3A2,236,0.3708230555057525,0.25,0.744403252345735,0.640890212755802
CellFlow,model,SF3B2,197,0.5239821672439575,0.33,0.6151550028448756,0.667106173106869
CellFlow,model,SF3B3,215,0.1344919800758361,0.18,0.6364749137327135,0.4587257792579423
CellFlow,model,SFPQ,185,0.0219582486897707,0.24,0.5686565188937981,0.5021054557076067
CellFlow,model,SFSWAP,145,0.1625035405158996,0.34,0.7314015898288284,
CellFlow,model,SIN3A,217,0.2999105155467987,0.25,0.7779161862787052,
CellFlow,model,SLU7,195,0.3500479161739349,0.29,0.621719595336103,0.5664196014804478
CellFlow,model,SMC4,169,0.271101713180542,0.25,0.8535103426169244,
CellFlow,model,SMG5,82,-0.0111596416682004,0.2,0.7904592756985,0.364368180256292
CellFlow,model,SNAPC3,201,0.2991433441638946,0.24,0.758923181054712,0.5516374911126911
CellFlow,model,SNRNP200,92,0.195946380496025,0.18,0.6329249448419382,0.5458598009205633
CellFlow,model,SNRNP27,42,0.1993645131587982,0.24,0.705358953024576,0.3292061798518361
CellFlow,model,SNRNP48,179,0.2931949198246002,0.27,0.7408161591092411,
CellFlow,model,SNRPD1,113,0.2255124747753143,0.26,0.6304343156276251,0.4832901043102492
CellFlow,model,SNRPE,128,0.6772124171257019,0.4,0.6592205439325101,0.8453673475142238
CellFlow,model,SNRPG,325,0.5266404747962952,0.32,0.747496592657216,0.7807398351068137
CellFlow,model,SON,238,0.1827687472105026,0.13,0.6755985117624901,0.675059426547356
CellFlow,model,SPC25,181,0.5715149641036987,0.4,0.6958919278278434,0.7162505568418536
CellFlow,model,SPCS3,115,-0.0035628974437713,0.12,0.7783283636178641,
CellFlow,model,SRBD1,143,0.2541929483413696,0.26,0.8335377336111829,0.6715148617800608
CellFlow,model,SRFBP1,73,0.4761076867580414,0.33,0.7335165966400838,
CellFlow,model,SRP68,158,0.1724570542573928,0.22,0.7304601366707054,0.575759022315692
CellFlow,model,SRRM1,136,0.1015654057264328,0.17,0.7802161307957672,0.4992716747561501
CellFlow,model,SSRP1,440,0.3971414566040039,0.2,0.6536298705584468,0.5856978797665356
CellFlow,model,SUGT1,94,0.0010309144854545,0.12,0.810736039839403,0.4136457948585006
CellFlow,model,SURF6,113,0.3382551074028015,0.28,0.7926406328220836,
CellFlow,model,TAF10,38,0.5429682731628418,0.54,0.631117817070793,0.5149808823843252
CellFlow,model,TAF6,111,0.4419249594211578,0.37,0.6952018395307386,0.6993859715188873
CellFlow,model,TBL3,70,0.6639858484268188,0.61,0.7352512952586624,0.5923452653293735
CellFlow,model,TCP1,63,0.3974475860595703,0.27,0.733745669212203,0.3697417132734549
CellFlow,model,TEX10,153,0.447092205286026,0.32,0.8134393525915652,0.6362344727627278
CellFlow,model,THOC7,104,0.2327625155448913,0.21,0.7774012578490745,0.3946274822500732
CellFlow,model,TRMT10C,67,0.0602415315806865,0.2,0.7736208028526579,
CellFlow,model,TRMT5,93,-0.1942550241947174,0.3,0.755412020562089,0.5531045561181627
CellFlow,model,TSEN2,168,0.0271665602922439,0.25,0.7953130035716792,0.6477673807942936
CellFlow,model,TSR1,109,0.5983845591545105,0.55,0.723866533903078,0.7684521220512965
CellFlow,model,TSR2,486,0.4209301471710205,0.34,0.7147044788584972,0.7268136724436461
CellFlow,model,TTC27,87,0.0711711347103118,0.15,0.7752349917051193,0.345998217990469
CellFlow,model,TXN,81,0.2252987027168274,0.2,0.8141468598905646,0.6521702120879793
CellFlow,model,U2AF1,141,0.4457740783691406,0.26,0.7177598252233638,0.6022817623277839
CellFlow,model,UQCRB,93,0.1394626051187515,0.22,0.7639837658793718,0.5028465143494781
CellFlow,model,USP36,151,0.1201337054371833,0.16,0.7507248156933223,0.7545934578714286
CellFlow,model,UTP3,27,0.6774634718894958,0.62,0.6917706504864707,0.4643996234299532
CellFlow,model,VPS29,146,-0.0442173704504966,0.15,0.6794300907034464,
CellFlow,model,VPS54,306,0.140714630484581,0.14,0.7851107128611813,0.7246238274501321
CellFlow,model,VPS72,95,-0.0747245028614997,0.26,0.7631817026858358,0.6382031824230802
CellFlow,model,WBP11,205,0.4199033379554748,0.25,0.7413999786038956,0.6726359151059503
CellFlow,model,WDHD1,175,0.1106976866722107,0.16,0.8022381398713365,0.477689914465203
CellFlow,model,WDR12,174,0.5921873450279236,0.42,0.7891717812240031,0.6125495165262629
CellFlow,model,WDR3,329,0.7645189166069031,0.66,0.7410114009731771,0.8344641674923461
CellFlow,model,WDR43,47,0.7308859825134277,0.62,0.6976958897128367,
CellFlow,model,WDR5,75,0.081927865743637,0.27,0.7011358577415715,0.6047075278846391
CellFlow,model,WDR70,29,0.2883876264095306,0.21,0.7369569147162826,0.4295621756197908
CellFlow,model,WDR82,86,0.0812419131398201,0.25,0.604198037380519,0.5412865954678854
CellFlow,model,WDTC1,107,0.1336374580860138,0.24,0.7063246772354024,0.4764355437041364
CellFlow,model,XPO1,139,0.5225557088851929,0.34,0.6670747852237248,0.5992730187706276
CellFlow,model,XRCC6,26,0.2818502187728882,0.4,0.792714847944115,0.3818573904649266
CellFlow,model,YEATS2,233,0.4016897082328796,0.37,0.7864012785160809,0.8134509975723762
CellFlow,model,ZBTB17,158,0.1163119226694107,0.19,0.7399016153467569,0.5141333795614248
CellFlow,model,ZCRB1,141,0.0507609061896801,0.18,0.7692595536301641,
CellFlow,model,ZNF335,140,0.0029416000470519,0.12,0.7844595614086436,0.3250682278118122
CellFlow,model,ZNHIT6,116,0.4558191895484924,0.44,0.7681190525091215,0.7752939522887923
Scouter,model,ACTR8,242,0.1639329327332764,0.17,0.0834929326784533,0.5930668725044219
Scouter,model,ALG13,167,-0.1075287026239291,0.14,0.0906782920435246,0.4560855246568503
Scouter,model,ANKRD11,184,-0.2495906266466609,0.23,0.0989319402643679,0.5837919833493854
Scouter,model,AP2S1,96,0.1977347803804316,0.25,0.0960260311870023,0.5828707394167879
Scouter,model,ARGLU1,367,0.1058768318172467,0.18,0.0891050794943116,0.6837438110463364
Scouter,model,ARIH1,57,0.0963856597252078,0.18,0.0896866929380574,0.6236399050816266
Scouter,model,ARPC4,188,-0.01921825606148,0.25,0.0910240456393616,0.4877337421391461
Scouter,model,ATP6AP1,114,0.5472012157388891,0.37,0.0930202575564417,0.7006466576779193
Scouter,model,BGLAP,236,-0.1742756570710728,0.17,0.0835634073135402,0.7096663052563728
Scouter,model,BMS1,18,0.0330957255734911,0.18,0.0968428505376809,0.1697994241656641
Scouter,model,BRIX1,95,0.1407737153656301,0.24,0.0767868666657373,0.7079219776582656
Scouter,model,BYSL,87,-0.0132582674240228,0.29,0.085505522929904,0.7531217006774706
Scouter,model,C1QBP,189,0.275544344451154,0.2,0.0927662749186072,0.5787231400512851
Scouter,model,CCDC86,235,0.5883728560943822,0.46,0.0948171605595761,0.711434740102368
Scouter,model,CDC123,96,0.2154556478266407,0.24,0.0958307166761226,0.6871272931080029
Scouter,model,CDC23,158,0.45114755527848,0.36,0.1002605174170787,0.6155456087690944
Scouter,model,CDC40,84,0.5944333189925528,0.5,0.0906753120244896,0.7794138623053266
Scouter,model,CENPC,116,0.3965722772551036,0.29,0.0880923528292461,0.682541600994146
Scouter,model,CENPE,171,0.3046881807740891,0.25,0.094890993476299,0.6747927015149401
Scouter,model,CHERP,54,0.3091693658693322,0.28,0.0930972083554097,0.5753791368131761
Scouter,model,CHMP6,620,0.7877434557597388,0.48,0.097102176978487,0.9061999590686416
Scouter,model,CNIH4,65,0.0602719948562232,0.3,0.0835029515722993,0.41105242908802
Scouter,model,COG2,332,0.3872660175775609,0.32,0.0887598719876929,0.6221531461395206
Scouter,model,CPSF3,575,0.6148410166967597,0.48,0.0892132181827463,0.7315155538907337
Scouter,model,CPSF4,57,0.2538905462214165,0.26,0.0826474691754803,0.3523695838716764
Scouter,model,CSTF1,129,0.1490365181781335,0.18,0.0893511340957239,0.6102880295059048
Scouter,model,CSTF3,59,0.1123055749884996,0.21,0.0863545755198812,0.3825749903809926
Scouter,model,CTR9,197,0.6473887940157327,0.49,0.0750717862888515,0.7191858054409472
Scouter,model,CUL1,181,0.1342841618654069,0.28,0.0866012561975421,0.5429893093256305
Scouter,model,CWC15,144,0.4319034754982909,0.38,0.0919330196994973,0.7353197131427982
Scouter,model,CWC22,28,0.4456223781319141,0.33,0.0985651908913649,0.6608221857233559
Scouter,model,DAD1,71,0.2286771478491308,0.14,0.0846488699829777,0.3267240064324121
Scouter,model,DBR1,96,-0.1459878067824755,0.32,0.0864400182171681,0.4080371936636991
Scouter,model,DDOST,74,0.3303016167264054,0.28,0.0866116564294127,0.3476620646790219
Scouter,model,DDX41,259,0.3226198808041406,0.23,0.0812134884673554,0.8489830623655011
Scouter,model,DDX49,41,0.2538283843211343,0.3,0.083132371008996,0.5646977274204887
Scouter,model,DDX5,130,-0.1715248084996874,0.22,0.0956662457866511,0.4298280039890657
Scouter,model,DDX52,106,0.2617150728470931,0.41,0.087818938936222,0.6377337124973708
Scouter,model,DDX54,68,0.6016265951530901,0.48,0.0972085980821577,0.5613240473770053
Scouter,model,DERL2,122,0.0332743572008855,0.19,0.0819721349990476,0.7039896783998053
Scouter,model,DHX37,202,0.1393256613843046,0.38,0.0849507895805173,0.7490020381764186
Scouter,model,DLD,283,0.1260112792001344,0.27,0.088019123867669,0.5805743708845458
Scouter,model,DNAJC8,260,0.2570702353291415,0.2,0.0947147100556754,0.5752551648747852
Scouter,model,DNTTIP2,235,-0.2609517737412095,0.23,0.0837927704673838,0.7737180454889655
Scouter,model,DONSON,688,-0.1485082667016105,0.41,0.0882618130505051,0.8153531933800365
Scouter,model,DPH2,161,0.0249593410306922,0.23,0.0911981214627739,0.6064197138819046
Scouter,model,DYNC1H1,217,0.6022836490404154,0.44,0.0914531666474911,0.820801761231115
Scouter,model,DYNLRB1,192,0.5791929268610191,0.46,0.0900966081654709,0.8348273496371849
Scouter,model,E4F1,130,-0.3661226897872613,0.3,0.0869820371848,0.5960006199014184
Scouter,model,EBNA1BP2,68,0.5807198613244885,0.49,0.1000993857083926,0.5841550797846798
Scouter,model,ECD,69,0.501821348514785,0.37,0.094187145699069,0.7120108016305798
Scouter,model,EIF2B3,96,0.8634444504703558,0.69,0.0838639720428262,0.724018060545107
Scouter,model,EIF2S1,208,0.8083496079291163,0.59,0.0754121171555849,0.8020061634349102
Scouter,model,EIF3E,171,0.6348035220592534,0.49,0.0980238472086884,0.684720899474051
Scouter,model,EIF3F,36,0.5736778177904198,0.48,0.0967800282600139,0.3702911637239555
Scouter,model,EIF3G,52,0.4437112790133153,0.35,0.0896196532765857,0.575605776415106
Scouter,model,EIF3J,72,0.5001195218115412,0.41,0.088845109141721,0.4380016393824317
Scouter,model,EIF3M,209,0.6251250914058665,0.45,0.0942939868686936,0.6753351585875439
Scouter,model,EIF5A,100,0.4502806391477285,0.31,0.0920091749773119,0.6486022771891077
Scouter,model,ELP5,167,0.0814766930326232,0.22,0.096888955374973,0.6901760875032439
Scouter,model,EXOC7,32,0.3721466641280918,0.33,0.0849398695474574,0.577393165284135
Scouter,model,EXOSC10,77,0.5286171441192805,0.52,0.0943944424868891,0.7136633773405164
Scouter,model,EXOSC2,209,0.884508962771348,0.7,0.0850802939739161,0.8631790304432795
Scouter,model,FAM50A,38,0.2749455414548214,0.2,0.0903933510507336,0.6278447507476573
Scouter,model,FASTKD5,182,0.1688240818016363,0.28,0.0922185523548812,0.7406489500347789
Scouter,model,FCF1,225,0.5658249713232116,0.28,0.0867445564333102,0.7863383269479925
Scouter,model,FTSJ3,153,0.2219440541263725,0.2,0.084520790982305,0.785603827044492
Scouter,model,GFER,198,0.2698711272614499,0.34,0.0962071698770408,0.7642606623126721
Scouter,model,GFM1,230,0.1392782984500997,0.29,0.0927512157484674,0.7092483865751883
Scouter,model,GNL3,29,0.4907687142690998,0.4,0.0985691648528497,0.3834453315749685
Scouter,model,GNL3L,66,0.6217482921894817,0.5,0.0974393314818482,0.5201280170448161
Scouter,model,GPKOW,105,0.4057785889236212,0.26,0.0852909930644681,0.6986992586036188
Scouter,model,GRPEL1,96,0.6532591451664077,0.35,0.0842849551126913,0.7996317026687161
Scouter,model,GTF2E1,176,0.585577136455268,0.51,0.0879038413668091,0.7069944643846461
Scouter,model,GTF2E2,69,0.4130814117751166,0.39,0.0886358036649674,0.5552244995133857
