condition,n_true_cells,n_pred_cells,mean_pcc,mean_spearman,delta_pcc,delta_spearman,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio,csa_pearson,csa_spearman,n_corr_pairs
HEATR1,216,2000,0.9888396896849897,0.9617622500688482,0.5959164422870239,0.31578546603287083,0.8731611562398941,0.8230336449252093,0.8731611562398941,0.5026549800590285,0.47845594205536285,0.9518575395007539,0.511335967430707,0.44379017142354127,4950
HGS,96,2000,0.9877457723418869,0.9268103349301815,0.556619572092176,0.406612161310277,0.8865828558144649,0.8934716910615385,0.8868474284363137,0.47273614583425844,0.5090452042337579,1.0768061591045923,0.5086502403472953,0.46136753133431463,4950
HMGCS1,216,2000,0.99576132385364,0.9757586948320379,0.3997403975732644,0.3386055385912025,0.9152863106205802,0.8553555959205051,0.9155594488809863,0.45410582706163277,0.46675906497226627,1.0278640503555478,0.4684752474244183,0.43195107027312635,4851
HNRNPH1,92,2000,0.9939193904831183,0.964263922938335,0.151392205038621,0.12190280197973885,0.8423466865697571,0.7761441816841641,0.8423466865697571,0.46774147493289103,0.4401605938822154,0.9410339002651587,0.24908855081913595,0.20719384522593162,4950
HNRNPM,128,2000,0.9960123515314206,0.9732926730000375,0.26961836269443906,0.19935568408505144,0.9192400270806966,0.8727826003771618,0.9192400270806966,0.42966962347211657,0.45117465870522716,1.050050139823312,0.46332530659040166,0.40667379056587927,4950
HSCB,85,2000,0.9967381262750955,0.9728037010174466,0.1352340232180375,0.08162268279989418,0.902152836171658,0.8727924340790072,0.902152836171658,0.4290447697843602,0.44173939030798504,1.029588078265409,0.3534089991402203,0.2953621803427009,4950
HSPA5,202,2000,0.9696211083372869,0.9344811332685129,0.5843043572706369,0.5958810430319081,0.8187570807828485,0.5752375871995339,0.8187570807828485,0.5326177214910244,0.482603733832755,0.9060977607368442,0.49329746141086933,0.4641636425193473,4950
HSPA8,146,2000,0.9870828556333309,0.9594732882910573,0.21500053934647012,0.2560378492006823,0.8267365589800818,0.6933736533703868,0.8267365589800818,0.4761986704543233,0.45636841643855613,0.9583571630294149,0.394193417240748,0.38760761529102006,4950
HSPA9,374,2000,0.9793268018900538,0.9121606314948597,0.7179412772499923,0.5141547388999077,0.8218824974992729,0.8182597147366752,0.8218824974992729,0.534141411629632,0.5178962868095993,0.9695864537701085,0.6642387457927564,0.6450210461464284,4950
HSPE1,25,2000,0.9856016621904953,0.9150008528879503,0.46006770642004063,0.29799565504107745,0.8551111953809949,0.8348627302159534,0.8615367378770951,0.43277963440162903,0.4777310720200903,1.103866778856044,0.37100029135324525,0.3408435994692424,4950
IARS,45,2000,0.9899725734795727,0.9276008834547773,0.5129259494596553,0.3285298604296787,0.8361364274576644,0.9009213508559906,0.837135395710302,0.4529801997576167,0.4713009882819738,1.0404449866235002,0.2920545425822543,0.24893941644173687,4950
ICE1,319,2000,0.9862845222294845,0.927206147695963,0.658396907666664,0.6040537899952902,0.8921774414634202,0.8769254986954873,0.8921774414634202,0.46056091482784406,0.49558356095620537,1.0760434379912986,0.7532261005881076,0.7357221728627958,4950
IGBP1,245,2000,0.9915293823102307,0.9501464941158194,0.5068264685338748,0.32450073529496154,0.8973709270316252,0.8598675402970584,0.8976387190122374,0.4860664204714335,0.49300836817264737,1.0142818702671585,0.5715397477994474,0.5635448687456697,4851
IK,123,2000,0.993379541720833,0.9581973116825603,0.5657436036639836,0.4665050644122355,0.8790207212382537,0.834112028696966,0.8792830371801332,0.4868518213677022,0.481399002043662,0.9887998175775128,0.6027605854463043,0.597638518301877,4851
ILF2,53,2000,0.9945355392674453,0.9636705464624914,0.007405855836123055,0.014716550285596089,0.885023214167529,0.834791948331331,0.885023214167529,0.4095488115540553,0.43644576784201666,1.065674578639732,0.22126050213935594,0.19045880216940192,4950
IMPDH2,70,2000,0.9938805703369283,0.966102644162381,0.07418740245789855,0.04736630588365602,0.904463364655487,0.8147511827641526,0.9047332731498635,0.417818856691866,0.4382178626108671,1.04882258209284,0.19204247796575433,0.14670721847846932,4851
INO80B,115,2000,0.9960412000075624,0.9736465920609856,-0.003412545128307279,-0.007254495935855327,0.8472563389616428,0.8389401429264217,0.8472563389616428,0.46008187536514755,0.43440842945934427,0.9441980727291027,0.25556984028781315,0.16117065239308484,4950
INTS3,103,2000,0.9876538797698344,0.9371413653642512,0.3578560948145667,0.3311314647251548,0.8613762030405868,0.8936867437461542,0.8613762030405868,0.46496731747021824,0.4769904210807053,1.0258579321603132,0.3446120909411076,0.3245147141188259,4950
INTS4,47,2000,0.9869006321416047,0.9170455012430636,0.5970115785468407,0.47466319544752006,0.8637087779302314,0.8639534301076957,0.8639665245067548,0.46188863220142284,0.47569783141095817,1.0298972261879376,0.5756091310843587,0.5720559361572206,4950
INTS9,222,2000,0.9898660539167954,0.9426652312892576,0.6368121640903394,0.5290078924985778,0.8725582048759415,0.8949982063804542,0.8725582048759415,0.481868255625619,0.4826177325615103,1.0015553357408133,0.656943928100446,0.6548170210077038,4950
IPO9,173,2000,0.9980247637339446,0.9824611880135671,0.13975147560378257,0.1014535452395257,0.888722244628687,0.8940402298465905,0.8889874556834851,0.4464473303318523,0.4399847976304092,0.9855245129321649,0.3094694184640929,0.26050961674708834,4851
ISCU,32,2000,0.9911249209705523,0.9287553360742935,0.46294984759295316,0.2910553657148793,0.8345838236300833,0.7222290151878173,0.8355809369199639,0.46248321740650233,0.4554237879260093,0.9847357935117329,0.48989450619835034,0.48773694352469704,4851
ISG20L2,72,2000,0.9932654552744165,0.957597143561886,0.37376232630931366,0.21031789238012236,0.8998656659798174,0.9116073758853455,0.8998656659798174,0.4314127579598125,0.46968452967654734,1.0887126310556947,0.27105547350216697,0.1951937291759258,4950
KANSL1,41,2000,0.9895401282742212,0.9309171167239461,0.24556060564107807,0.1716126025728345,0.7859294487837764,0.7552680839535306,0.7894622452272156,0.4319987568942061,0.4415455027838486,1.0220989887500778,0.26048005190565093,0.20732776300825917,4851
KARS,45,2000,0.9927559415746471,0.9439754016016808,0.4514262493409658,0.3074233584785773,0.8287355960641908,0.8729360827500375,0.8294779689480941,0.4694902786198195,0.4649775137926724,0.9903879272126938,0.22686823719677698,0.20111289259503565,4950
KAT8,254,2000,0.9952183104150469,0.9735960641478921,0.07362261203825014,0.06783950033620458,0.891686164180961,0.8294572412365687,0.891686164180961,0.4158960009158228,0.4400349778401042,1.0580408714936367,0.325931903374646,0.23326866101834481,4950
KIF20A,95,2000,0.9945504243764594,0.9710102135626345,0.04606855242778826,0.05962047167152592,0.9024331661524442,0.774324065082383,0.9027024687982672,0.42808569758810416,0.434181199876021,1.0142389530411087,0.2407320663117496,0.2125557092990986,4950
KPNB1,214,2000,0.9879203757409152,0.9297981373979687,0.5748254946950738,0.41111357053165437,0.8953437057688086,0.8512502537163823,0.8953437057688086,0.48291617597882297,0.5039351465729254,1.043525069575995,0.5453012992628701,0.5374189456917817,4950
KRI1,51,2000,0.9916350508936609,0.9531865116508473,0.5341039126982471,0.17509866662711054,0.8772203094711328,0.9120456893943273,0.8774820881370449,0.44132005491767407,0.4671031582881898,1.058422662870145,0.4077418465417668,0.3848389997306236,4950
KRR1,398,2000,0.9919158973724338,0.9771510142027013,0.6096476359317526,0.25814958014542966,0.8657855369820059,0.8217175996530292,0.8657855369820059,0.4844700656757915,0.45739264200295127,0.9441091719956703,0.5977611729124555,0.5641957209047422,4950
LAS1L,75,2000,0.9953529081551487,0.9706639865588034,0.09462020697781,0.0379409614881118,0.9284700871100583,0.9119892511985295,0.9284700871100583,0.40986845383247233,0.44795512898779555,1.092924117164795,0.36257168589132793,0.27220437798585106,4950
LETM1,110,2000,0.9963224817003454,0.9763205581523344,0.3901635460049711,0.23781438901005475,0.8864080352802632,0.8449635553984318,0.8864080352802632,0.45438875599868767,0.44231764089553977,0.9734343672062026,0.41076816951413414,0.34553506958493074,4950
LSG1,106,2000,0.9942196256833044,0.966679749812245,0.46230836175633877,0.26096587669452487,0.9233203231725022,0.8999385994749065,0.9233203231725022,0.4202118018688745,0.4527985795589414,1.0775484333606393,0.3497026793980488,0.24838967174884333,4950
LSM3,64,2000,0.990327586959851,0.9337536498455762,0.5153822798753885,0.4183240702075891,0.9019024050168938,0.929740029721537,0.902171549273837,0.4301120722564138,0.47510707316194184,1.104612245881305,0.4741186601168206,0.453340511871376,4950
LSM4,68,2000,0.9866453092020656,0.9102581546448849,0.6158450570478345,0.4824527707836393,0.8987722931229296,0.9052772061436883,0.8990405032969442,0.43236542669167144,0.4889189273743943,1.130800211773293,0.6716940832361217,0.6699702235814122,4950
LSM5,139,2000,0.9870207024283657,0.9279869192130387,0.4864661661838646,0.367232792788097,0.8969599075414149,0.897231227350941,0.8969599075414149,0.4484414575545913,0.47767709078470605,1.065193844337234,0.5543771926112584,0.5663502845653465,4950
LSM6,423,2000,0.9876652769263227,0.9219512389991357,0.6752923669255352,0.5426598744415276,0.8885239734200702,0.9106374166368343,0.888789125307095,0.46063300071857644,0.4877637282129893,1.0588987694392324,0.6444835009112744,0.6901348558903253,4851
LSM7,126,2000,0.9906536851740401,0.9411210328211437,0.5606638942189945,0.44719283753773376,0.9001493140962642,0.9338164468902215,0.9001493140962642,0.4366928584215749,0.4731241986869701,1.0834255214587682,0.6571030492622612,0.6700238933080896,4950
MAD2L1,103,2000,0.9956681455843492,0.9674877675629512,0.24692788710129066,0.1995766438581614,0.882456086451112,0.8592825517173422,0.8827194275691218,0.4526990859927098,0.45967544842423075,1.0154105729242129,0.4002629675234637,0.36974026126450715,4851
MAK16,183,2000,0.993755467201906,0.9712850272940804,0.5010219564161905,0.33388171829524194,0.9264095606094711,0.8952748760329237,0.9264095606094711,0.44112586514948743,0.47169014047286745,1.0692869474342725,0.4212954357283117,0.3295362681664478,4950
MARS,81,2000,0.9885177956553474,0.9310514845364682,0.5886896760260915,0.3838782278753715,0.8617911966601647,0.8991649989921047,0.862048370995187,0.45503396600004736,0.4768826771041517,1.0480155378641487,0.6064616001833162,0.5756500401084661,4851
MAX,161,2000,0.9847546291261157,0.948814831818543,0.3527951502134902,0.20455477040630857,0.7856886973334126,0.7172488307941155,0.7856886973334126,0.5189585808380052,0.4673747330470021,0.9006012065284315,0.4451764037816748,0.42554610687594835,4950
MCM2,114,2000,0.9954405883360664,0.9679513852610113,0.3976256022693585,0.21551308233129898,0.9388377863749153,0.9151476025240511,0.9391179528286233,0.4234790963351922,0.45375172791507734,1.071485513988791,0.5075533242153268,0.44548430496453095,4851
MCM3,104,2000,0.9955833313085268,0.9670513336495448,0.24108655206838053,0.09969062273539021,0.9247858015499558,0.9052503200202796,0.9247858015499558,0.42401771513514025,0.44804949300824337,1.0566763284847205,0.3296713837544673,0.2238360113737168,4950
MCM3AP,100,2000,0.9948047120355326,0.9675063378494647,0.1505804266800554,0.09962976493314962,0.8943191279816012,0.8682286005661604,0.8943191279816012,0.45077720734608645,0.45186462491157675,1.0024122948623986,0.3574048652809418,0.28719901357940275,4950
MCM4,69,2000,0.9944317413887738,0.9597713142434106,0.17886177017932453,0.08965893031941845,0.8750368470180887,0.8120155361166184,0.875297974098667,0.4556159172589426,0.4453848888230709,0.9775445988084235,0.3078621553400558,0.26803837899197813,4851
MCM6,84,2000,0.9953140936802007,0.9634369618003414,0.2843654665074783,0.1255520799393496,0.9279115628214856,0.9055392251892875,0.9281884686892329,0.4162962849756485,0.4496216261329512,1.0800519523222085,0.4336533110879334,0.35576136556203997,4851
MED10,454,2000,0.9798161468611551,0.9128373085332456,0.4085115370149114,0.25120827124410205,0.8331682285742769,0.8684628400376575,0.8334168612894587,0.5402181181069774,0.5168168493772154,0.9566817966443214,0.5454615553868154,0.5385960285042031,4851
MED11,227,2000,0.9881351842158246,0.9519551069676765,0.49070557759471406,0.2860899013339878,0.8170247064007228,0.8214988055480051,0.8170247064007228,0.5365484651115885,0.48986537505146766,0.9129936953964654,0.5469660342128132,0.5469285688580234,4950
MED17,143,2000,0.9756169451685578,0.9014798026764509,0.5434882858525226,0.3552429215838925,0.7394399190288261,0.7807218353948245,0.7396605814934721,0.5838770470321889,0.5082838366229755,0.8705322987112233,0.5648307243349672,0.5693646873992877,4950
MED19,526,2000,0.985693648423478,0.9440596796602381,0.57385452720295,0.35145291198778517,0.7868823862393728,0.8389086444316792,0.787117206408349,0.5662095802402688,0.5022064696931559,0.8869621397264685,0.6841164918776802,0.680201513248988,4950
MED22,279,2000,0.9790507136364945,0.9163407623972056,0.554983764871686,0.32080695574850665,0.7966741293494957,0.8055355229662834,0.7966741293494957,0.5699082615952006,0.5059568557642937,0.8877864754412077,0.5224497034252675,0.5190459477524139,4950
MED26,99,2000,0.9964623190268435,0.9737583680824239,0.19605309125719142,0.0853557730213155,0.8975677520745196,0.9040409950205551,0.8975677520745196,0.45373665882021125,0.4599233542411447,1.0136349690163236,0.35200294868485704,0.3012801968658071,4950
MED28,66,2000,0.9809197766753226,0.9231338317656774,0.3566581296924793,0.20212870476777844,0.7694715646863921,0.7570810511581746,0.7694715646863921,0.5392245747357927,0.48298275541173263,0.8956986923145998,0.41734122122653505,0.39522668982136105,4950
MED29,86,2000,0.9884917055621834,0.9353215773317413,0.5240181783614551,0.3955754851594566,0.8218764362069199,0.8684491992171042,0.8218764362069199,0.5325334325926223,0.5037713751685308,0.9459901198240914,0.4859987417660988,0.47952644478995354,4950
MED30,283,2000,0.9701544263331274,0.8876355215358963,0.6293904350133126,0.4355364671280417,0.7270583104767503,0.8261064238284419,0.7272752780417986,0.6142413128282975,0.5324958562111342,0.8669163672662671,0.6159675376379075,0.6039700380987855,4950
MED4,56,2000,0.9683432315678535,0.8550135283301887,0.5678505948787265,0.3539879941039423,0.7402744414869428,0.8461854182918098,0.7409375717719415,0.5791023711013765,0.5296471287040037,0.9146001570511323,0.5238272342089177,0.5236271560659501,4950
METAP2,131,2000,0.9955678232967446,0.9741655076906587,0.07646153376579418,0.05977198021714043,0.8652427489479693,0.8136286032020204,0.8652427489479693,0.4513233621984827,0.4349885401822736,0.9638068112080281,0.2783298423146706,0.22382917432217825,4950
MICOS10,83,2000,0.9962778004524945,0.9732898134104168,0.2423566304597399,0.18792397450618917,0.8893163646916433,0.8461530784480348,0.8893163646916433,0.427871524600361,0.43013142487014067,1.0052817027706469,0.3999469022473917,0.329164114957244,4950
MIOS,160,2000,0.9980085268880936,0.9816987395360359,0.3149732326159601,0.2070974996545536,0.9065112380634102,0.9121483029118458,0.9065112380634102,0.4365568998169714,0.44181368406217447,1.0120414409370064,0.5600450987435088,0.48748641466647075,4950
MNAT1,79,2000,0.992212150032246,0.9588716969072257,0.2838632679639487,0.18007671606988856,0.8560441938919086,0.8588228249924594,0.8560441938919086,0.480506605371335,0.4620051828209981,0.9614959878626458,0.4187017726980909,0.3601610193707056,4950
MPHOSPH10,38,2000,0.9874930566643216,0.939225010301572,0.5896350505240568,0.28460931925607397,0.8658323596476293,0.85293136156297,0.8668668069112464,0.4658128804902865,0.4705379609552576,1.0101437091189076,0.44768118349807734,0.40948405957122286,4851
MRGBP,68,2000,0.9946401257384554,0.9656414957478374,-0.02725314654460711,-0.005507676346420121,0.8852243896865482,0.8300204575549379,0.885488556917132,0.4333608065831847,0.44065791339386934,1.0168383862394812,0.2431043192515069,0.18948181091341915,4950
MRPL13,72,2000,0.9962698042788471,0.9682123949010566,0.29692121433301266,0.16063237615490614,0.8985856752824342,0.8728081987356042,0.8985856752824342,0.4241218544102689,0.4388921580429433,1.0348255887566942,0.30807796573721846,0.24825308308348462,4950
MRPL14,188,2000,0.9982904708265853,0.984682050775378,0.299703509462708,0.13829826337189238,0.8926912658202779,0.8885171486886579,0.8926912658202779,0.43207965550859756,0.4247725947100314,0.9830886029085284,0.44359481612823853,0.3583424716034561,4950
MRPL17,96,2000,0.9965924485530029,0.9735004799353608,0.39102685630375267,0.16816948397886128,0.8735844705089302,0.8480441468958962,0.8735844705089302,0.43002782668473827,0.4230100663778371,0.9836806603939782,0.3377035640423144,0.2340428640038765,4950
MRPL18,128,2000,0.9968086899019094,0.9772096671737245,0.44468619940423615,0.259897411981798,0.878084020878475,0.832399953652085,0.878084020878475,0.44069457570522097,0.4297479885781317,0.975160581767593,0.3707961090170628,0.3088569064904049,4950
MRPL3,146,2000,0.9969830492433666,0.9783653007807583,0.37576506678587235,0.12859917388708478,0.8790259663627457,0.862270273657785,0.8790259663627457,0.43886188555593314,0.4285763345340028,0.976563103048851,0.3972460403007808,0.3163779738498831,4950
MRPL36,160,2000,0.9969720185139969,0.9806465838833558,0.25762343157689155,0.07749653808203373,0.866982335905779,0.8124438974113343,0.866982335905779,0.4449241421200993,0.4237326031391633,0.9523704234082223,0.33875471421843045,0.28675136884955477,4950
MRPL37,100,2000,0.9973972958772458,0.9760070266925833,0.4419905517159651,0.21103848251933247,0.8902863063976701,0.8780163067241007,0.8902863063976701,0.4309291267603068,0.42840827099766315,0.994150161714301,0.36071195245879056,0.29457929351812173,4950
MRPL38,132,2000,0.9972614866907189,0.9801684264067158,0.2952801115937905,0.138849840453602,0.8802403819763206,0.8355222211250805,0.8802403819763206,0.4429166160932874,0.43064329034847787,0.972289738018946,0.35415633509916666,0.3077292371218333,4950
MRPL41,66,2000,0.9962905213998494,0.9685907085714449,0.3371575652070537,0.1613795412012473,0.8940771017562057,0.8597608162035685,0.8940771017562057,0.42051941334427756,0.42980224367485087,1.022074652953601,0.3353731633793907,0.2711928145233947,4950
MRPL43,90,2000,0.9960522166342288,0.9742203860033825,0.3332466526691972,0.16082834614159403,0.9085521456619154,0.8622950556403081,0.9085521456619154,0.4155911871212089,0.43401061764531107,1.0443210074026907,0.42488464448463936,0.3430012651511029,4950
MRPL51,100,2000,0.9964879779467742,0.9746119302541612,0.33882631139804664,0.15633448368787772,0.8878027491090048,0.8266143021656212,0.8878027491090048,0.4325727511481839,0.42725415758723023,0.9877047192087721,0.27927982504452675,0.21772158999831484,4950
MRPL54,112,2000,0.9976463684345894,0.9764359657729368,0.29096872197181317,0.13357516219501522,0.8567698166881849,0.8699806294902978,0.8570254925511177,0.44771801749319917,0.428445683212463,0.9569542812724268,0.46979170914809765,0.3669784080431862,4851
MRPS11,90,2000,0.9966410330254459,0.9719261622620721,0.3316335996756558,0.18578636961221223,0.891489410780305,0.8613923985708586,0.8917554476083506,0.4375438799783766,0.4381163528524696,1.0013083553152147,0.4060307684634873,0.3361608584880527,4851
MRPS14,82,2000,0.9914967786331793,0.9635982652767774,0.24477013714784132,0.19045214454020332,0.8672007884232832,0.8050001007638359,0.8672007884232832,0.4582460171740885,0.4527445825833583,0.9879945612956941,0.3469724975201123,0.2880834453216013,4950
MRPS2,93,2000,0.9973641529317565,0.9757286616535147,0.12798130779573544,0.06270136421618414,0.8750535495843595,0.8809215745123106,0.8750535495843595,0.44156532890934647,0.43484333258014973,0.9847768705175096,0.41056283959212186,0.2957530091980092,4950
MRPS21,126,2000,0.9971472295566537,0.9791916237284443,0.23114747284870346,0.10600090416304818,0.8821833476692561,0.8520365466488006,0.8821833476692561,0.43811674608553364,0.4296248000538865,0.9806171393499744,0.42498857248948757,0.3630315020916722,4950
MRPS22,142,2000,0.9981341355573484,0.9807629059354024,0.27438042036185056,0.18019803818209323,0.8810236771927502,0.8822728052550347,0.881286590853506,0.4485102897767769,0.43768264503359394,0.975858626326816,0.41326208293864714,0.2996175293425627,4851
MRPS23,108,2000,0.997660088027201,0.9773971788288622,0.2964077294818305,0.16929773307238777,0.8852300082455811,0.895834119543078,0.8852300082455811,0.4384995441725989,0.43050157903877834,0.9817605854835774,0.48664340771139747,0.41869636646474545,4950
MRPS35,182,2000,0.9977023768588276,0.9814450708369225,0.4040234523465943,0.2660996671941734,0.913252816975306,0.9110538478279346,0.913252816975306,0.44030619775165136,0.44833287109668396,1.0182297301371683,0.5553782942014692,0.4997308309431843,4950
MRPS7,101,2000,0.9977380110848448,0.980221184959022,0.2320682494821236,0.11524440446670536,0.8793086176652968,0.8898116805780024,0.8793086176652968,0.43442243348300313,0.42634948479632084,0.9814168010705042,0.4320808271269891,0.3530941644818029,4950
MRPS9,69,2000,0.9965543945627405,0.9692093004147079,0.25023569538241375,0.16120168715290584,0.8905688499959753,0.8690141046037057,0.8905688499959753,0.4298305075313354,0.4373706216667551,1.017542040008525,0.360203493649921,0.2941830347157403,4950
MTBP,183,2000,0.9936084551069614,0.964590969503661,0.21695027753583254,0.11292395948338686,0.9327840982215994,0.9019167655963536,0.9327840982215994,0.4239111915773097,0.45846507854118307,1.0815120639306146,0.5093981660489301,0.4025641429101132,4950
MYBBP1A,106,2000,0.993942058493307,0.965722722112226,0.3176092818081339,0.17116018395171936,0.9125702480385416,0.8987670603302782,0.9125702480385416,0.43474732502308056,0.4656162318636246,1.0710042232666135,0.3142825062306456,0.22943755148230288,4950
MYBL2,81,2000,0.9952825496418155,0.9688981235362712,0.3021108224010237,0.19390290931041274,0.910309954245268,0.8210501034889621,0.9105816074694534,0.43056697705382735,0.4337997451194131,1.0075081419681198,0.37517968746833125,0.36099642581346075,4851
MZT1,381,2000,0.9983199697975498,0.9887601610785709,-0.005873086545472356,0.009527949020076115,0.9097323444299008,0.8723217660709937,0.9097323444299008,0.44487743212581393,0.4346068712886588,0.9769137073166085,0.5904649901379463,0.3635483147818489,4950
NAA10,113,2000,0.9961342385067479,0.9751415883822916,0.05835398232514615,0.019458160893096172,0.8543554788351143,0.8600758993317106,0.8546104342152501,0.4572773330704906,0.4413960975591416,0.9652699925941862,0.476138320084111,0.4050697836956909,4851
NAA20,158,2000,0.9976228108679498,0.9811376590582684,0.050518941223678976,0.016313080677548126,0.8890942843228011,0.8605828521688679,0.8890942843228011,0.4513543780052898,0.4393020051427131,0.9732972954670035,0.38552740609133485,0.2820438267553975,4950
NACA,315,2000,0.9884125269132658,0.9483464874339064,0.5224250839046091,0.3217451442490719,0.8155412226940821,0.8101804992655685,0.8155412226940821,0.5295930326287247,0.47077156885025306,0.8889308033834785,0.5893408173580436,0.5602947309516667,4950
NAT10,28,2000,0.9871340270541022,0.9384819426959556,0.4696866036735708,0.1462760994322522,0.8603115943671299,0.8121686838862936,0.8636611153994068,0.4467801356381406,0.45801634689683823,1.0251492850978166,0.3906009740193877,0.3554732967515606,4950
NCAPH,64,2000,0.9943376656459136,0.9589489134738006,0.28449176383804947,0.20012708666253953,0.8978245863182578,0.7818265537583907,0.8978245863182578,0.44795711602624466,0.45412929460612195,1.013778480620745,0.4739260475686799,0.4722550676330704,4950
NCBP1,53,2000,0.9795693610223217,0.9264364018929022,0.3495322628722486,0.1749224900984742,0.796418235514162,0.759439741639073,0.7971316588365096,0.5004953412681392,0.49396709416022483,0.986956408103745,0.5320737702195084,0.5026912137089412,4950
NCBP2,765,2000,0.9848225220820578,0.9508292436799528,0.4801298199809952,0.2417658617098292,0.8394983745400484,0.8488297619319802,0.8394983745400484,0.5186535957267148,0.5058552917530361,0.9753239660683622,0.6327680156620802,0.5987117951693107,4950
NDC80,171,2000,0.9955999083219702,0.9728789686024382,0.5201097039398689,0.35900027514445615,0.8573494814034167,0.7443475702098388,0.8576053302489564,0.5031603443122921,0.4588371320283664,0.911910344477546,0.6270986475976421,0.6266936500492225,4851
NDUFA2,111,2000,0.9857868470566954,0.9280028682356178,0.5922483750783946,0.48133117186889446,0.8594736804001465,0.838237547150587,0.859730163145715,0.49773240349920095,0.48458449562749256,0.9735843647809176,0.5643232926352828,0.5657140955512914,4851
NDUFA8,85,2000,0.9970989100840743,0.9752123140786989,0.18562416837252743,0.11914724024663423,0.881076722175424,0.862210925293348,0.881076722175424,0.4353729627137396,0.42839592331482795,0.9839745463402959,0.20766913996907413,0.14318531717557015,4950
NDUFB4,147,2000,0.9974888014161545,0.979131256915352,0.1933484235468348,0.1379040054581833,0.9067590249686511,0.8969661084253029,0.9070296185302652,0.435367191198831,0.4403615676253915,1.0114716184701282,0.37898086285726923,0.25725950821148047,4851
NDUFB8,174,2000,0.9981720043032265,0.9836030987765934,0.4223727464025004,0.28939270695450203,0.8926065406393966,0.9112609955537695,0.8926065406393966,0.44626945530182227,0.44044566237418264,0.986950030462647,0.5001672651557861,0.4568183441949403,4950
NELFA,82,2000,0.9920805366203482,0.9615845343003837,0.21056557679865032,0.08909767428355837,0.8356622395053024,0.7599745626846358,0.8359116164791923,0.4580558420054456,0.4434069793612677,0.9680194618624723,0.34024299478407743,0.260730736889435,4851
NELFCD,174,2000,0.9962561065095705,0.9798203045862302,0.12947019812975766,-0.02381253718505996,0.880790056367028,0.8568216760697025,0.880790056367028,0.44916725234175225,0.44188969065702666,0.9837976355472042,0.42088880383686694,0.3231085253299215,4950
NFRKB,223,2000,0.9967442904595708,0.9816072119580507,-0.06118320669906642,-0.04595516165131405,0.8592268521196909,0.8158220987847069,0.8592268521196909,0.46469328217252853,0.4310099371255911,0.9275148670869308,0.3801390336850546,0.27937242369120024,4950
NFS1,75,2000,0.9951856878597545,0.9622776851239233,0.3107586622910948,0.18339052449913532,0.8783388342823051,0.8700847370914805,0.8783388342823051,0.4495330279670782,0.4468386636728529,0.9940062819266631,0.3806787342853537,0.3355329727177969,4950
NOC3L,73,2000,0.9947833766233011,0.9640154916692144,0.435933063524709,0.25858998530396515,0.8987714603201373,0.9029437381018985,0.8990396702456283,0.4250789934071336,0.4514830578936111,1.0621156403276595,0.3912610222191919,0.29378287308324724,4950
NOL11,219,2000,0.9888726474408236,0.9574929267341806,0.5641682144190184,0.24522091857271622,0.8833684420844211,0.868211169550998,0.8833684420844211,0.4899085582156171,0.4846701968851921,0.9893074510831591,0.529840656378198,0.4561791317199065,4950
NOL12,83,2000,0.9955482204163715,0.9686764726823939,0.2878503545608058,0.15148316520336597,0.9196277359742961,0.9144500494107217,0.9196277359742961,0.4181283385508419,0.45336374715506833,1.084269336739176,0.3407174166655411,0.26682309019198647,4950
NOL8,70,2000,0.9948408532869352,0.9631547599726139,0.4327479499715737,0.24589160369551352,0.9225985705786353,0.9101928975827431,0.9228738909518309,0.4162528660272855,0.4587003617700127,1.1019752371391298,0.25901850533780446,0.20003945477420731,4851
NRBP1,62,2000,0.993127001180528,0.9567562406898493,0.12116007429879441,0.06495856941486594,0.820678013524449,0.7860501487321399,0.8209229189298578,0.47694439260480226,0.4444946073340117,0.9319631489675358,0.4410812976068716,0.36753927304733397,4950
NRDE2,495,2000,0.9913973277122975,0.9430546723477147,0.5703689711688246,0.41073207610547946,0.8875267284591605,0.9043658263000921,0.8877915827499571,0.46466589337948333,0.4710818851387478,1.0138077309150542,0.7136078074028341,0.7342838530779074,4950
NRF1,71,2000,0.9931135326032183,0.954018950061681,0.053802811429443514,0.022988449974462477,0.8716722536417981,0.8412093356836888,0.8716722536417981,0.4274171550662606,0.44098825119296875,1.0317513830419147,0.1649357748563197,0.1205537067872138,4950
NSRP1,188,2000,0.9931676469404361,0.9518051261916699,0.723459142116212,0.6517615111254008,0.8764507586093071,0.8145861468918253,0.8767123076270955,0.48759774490924196,0.4968044877577984,1.0188818196061427,0.7445703653096545,0.7384651268793727,4851
NUBP1,144,2000,0.997268850736319,0.9789495125506573,0.27992851780653094,0.16650199721162898,0.9044969106825711,0.8682212888599549,0.9044969106825711,0.4432908623441522,0.44556259526632563,1.0051246778670637,0.47964664898470494,0.448092976272759,4950
NUF2,404,2000,0.9967170774291801,0.9758888614398731,0.6261876543621209,0.43428145170973664,0.9098336298602538,0.8872867397586229,0.9101051409404868,0.47813305628434843,0.4773047810267722,0.9982676679025507,0.5875037525664907,0.5219250902132353,4851
NUMA1,203,2000,0.9928567233105848,0.95879929177941,0.2966210594037235,0.17830907484460723,0.8859930655556353,0.8974588605945795,0.8862574621732288,0.47544443337669107,0.48441349888535584,1.0188645711052273,0.38161927581265565,0.3429896895127637,4851
