model,context,condition,gene_set,top_k,n_true_cells,n_pred_cells,n_corr_pairs,csa_pearson,csa_spearman
TxPert_official_cell_gat_k562_all_fixed2000,K562,SDE2,top_true_de,100,134,2000,4851,0.16297057486456654,0.15542213349140516
TxPert_official_cell_gat_k562_all_fixed2000,K562,SDHC,top_true_de,100,91,2000,4950,0.18940666894110547,0.18273270350295634
TxPert_official_cell_gat_k562_all_fixed2000,K562,SEC13,top_true_de,100,43,2000,4950,0.1654162052351765,0.1595003434077677
TxPert_official_cell_gat_k562_all_fixed2000,K562,SEC61A1,top_true_de,100,129,2000,4851,0.0858507667361111,0.07902415268181569
TxPert_official_cell_gat_k562_all_fixed2000,K562,SEC61G,top_true_de,100,74,2000,4950,0.06983361137322182,0.06523600927893974
TxPert_official_cell_gat_k562_all_fixed2000,K562,SEH1L,top_true_de,100,59,2000,4950,0.14459909396713516,0.1283276719380065
TxPert_official_cell_gat_k562_all_fixed2000,K562,SERBP1,top_true_de,100,94,2000,4950,0.21524183659362073,0.21207111298889933
TxPert_official_cell_gat_k562_all_fixed2000,K562,SETD1A,top_true_de,100,60,2000,4950,0.10648948174812406,0.10551766233140446
TxPert_official_cell_gat_k562_all_fixed2000,K562,SETDB1,top_true_de,100,123,2000,4950,0.10542618222594526,0.0857925525609993
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF1,top_true_de,100,18,2000,4950,0.06894350517059723,0.06987717516264175
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF3A1,top_true_de,100,165,2000,4950,0.08880728212986018,0.09260134377858081
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF3A2,top_true_de,100,236,2000,4950,0.12303254499204301,0.1325582390596159
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF3B2,top_true_de,100,197,2000,4950,0.08720187130531577,0.09791799519689559
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF3B3,top_true_de,100,215,2000,4950,0.11353730001566738,0.11805982654333264
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF3B4,top_true_de,100,163,2000,4851,0.13139287640544345,0.14589752767976652
TxPert_official_cell_gat_k562_all_fixed2000,K562,SF3B5,top_true_de,100,55,2000,4950,0.07894248756499622,0.09160566579537273
TxPert_official_cell_gat_k562_all_fixed2000,K562,SFPQ,top_true_de,100,185,2000,4950,0.14734403191100853,0.14117735990928923
TxPert_official_cell_gat_k562_all_fixed2000,K562,SFSWAP,top_true_de,100,145,2000,4851,0.22120171857400092,0.19692369917986616
TxPert_official_cell_gat_k562_all_fixed2000,K562,SIN3A,top_true_de,100,217,2000,4851,0.1361451822932895,0.13306663809070848
TxPert_official_cell_gat_k562_all_fixed2000,K562,SKA3,top_true_de,100,109,2000,4950,0.24636063096754504,0.23387885550083287
TxPert_official_cell_gat_k562_all_fixed2000,K562,SKP1,top_true_de,100,62,2000,4950,0.10398221921667433,0.09201188138055433
TxPert_official_cell_gat_k562_all_fixed2000,K562,SLBP,top_true_de,100,63,2000,4851,0.07635809044846922,0.07376055252851425
TxPert_official_cell_gat_k562_all_fixed2000,K562,SLC39A9,top_true_de,100,724,2000,4950,0.2599293762871266,0.2575273530386851
TxPert_official_cell_gat_k562_all_fixed2000,K562,SLC7A5,top_true_de,100,344,2000,4851,0.2681153254286303,0.2416230621816646
TxPert_official_cell_gat_k562_all_fixed2000,K562,SLC7A6OS,top_true_de,100,36,2000,4950,0.03887380427144566,0.029555627008172557
TxPert_official_cell_gat_k562_all_fixed2000,K562,SLU7,top_true_de,100,195,2000,4950,0.08213550660250885,0.09338346145464961
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMARCB1,top_true_de,100,118,2000,4950,0.18032868312438585,0.1703277517641252
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMC1A,top_true_de,100,156,2000,4851,0.08213527339254295,0.07780099886240167
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMC2,top_true_de,100,108,2000,4851,0.19997672076226541,0.2028749633057166
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMC3,top_true_de,100,42,2000,4851,0.0885169599870022,0.08588343291214859
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMC4,top_true_de,100,169,2000,4851,0.2263395941200433,0.2291118875697089
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMG5,top_true_de,100,82,2000,4950,0.16448915082352789,0.15622895652027532
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMN2,top_true_de,100,319,2000,4950,0.12896250971962622,0.13178262600146137
TxPert_official_cell_gat_k562_all_fixed2000,K562,SMU1,top_true_de,100,101,2000,4851,0.13203807504477963,0.13434444689918346
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNAPC1,top_true_de,100,96,2000,4950,0.09681781513551985,0.09416066178442127
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNAPC2,top_true_de,100,68,2000,4950,0.0582259294843107,0.05582052646709194
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNAPC3,top_true_de,100,201,2000,4950,0.16398166357886618,0.15302754977990388
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNAPC5,top_true_de,100,90,2000,4851,0.17575767736558232,0.15838253474940955
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNIP1,top_true_de,100,43,2000,4950,0.10027640780017656,0.09089041407572346
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRNP200,top_true_de,100,92,2000,4950,0.10568231820485882,0.11500391392978347
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRNP25,top_true_de,100,112,2000,4950,0.11616367360577139,0.10753523296467914
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRNP27,top_true_de,100,42,2000,4950,0.12299094790824075,0.11672753270322889
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRNP35,top_true_de,100,159,2000,4851,0.09467680341883494,0.08950270931546438
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRNP48,top_true_de,100,179,2000,4851,0.1023892368268028,0.09252810458472731
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRNP70,top_true_de,100,85,2000,4851,0.05564814282212378,0.0473493696871998
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPA1,top_true_de,100,79,2000,4851,0.11879023643348018,0.11567668279546353
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPB,top_true_de,100,120,2000,4950,0.08834778614019737,0.10612090133287541
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPC,top_true_de,100,28,2000,4950,0.07011473213057791,0.06369512145259018
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPD1,top_true_de,100,113,2000,4950,0.1012832657783449,0.09108813342597495
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPD3,top_true_de,100,120,2000,4950,0.1039059976926254,0.10367203606456629
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPE,top_true_de,100,128,2000,4950,0.09061809318443147,0.09692050040456786
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPF,top_true_de,100,92,2000,4950,0.09076506006690283,0.09491959201732231
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNRPG,top_true_de,100,325,2000,4950,0.09570511301979642,0.10676005939169093
TxPert_official_cell_gat_k562_all_fixed2000,K562,SNW1,top_true_de,100,115,2000,4950,0.10232724529743745,0.10602496652948076
TxPert_official_cell_gat_k562_all_fixed2000,K562,SON,top_true_de,100,238,2000,4950,0.09229062385228172,0.10671414872516644
TxPert_official_cell_gat_k562_all_fixed2000,K562,SPC24,top_true_de,100,95,2000,4950,0.06459583841788917,0.05961642673115245
TxPert_official_cell_gat_k562_all_fixed2000,K562,SPC25,top_true_de,100,181,2000,4950,0.11536633914750741,0.11662844304537706
TxPert_official_cell_gat_k562_all_fixed2000,K562,SPCS3,top_true_de,100,115,2000,4851,0.10629666234908171,0.08768469537472982
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRBD1,top_true_de,100,143,2000,4950,0.1648403827786827,0.16618173072506157
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRFBP1,top_true_de,100,73,2000,4851,0.3744071080922197,0.3637087335330108
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRP54,top_true_de,100,75,2000,4950,0.15751451364729052,0.16283527745599755
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRP68,top_true_de,100,158,2000,4950,0.10369260681467238,0.10066951001548242
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRP72,top_true_de,100,204,2000,4950,0.22572546640476895,0.21784111868455833
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRPRB,top_true_de,100,153,2000,4950,0.18545922623739994,0.1647386938455592
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRRM1,top_true_de,100,136,2000,4950,0.22583730744966843,0.19834095477610691
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRRM2,top_true_de,100,146,2000,4950,0.1439526925806755,0.14149402163576713
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRRT,top_true_de,100,260,2000,4950,0.160068527787961,0.1497263449814575
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRSF1,top_true_de,100,117,2000,4950,0.2623476768119185,0.24376954604433684
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRSF10,top_true_de,100,120,2000,4950,0.21189457117932384,0.20711760968717613
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRSF11,top_true_de,100,116,2000,4950,0.1268024676047716,0.1060490651969578
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRSF2,top_true_de,100,40,2000,4950,0.09659877850784306,0.09072734212526523
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRSF3,top_true_de,100,15,2000,4950,0.05842774309139543,0.05689137016620469
TxPert_official_cell_gat_k562_all_fixed2000,K562,SRSF7,top_true_de,100,100,2000,4950,0.22926691740910426,0.2034758117009727
TxPert_official_cell_gat_k562_all_fixed2000,K562,SS18L2,top_true_de,100,130,2000,4851,0.1134853515761499,0.09816528787720846
TxPert_official_cell_gat_k562_all_fixed2000,K562,SSBP1,top_true_de,100,115,2000,4950,0.4024319493610476,0.37372364459146745
TxPert_official_cell_gat_k562_all_fixed2000,K562,SSRP1,top_true_de,100,440,2000,4950,0.11884142057244783,0.11609342130343271
TxPert_official_cell_gat_k562_all_fixed2000,K562,SSU72,top_true_de,100,55,2000,4950,0.11145658609584451,0.10523210283756991
TxPert_official_cell_gat_k562_all_fixed2000,K562,STARD7,top_true_de,100,98,2000,4950,0.28953409326310964,0.2611211238642897
TxPert_official_cell_gat_k562_all_fixed2000,K562,STRAP,top_true_de,100,91,2000,4950,0.2632670800684758,0.21227230231298097
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUGP1,top_true_de,100,146,2000,4950,0.2841759690605481,0.25209375918857263
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUGT1,top_true_de,100,94,2000,4950,0.12509551226750396,0.11090750692718149
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUPT16H,top_true_de,100,82,2000,4950,0.09329321453373896,0.08776921545591711
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUPT4H1,top_true_de,100,55,2000,4950,0.2363285499292374,0.19834144313693108
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUPT5H,top_true_de,100,367,2000,4950,0.09039245349522546,0.08695310931098879
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUPT6H,top_true_de,100,256,2000,4950,0.18753433877281991,0.22415447863031632
TxPert_official_cell_gat_k562_all_fixed2000,K562,SUPV3L1,top_true_de,100,74,2000,4950,0.3331925859507936,0.2915021052515599
TxPert_official_cell_gat_k562_all_fixed2000,K562,SURF6,top_true_de,100,113,2000,4851,0.2630736957345332,0.24383249978816907
TxPert_official_cell_gat_k562_all_fixed2000,K562,SYF2,top_true_de,100,78,2000,4851,0.1612206455438044,0.138748098665707
TxPert_official_cell_gat_k562_all_fixed2000,K562,SYMPK,top_true_de,100,80,2000,4950,0.0782717375243426,0.07952427942022144
TxPert_official_cell_gat_k562_all_fixed2000,K562,TADA3,top_true_de,100,139,2000,4851,0.3611737073787778,0.32049982382591685
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF1,top_true_de,100,92,2000,4950,0.21913726513042675,0.2273212640906793
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF10,top_true_de,100,38,2000,4950,0.2120576771081756,0.21451275712610765
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF12,top_true_de,100,65,2000,4950,0.2442047428770856,0.2582476102589051
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF1C,top_true_de,100,128,2000,4950,0.31974205574572817,0.28678436931776796
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF1D,top_true_de,100,99,2000,4851,0.251603496971311,0.2189322551795856
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF2,top_true_de,100,137,2000,4950,0.22505201664494556,0.1846582208911537
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF5,top_true_de,100,34,2000,4950,0.18027546319785429,0.1971228976944908
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF6,top_true_de,100,111,2000,4950,0.3064146266191608,0.2847474356131444
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF7,top_true_de,100,84,2000,4851,0.1772090837627491,0.15317285195458205
TxPert_official_cell_gat_k562_all_fixed2000,K562,TAF8,top_true_de,100,103,2000,4950,0.30680563862302834,0.28109346442210204
TxPert_official_cell_gat_k562_all_fixed2000,K562,TANGO6,top_true_de,100,95,2000,4950,0.0736255125465083,0.060769968933793356
TxPert_official_cell_gat_k562_all_fixed2000,K562,TARS,top_true_de,100,108,2000,4950,0.19588490708678932,0.17166112512306056
TxPert_official_cell_gat_k562_all_fixed2000,K562,TBCB,top_true_de,100,97,2000,4851,0.16465092246674795,0.1483549334159623
TxPert_official_cell_gat_k562_all_fixed2000,K562,TBL3,top_true_de,100,70,2000,4950,0.29004179290179494,0.286747433171835
TxPert_official_cell_gat_k562_all_fixed2000,K562,TBP,top_true_de,100,143,2000,4950,0.3856003699272835,0.34536863204084284
TxPert_official_cell_gat_k562_all_fixed2000,K562,TCERG1,top_true_de,100,93,2000,4950,0.1548535496994353,0.14782029039469632
TxPert_official_cell_gat_k562_all_fixed2000,K562,TCOF1,top_true_de,100,86,2000,4950,0.23121038666982638,0.19315216425537454
TxPert_official_cell_gat_k562_all_fixed2000,K562,TCP1,top_true_de,100,63,2000,4950,0.12390319184509352,0.11677287645169776
TxPert_official_cell_gat_k562_all_fixed2000,K562,TEFM,top_true_de,100,192,2000,4950,0.47982904897077955,0.4574529026981733
TxPert_official_cell_gat_k562_all_fixed2000,K562,TELO2,top_true_de,100,73,2000,4950,0.09437003138110621,0.08687925116733948
TxPert_official_cell_gat_k562_all_fixed2000,K562,TERF2,top_true_de,100,47,2000,4851,0.13412285017975603,0.1365745064157331
TxPert_official_cell_gat_k562_all_fixed2000,K562,TEX10,top_true_de,100,153,2000,4950,0.243233849167514,0.2082366231173795
TxPert_official_cell_gat_k562_all_fixed2000,K562,TFDP1,top_true_de,100,140,2000,4950,0.17609286372338764,0.15962066835169203
TxPert_official_cell_gat_k562_all_fixed2000,K562,TFIP11,top_true_de,100,58,2000,4950,0.18978072087934056,0.1809189816627572
TxPert_official_cell_gat_k562_all_fixed2000,K562,THAP1,top_true_de,100,107,2000,4950,0.165367457236014,0.16111941338940752
TxPert_official_cell_gat_k562_all_fixed2000,K562,THAP11,top_true_de,100,60,2000,4950,0.10618331978012611,0.09846928649765045
TxPert_official_cell_gat_k562_all_fixed2000,K562,THG1L,top_true_de,100,43,2000,4950,0.08882654121653882,0.08712272100255668
TxPert_official_cell_gat_k562_all_fixed2000,K562,THOC1,top_true_de,100,33,2000,4851,0.22801849749020806,0.21932887905164192
TxPert_official_cell_gat_k562_all_fixed2000,K562,THOC2,top_true_de,100,149,2000,4950,0.3190762198847427,0.3196716197409212
TxPert_official_cell_gat_k562_all_fixed2000,K562,THOC3,top_true_de,100,133,2000,4950,0.2218727547095523,0.20892791695914917
TxPert_official_cell_gat_k562_all_fixed2000,K562,THOC5,top_true_de,100,28,2000,4950,0.1570631605428601,0.14939035223973013
TxPert_official_cell_gat_k562_all_fixed2000,K562,THOC6,top_true_de,100,115,2000,4950,0.19502126881270632,0.18351951818910756
TxPert_official_cell_gat_k562_all_fixed2000,K562,THOC7,top_true_de,100,104,2000,4950,0.18679005675821822,0.18626602701243083
TxPert_official_cell_gat_k562_all_fixed2000,K562,TICRR,top_true_de,100,147,2000,4950,0.0838900041905912,0.08880635216642656
TxPert_official_cell_gat_k562_all_fixed2000,K562,TIMM13,top_true_de,100,162,2000,4950,0.22502029387238837,0.18949701183664172
TxPert_official_cell_gat_k562_all_fixed2000,K562,TIMM23B,top_true_de,100,480,2000,4950,0.2741892273671611,0.2653745506455558
TxPert_official_cell_gat_k562_all_fixed2000,K562,TIMM44,top_true_de,100,38,2000,4950,0.15318093583664624,0.14892027892561266
TxPert_official_cell_gat_k562_all_fixed2000,K562,TIMM9,top_true_de,100,183,2000,4950,0.3068829174962693,0.28595839236766424
TxPert_official_cell_gat_k562_all_fixed2000,K562,TMA16,top_true_de,100,163,2000,4950,0.3261413239398762,0.2952982429682091
TxPert_official_cell_gat_k562_all_fixed2000,K562,TMSB10,top_true_de,100,190,2000,4851,0.1731066720240036,0.16000499091135995
TxPert_official_cell_gat_k562_all_fixed2000,K562,TMX2,top_true_de,100,94,2000,4950,0.08879075313593718,0.08260693988062938
TxPert_official_cell_gat_k562_all_fixed2000,K562,TNPO3,top_true_de,100,89,2000,4950,0.18192558010572737,0.16460677023312204
TxPert_official_cell_gat_k562_all_fixed2000,K562,TOMM22,top_true_de,100,89,2000,4950,0.32675472251198795,0.31571079282380726
TxPert_official_cell_gat_k562_all_fixed2000,K562,TOMM40,top_true_de,100,95,2000,4950,0.23144984401299004,0.21677271372247053
TxPert_official_cell_gat_k562_all_fixed2000,K562,TOP1,top_true_de,100,91,2000,4851,0.32291514511626673,0.3050166468569703
TxPert_official_cell_gat_k562_all_fixed2000,K562,TPR,top_true_de,100,68,2000,4950,0.2079065308778498,0.20581926048614155
TxPert_official_cell_gat_k562_all_fixed2000,K562,TPX2,top_true_de,100,212,2000,4851,0.09804308999550833,0.10688846735916586
TxPert_official_cell_gat_k562_all_fixed2000,K562,TRA2B,top_true_de,100,139,2000,4950,0.18165819289119028,0.1534274022293387
TxPert_official_cell_gat_k562_all_fixed2000,K562,TREX2,top_true_de,100,275,2000,4950,0.1607333208059968,0.14860051092351967
TxPert_official_cell_gat_k562_all_fixed2000,K562,TRMT10C,top_true_de,100,67,2000,4851,0.3095414970178192,0.27776830617495146
TxPert_official_cell_gat_k562_all_fixed2000,K562,TRMT112,top_true_de,100,150,2000,4950,0.40773616680429303,0.3890398628195829
TxPert_official_cell_gat_k562_all_fixed2000,K562,TRMT5,top_true_de,100,93,2000,4950,0.22317576888227297,0.1910908887911862
TxPert_official_cell_gat_k562_all_fixed2000,K562,TRPM7,top_true_de,100,123,2000,4851,0.18311490631355742,0.18768861258524663
TxPert_official_cell_gat_k562_all_fixed2000,K562,TRRAP,top_true_de,100,387,2000,4950,0.3006819657969641,0.2783399886408865
TxPert_official_cell_gat_k562_all_fixed2000,K562,TSEN2,top_true_de,100,168,2000,4950,0.34968763884585624,0.30839895374580256
TxPert_official_cell_gat_k562_all_fixed2000,K562,TSG101,top_true_de,100,83,2000,4950,0.06818412213639378,0.06997140248404618
TxPert_official_cell_gat_k562_all_fixed2000,K562,TSR1,top_true_de,100,109,2000,4950,0.384738574228434,0.3709152267334533
TxPert_official_cell_gat_k562_all_fixed2000,K562,TSR2,top_true_de,100,486,2000,4950,0.2938315010088923,0.28014607924957635
TxPert_official_cell_gat_k562_all_fixed2000,K562,TTC27,top_true_de,100,87,2000,4950,0.13219152964384337,0.12504002904628897
TxPert_official_cell_gat_k562_all_fixed2000,K562,TTI1,top_true_de,100,146,2000,4950,0.15490359811333332,0.14675825034924975
TxPert_official_cell_gat_k562_all_fixed2000,K562,TTK,top_true_de,100,185,2000,4950,0.109445196311938,0.12035862068723287
TxPert_official_cell_gat_k562_all_fixed2000,K562,TUBGCP2,top_true_de,100,226,2000,4950,0.17749143817672927,0.16492577353894067
TxPert_official_cell_gat_k562_all_fixed2000,K562,TUT1,top_true_de,100,187,2000,4950,0.2831470562265903,0.24043670128207215
TxPert_official_cell_gat_k562_all_fixed2000,K562,TWISTNB,top_true_de,100,145,2000,4950,0.18938089398115235,0.18011042314623918
TxPert_official_cell_gat_k562_all_fixed2000,K562,TXN,top_true_de,100,81,2000,4950,0.10880265488630901,0.10763538443135694
TxPert_official_cell_gat_k562_all_fixed2000,K562,TXNL4A,top_true_de,100,66,2000,4950,0.14684739979152306,0.13135486584821035
TxPert_official_cell_gat_k562_all_fixed2000,K562,U2AF1,top_true_de,100,141,2000,4950,0.11299625501015592,0.11168883131372669
TxPert_official_cell_gat_k562_all_fixed2000,K562,U2AF2,top_true_de,100,73,2000,4950,0.18537914296698768,0.1752355362412279
TxPert_official_cell_gat_k562_all_fixed2000,K562,U2SURP,top_true_de,100,263,2000,4950,0.35584838244931327,0.31815496246717395
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBA1,top_true_de,100,251,2000,4950,0.2424120255523247,0.24697420192763095
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBA2,top_true_de,100,121,2000,4950,0.15707501502723348,0.14022658381485778
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBA3,top_true_de,100,94,2000,4851,0.1565792685308885,0.1406002204261368
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBA52,top_true_de,100,44,2000,4950,0.1120009225719824,0.11207798850281028
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBAP1,top_true_de,100,102,2000,4950,0.11152348257413162,0.11235066184040814
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBE2I,top_true_de,100,42,2000,4950,0.10575352038073414,0.09279667603774543
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBL5,top_true_de,100,198,2000,4950,0.15704318270771617,0.15500052978517032
TxPert_official_cell_gat_k562_all_fixed2000,K562,UBQLN4,top_true_de,100,145,2000,4950,0.19975581550161053,0.19890592156507886
TxPert_official_cell_gat_k562_all_fixed2000,K562,UFL1,top_true_de,100,155,2000,4851,0.26799945780268686,0.24557641459994106
TxPert_official_cell_gat_k562_all_fixed2000,K562,UFM1,top_true_de,100,119,2000,4851,0.158851406595709,0.14147704853808468
TxPert_official_cell_gat_k562_all_fixed2000,K562,UPF1,top_true_de,100,115,2000,4950,0.156451809108747,0.14169326671783988
TxPert_official_cell_gat_k562_all_fixed2000,K562,UPF2,top_true_de,100,133,2000,4851,0.13993269171256964,0.1266986953078837
TxPert_official_cell_gat_k562_all_fixed2000,K562,UQCC2,top_true_de,100,83,2000,4950,0.14627866657071684,0.12760345044681753
TxPert_official_cell_gat_k562_all_fixed2000,K562,UQCRB,top_true_de,100,93,2000,4950,0.25364241142856175,0.2391297060365272
TxPert_official_cell_gat_k562_all_fixed2000,K562,UQCRC2,top_true_de,100,63,2000,4950,0.15206199891841046,0.13541006562537794
TxPert_official_cell_gat_k562_all_fixed2000,K562,UQCRFS1,top_true_de,100,114,2000,4950,0.2067493639199591,0.18138607989381494
TxPert_official_cell_gat_k562_all_fixed2000,K562,UQCRQ,top_true_de,100,148,2000,4950,0.2870019177399683,0.25876300604969704
TxPert_official_cell_gat_k562_all_fixed2000,K562,URB2,top_true_de,100,189,2000,4950,0.34085365340913554,0.31735999939756293
TxPert_official_cell_gat_k562_all_fixed2000,K562,URI1,top_true_de,100,55,2000,4950,0.13641821250060582,0.12528017405057087
TxPert_official_cell_gat_k562_all_fixed2000,K562,USP36,top_true_de,100,151,2000,4950,0.4210508625165154,0.3769795268143007
TxPert_official_cell_gat_k562_all_fixed2000,K562,USP39,top_true_de,100,166,2000,4950,0.27513050350606943,0.25725620563078566
TxPert_official_cell_gat_k562_all_fixed2000,K562,USP5,top_true_de,100,171,2000,4950,0.2985275097579756,0.28300039827601153
TxPert_official_cell_gat_k562_all_fixed2000,K562,USPL1,top_true_de,100,96,2000,4950,0.1826851028442038,0.16500161332338162
TxPert_official_cell_gat_k562_all_fixed2000,K562,UTP15,top_true_de,100,139,2000,4950,0.20192205549939232,0.20187173002354994
TxPert_official_cell_gat_k562_all_fixed2000,K562,UTP18,top_true_de,100,59,2000,4950,0.3447037636370266,0.3303214839062296
TxPert_official_cell_gat_k562_all_fixed2000,K562,UTP20,top_true_de,100,92,2000,4950,0.3546288203003072,0.3346937373055851
TxPert_official_cell_gat_k562_all_fixed2000,K562,UTP23,top_true_de,100,160,2000,4950,0.38921728403911815,0.37765916806603217
TxPert_official_cell_gat_k562_all_fixed2000,K562,UTP3,top_true_de,100,27,2000,4950,0.2658482379737632,0.25810660319450135
TxPert_official_cell_gat_k562_all_fixed2000,K562,UTP6,top_true_de,100,64,2000,4950,0.4067543571633017,0.39960560307326076
TxPert_official_cell_gat_k562_all_fixed2000,K562,UXT,top_true_de,100,206,2000,4851,0.19553178784586858,0.1788403934183274
TxPert_official_cell_gat_k562_all_fixed2000,K562,VARS,top_true_de,100,191,2000,4950,0.20814250617790445,0.18700472489963102
TxPert_official_cell_gat_k562_all_fixed2000,K562,VPS28,top_true_de,100,49,2000,4851,0.062234199028981724,0.05517758692904725
TxPert_official_cell_gat_k562_all_fixed2000,K562,VPS29,top_true_de,100,146,2000,4851,0.17931853819836663,0.16291298602327747
TxPert_official_cell_gat_k562_all_fixed2000,K562,VPS35,top_true_de,100,40,2000,4950,0.07033964671967735,0.06725484128015355
TxPert_official_cell_gat_k562_all_fixed2000,K562,VPS54,top_true_de,100,306,2000,4950,0.17891650389007344,0.17395845210677807
TxPert_official_cell_gat_k562_all_fixed2000,K562,VPS72,top_true_de,100,95,2000,4950,0.21735579210410985,0.1680174602648167
TxPert_official_cell_gat_k562_all_fixed2000,K562,WAC,top_true_de,100,93,2000,4950,0.2005072208002544,0.17258461029677505
TxPert_official_cell_gat_k562_all_fixed2000,K562,WBP11,top_true_de,100,205,2000,4950,0.11919115575318101,0.12026760857281857
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDHD1,top_true_de,100,175,2000,4950,0.3157722567427267,0.307135878027887
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR12,top_true_de,100,174,2000,4950,0.1601300814969484,0.1420015901977256
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR24,top_true_de,100,78,2000,4950,0.07685344448255953,0.07470182729054894
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR3,top_true_de,100,329,2000,4950,0.4609928212693058,0.446050047286024
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR33,top_true_de,100,79,2000,4950,0.08389554860009783,0.07296002469467346
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR36,top_true_de,100,250,2000,4950,0.5201241394198114,0.5082822423850553
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR43,top_true_de,100,47,2000,4851,0.24819681671847543,0.24469199500044775
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR46,top_true_de,100,63,2000,4950,0.3490835909334304,0.3380205937114389
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR5,top_true_de,100,75,2000,4950,0.37843699969302547,0.3525474514648361
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR55,top_true_de,100,94,2000,4950,0.24166337288756348,0.2138381151418164
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR61,top_true_de,100,98,2000,4950,0.11064585356785862,0.10385001667368579
TxPert_official_cell_gat_k562_all_fixed2000,K562,WDR70,top_true_de,100,29,2000,4950,0.12462372588777512,0.12184702515940156
