model,condition,n_test_cells,n_pred_cells,pra_all_genes,pra_top100_true_de,pra_nonzero_genes,true_range_mean,pred_range_mean,range_width_ratio
TxPert_exphormer_mg_fixed2000,AP2S1,96,2000,0.07154166530350137,0.1199853477736338,0.07154166530350137,0.39338545847535134,0.033687702728249135,0.08563535114505617
TxPert_exphormer_mg_fixed2000,TSEN2,168,2000,0.07013496522013518,0.1382966283002804,0.07013496522013518,0.3896761889471115,0.03259896059777589,0.08365653505617457
TxPert_exphormer_mg_fixed2000,PIAS4,173,2000,0.06458465222900654,0.10490420815244635,0.06458465222900654,0.4066700215795637,0.031823577362149955,0.07825405092807723
TxPert_exphormer_mg_fixed2000,MRPS11,90,2000,0.06616248396407831,0.16239144225641627,0.06617571910789989,0.3845503222423793,0.03227082794681192,0.0839183462893795
TxPert_exphormer_mg_fixed2000,BYSL,87,2000,0.07528476240232175,0.1825563458526195,0.07528476240232175,0.41071775851905357,0.03695876960873604,0.08998580641397669
TxPert_exphormer_mg_fixed2000,ZCRB1,141,2000,0.07386409435266672,0.12729061008703813,0.07387887012669206,0.3769913284927607,0.03497058900259435,0.09276231422825086
TxPert_exphormer_mg_fixed2000,GNL3L,66,2000,0.07389722074069979,0.14437316999023944,0.07391200314132806,0.37099476434737444,0.03326884705770761,0.08967470530071917
TxPert_exphormer_mg_fixed2000,CDC23,158,2000,0.07216334724584982,0.10397512070957861,0.07216334724584982,0.3877534061779083,0.032912031019590796,0.08487876481916064
TxPert_exphormer_mg_fixed2000,DBR1,96,2000,0.062232809643614675,0.0945708396510982,0.062270171746662675,0.3718418888568878,0.03044617736946791,0.08187936180152158
TxPert_exphormer_mg_fixed2000,NSA2,71,2000,0.08078025959625262,0.15796216684343245,0.08078025959625262,0.3700464540749788,0.03707326371069999,0.10018542888492026
TxPert_exphormer_mg_fixed2000,CTR9,197,2000,0.06133392900137662,0.10986239889071885,0.061358472390332756,0.4115042544400692,0.036067487530075014,0.08764790707370135
TxPert_exphormer_mg_fixed2000,DLD,283,2000,0.06820898506039316,0.0811171512959701,0.06820898506039316,0.4154760833856464,0.03364593356907368,0.0809816355374349
TxPert_exphormer_mg_fixed2000,RBM28,55,2000,0.0766785933081292,0.14167643595458837,0.0767246280849802,0.3757853031527997,0.03476408246774227,0.09251048737396157
TxPert_exphormer_mg_fixed2000,PSMB1,106,2000,0.07418375840347255,0.14537257918971622,0.07418375840347255,0.41836667069196704,0.037354182772412904,0.08928574978922822
TxPert_exphormer_mg_fixed2000,FTSJ3,153,2000,0.06757534269474545,0.08268094948445025,0.06757534269474545,0.42993221003770843,0.03603121476903558,0.08380673299125001
TxPert_exphormer_mg_fixed2000,WDR82,86,2000,0.05855628103674922,0.10094360927450423,0.05857971292191799,0.4568676806718111,0.03423677782516927,0.0749380587075988
TxPert_exphormer_mg_fixed2000,POLR3C,169,2000,0.06890682845414835,0.10987150836473708,0.06892061257666368,0.3900292707487943,0.033581931014731524,0.08610105105508886
TxPert_exphormer_mg_fixed2000,DHX37,202,2000,0.06808516080067858,0.17623881956880008,0.06808516080067858,0.41630862156301734,0.0348097744011879,0.0836153078798672
TxPert_exphormer_mg_fixed2000,SAP18,40,2000,0.060437721783498474,0.16326123764395833,0.06064391108117447,0.4135916683629155,0.033234253638088705,0.08035522805883571
TxPert_exphormer_mg_fixed2000,GNL3,29,2000,0.0758057112817248,0.12567165471986333,0.0761254381218365,0.36504754338562484,0.032259466992877434,0.0883705881430728
TxPert_exphormer_mg_fixed2000,NDC80,171,2000,0.061339855793972546,0.0965168403412463,0.061352126219216395,0.44216696364283564,0.03303430756747723,0.07471002932516844
TxPert_exphormer_mg_fixed2000,TTC27,87,2000,0.07509348103420439,0.10904173628799492,0.07509348103420439,0.37574030791223056,0.03469180039282888,0.09232919316614983
TxPert_exphormer_mg_fixed2000,CDC123,96,2000,0.07046808640479692,0.11882919826920936,0.07046808640479692,0.3836771972879767,0.03307260141819716,0.08619902561314736
TxPert_exphormer_mg_fixed2000,WDR3,329,2000,0.07105228322077682,0.1862618512375888,0.07105228322077682,0.4293566391384601,0.03668448233716191,0.08544058281331471
TxPert_exphormer_mg_fixed2000,WDR43,47,2000,0.06455072394548447,0.14981339853776723,0.0645894776320637,0.43677089233398436,0.033026591088250276,0.07561536474102372
TxPert_exphormer_mg_fixed2000,RPL35A,97,2000,0.07107228192468028,0.12343474000145052,0.07107228192468028,0.4163474190413953,0.034204200447835044,0.08215302428211775
TxPert_exphormer_mg_fixed2000,NUTF2,44,2000,0.07389839822304539,0.1257627735820715,0.07400200102447965,0.3809490590411425,0.033518440365605064,0.08798667089532924
TxPert_exphormer_mg_fixed2000,SNRPE,128,2000,0.0624939346222409,0.10335212736485232,0.0624939346222409,0.42273856251239766,0.03265525212801994,0.07724691866641116
TxPert_exphormer_mg_fixed2000,CSTF3,59,2000,0.06497888660930816,0.11413641638256991,0.06508301944041282,0.39885917401194576,0.03333100132022054,0.0835658364061194
TxPert_exphormer_mg_fixed2000,WDR5,75,2000,0.06478438227434319,0.09636364855382515,0.0648752075649341,0.3923566677027942,0.03336933256287128,0.0850484634497496
TxPert_exphormer_mg_fixed2000,YEATS2,233,2000,0.07129424607741063,0.15219130453962343,0.07129424607741063,0.39950804406672724,0.03422818908572197,0.08567584241995045
TxPert_exphormer_mg_fixed2000,PSMA2,38,2000,0.08720294075839297,0.12897965235248415,0.087447794583226,0.37912261931508795,0.03829252433225513,0.10100300370208262
TxPert_exphormer_mg_fixed2000,HNRNPM,128,2000,0.07019315684897677,0.11267877911523667,0.07019315684897677,0.3802914341174066,0.03146188576072455,0.08273098500478329
TxPert_exphormer_mg_fixed2000,RPL11,315,2000,0.07582777612775055,0.12606850526369062,0.07582777612775055,0.4132482476592065,0.03611370505958796,0.08738985437990608
TxPert_exphormer_mg_fixed2000,MED26,99,2000,0.07848727167946878,0.16038644032895724,0.07850297227392357,0.40058092333674433,0.03766915518227965,0.0940363158788026
TxPert_exphormer_mg_fixed2000,FAM50A,38,2000,0.06343791018948836,0.09584933608301326,0.06373107312586736,0.4186205775699022,0.03125695127416402,0.07466654102133634
TxPert_exphormer_mg_fixed2000,SMC4,169,2000,0.07649413510841946,0.15078349627102244,0.07650943699581862,0.3879091931909325,0.03422660602938384,0.08823354988187067
TxPert_exphormer_mg_fixed2000,THOC7,104,2000,0.0730828725169243,0.1211179267719878,0.07309749201532736,0.39571612247675664,0.034490480911806225,0.08715965329978582
TxPert_exphormer_mg_fixed2000,EIF3F,36,2000,0.07421391568852552,0.1204505857534398,0.07455687732421692,0.3636833945199847,0.03379310491789132,0.09291901829420529
TxPert_exphormer_mg_fixed2000,MRPL49,36,2000,0.06465212910551207,0.15137773243051753,0.06480766750753014,0.39463537437468765,0.032100588151812555,0.0813423971159529
TxPert_exphormer_mg_fixed2000,EIF3J,72,2000,0.06932325047120473,0.11376078538614333,0.06935099086755175,0.37715806921958916,0.03351237478896976,0.08885498318984218
TxPert_exphormer_mg_fixed2000,PSMD4,285,2000,0.07370391850469796,0.14592668127817737,0.07370391850469796,0.42791544993817804,0.038177299799658365,0.0892169210366317
TxPert_exphormer_mg_fixed2000,SCAF1,158,2000,0.06691281835801367,0.09391838426012274,0.06691281835801367,0.4160448087054492,0.033057632378675046,0.07945690197882056
TxPert_exphormer_mg_fixed2000,RNMT,106,2000,0.07192123791306824,0.18420154454501433,0.07193562503807586,0.4146148759804666,0.036138887388817965,0.08716254194144044
TxPert_exphormer_mg_fixed2000,PPP4R2,162,2000,0.07185485637915205,0.1067123790909076,0.07186923022519709,0.38521898086726675,0.033874596955031165,0.0879359474951306
TxPert_exphormer_mg_fixed2000,ARPC4,188,2000,0.07598169983377286,0.11800869629089407,0.07598169983377286,0.40133394598633065,0.03658691987875849,0.09116328018854361
TxPert_exphormer_mg_fixed2000,DDOST,74,2000,0.07089827113829737,0.11084106939508429,0.07091245362902318,0.39358628580898053,0.035222974427826716,0.08949238020452191
TxPert_exphormer_mg_fixed2000,MRPL32,62,2000,0.06688523749877257,0.18388261259859642,0.066898617222217,0.3622848050037026,0.030247779003046458,0.08349171080421167
TxPert_exphormer_mg_fixed2000,RNF40,185,2000,0.06574519293529887,0.10742161943419087,0.06574519293529887,0.3883173496520519,0.03071949872620404,0.07910925937931272
TxPert_exphormer_mg_fixed2000,HSD17B12,135,2000,0.06548067602050436,0.08793469467661501,0.06549377477545945,0.40394097258567824,0.03279798805769533,0.08119499994219746
TxPert_exphormer_mg_fixed2000,EXOSC10,77,2000,0.07544210410142684,0.158698984290719,0.07545719554053494,0.4019757142454387,0.03573281325183809,0.08889296317312016
TxPert_exphormer_mg_fixed2000,NOP10,124,2000,0.06910395001957273,0.1747206859505739,0.06910395001957273,0.40511394730865957,0.03475381291218103,0.08578774511514008
TxPert_exphormer_mg_fixed2000,CPSF4,57,2000,0.06323676299247091,0.10895276416849463,0.06336348997241574,0.4164395392376184,0.034438235310837624,0.08269684129157323
TxPert_exphormer_mg_fixed2000,OGFOD1,101,2000,0.06804341037554348,0.09468302717835593,0.06804341037554348,0.39479487028419974,0.03303105528701097,0.08366637192263741
TxPert_exphormer_mg_fixed2000,RPL18,229,2000,0.0712171792959316,0.12644226539578365,0.0712171792959316,0.43552061226546773,0.035625165673308076,0.08179903281730956
TxPert_exphormer_mg_fixed2000,SPCS3,115,2000,0.07174045966429887,0.09589599599374368,0.07178352978216818,0.38958524303019065,0.03438682463418692,0.0882652111873499
TxPert_exphormer_mg_fixed2000,MED8,94,2000,0.06908323658655574,0.14961194837729297,0.0690970559977553,0.4508034167912603,0.03902109354753047,0.08655899939642378
TxPert_exphormer_mg_fixed2000,WDR70,29,2000,0.07302980331945964,0.11229273506163388,0.0738122127748733,0.3742403995311259,0.03334185543406754,0.08909207713790317
TxPert_exphormer_mg_fixed2000,NRBP1,62,2000,0.06435572504597345,0.15925409845559602,0.06439436166297124,0.4195340134969353,0.03458018348164857,0.08242521832535277
TxPert_exphormer_mg_fixed2000,PRELID1,122,2000,0.068502239361645,0.09766518450879172,0.068502239361645,0.3978088326850534,0.03435776453565806,0.08636752341591164
TxPert_exphormer_mg_fixed2000,SNRNP48,179,2000,0.06929489103063645,0.10751915923058408,0.06930875278119268,0.41368464905023594,0.03470582572609187,0.08389439870884204
TxPert_exphormer_mg_fixed2000,TAF6,111,2000,0.06901488821444082,0.1876503811822862,0.06904250521652745,0.4191126460015774,0.037067303538881255,0.0884423388511125
TxPert_exphormer_mg_fixed2000,TCP1,63,2000,0.08150413688323968,0.12971791015840248,0.08153675158387322,0.38947425870716584,0.038671937877610335,0.09929266445760149
TxPert_exphormer_mg_fixed2000,ATP6AP1,114,2000,0.07022420289256595,0.1146113166236642,0.07023825054267449,0.40017465637311345,0.03416965997152031,0.08538686439401269
TxPert_exphormer_mg_fixed2000,ISCU,32,2000,0.06609108188014107,0.08452626528595766,0.06642319786948851,0.4011881546704472,0.03406815361872315,0.08491814220568586
TxPert_exphormer_mg_fixed2000,PAM16,43,2000,0.06359492562781317,0.12550775791001706,0.06372237036855027,0.40454139247655885,0.033493013760745524,0.08279254868773606
TxPert_exphormer_mg_fixed2000,DDX52,106,2000,0.07143689106074408,0.18191820734696834,0.07143689106074408,0.41426403286457064,0.03561952665843071,0.08598266557755603
TxPert_exphormer_mg_fixed2000,SIN3A,217,2000,0.07109634930165401,0.11838848022156649,0.07111057141593718,0.4003025824689865,0.03481447790645063,0.08697040329347328
TxPert_exphormer_mg_fixed2000,NCAPH,64,2000,0.07189029554063407,0.09116639986975596,0.07190467647592927,0.39462451404958976,0.033716368795409804,0.08543911171413386
TxPert_exphormer_mg_fixed2000,PDCD2,59,2000,0.0656039504505537,0.15012818657297267,0.06563020253156632,0.39636354262232787,0.0321348677573353,0.08107422477352447
TxPert_exphormer_mg_fixed2000,SPC25,181,2000,0.058888573987868655,0.0836527715400058,0.0589003540586804,0.48082008451223374,0.03314638669464738,0.06893719100544793
TxPert_exphormer_mg_fixed2000,XRCC6,26,2000,0.07341958259172288,0.12333646383154387,0.07419117076770704,0.3415882832482457,0.03026973209902644,0.08861466478017803
TxPert_exphormer_mg_fixed2000,WDTC1,107,2000,0.06595877308115355,0.10967613495075575,0.06598516714801275,0.4155483893543483,0.033387319957427684,0.08034520168842595
TxPert_exphormer_mg_fixed2000,RFC4,58,2000,0.07891845869755638,0.12083096962315232,0.07893424554666573,0.3667891052137316,0.033017326955832545,0.0900171940396678
TxPert_exphormer_mg_fixed2000,CNIH4,65,2000,0.06978037802531674,0.1053707960971772,0.06980830134585508,0.40202209824681284,0.03574785004928709,0.08892010990435498
TxPert_exphormer_mg_fixed2000,HAUS5,153,2000,0.06799810226384258,0.10966935589281329,0.06799810226384258,0.39651135546475663,0.03239405722081662,0.08169767639030241
TxPert_exphormer_mg_fixed2000,PRPF3,129,2000,0.06353112690907149,0.0923461981644605,0.06354383567620672,0.42344210353672507,0.032574809614364056,0.07692860150892585
TxPert_exphormer_mg_fixed2000,SRP68,158,2000,0.06734412004714446,0.10332013560432154,0.06734412004714446,0.4101162459841372,0.03373677544988692,0.08226149282702859
TxPert_exphormer_mg_fixed2000,NDUFA8,85,2000,0.0644813772849407,0.12168389348415343,0.06449427614016874,0.38314693296849744,0.030330873639211057,0.07916250983034694
TxPert_exphormer_mg_fixed2000,PET117,80,2000,0.07080094744328334,0.14910197388811278,0.07081511046537642,0.3830434032230081,0.03410936489343643,0.08904830031257564
TxPert_exphormer_mg_fixed2000,VPS72,95,2000,0.0752464615487888,0.1597940566647097,0.0752464615487888,0.35674609929502027,0.03374523195438087,0.09459173085605929
TxPert_exphormer_mg_fixed2000,UQCRB,93,2000,0.07422184483086128,0.15057703273540027,0.07422184483086128,0.37724607856571674,0.03486779319878668,0.09242718282740438
TxPert_exphormer_mg_fixed2000,RBM19,37,2000,0.06723572048857458,0.16610480729477742,0.06738396521204108,0.40035696305871,0.032638526990190146,0.08152356318620657
TxPert_exphormer_mg_fixed2000,RPS5,127,2000,0.07181373010431644,0.17241156135006347,0.07181373010431644,0.43713574552655227,0.03624349226165563,0.08291129655591431
TxPert_exphormer_mg_fixed2000,SDC1,170,2000,0.06541635434533034,0.1323317392202476,0.06541635434533034,0.39047515947550526,0.03176012142658234,0.08133710901321389
TxPert_exphormer_mg_fixed2000,MTPAP,86,2000,0.06826887868066624,0.16900227379980534,0.06828253518770377,0.417055580304563,0.03537034042268992,0.0848096542642194
TxPert_exphormer_mg_fixed2000,ARIH1,57,2000,0.06980965915440711,0.11282705390475913,0.06982362387918295,0.40285821281254286,0.0339236391666159,0.08420738921444623
TxPert_exphormer_mg_fixed2000,DDX41,259,2000,0.06346015851885173,0.11512205679963912,0.06346015851885173,0.38105318818569195,0.03306263684757054,0.08676645939462424
TxPert_exphormer_mg_fixed2000,HSCB,85,2000,0.07520196896859908,0.13026859788611123,0.07520196896859908,0.37981300423085707,0.03469088871486485,0.09133675628549978
TxPert_exphormer_mg_fixed2000,HNRNPU,73,2000,0.06548060067900566,0.12136824693309252,0.06549369941888944,0.38688348429322234,0.03161642196241766,0.08172078268724305
TxPert_exphormer_mg_fixed2000,DAD1,71,2000,0.06941674444191745,0.10252190220446127,0.06941674444191745,0.38601252492964266,0.03435231017380953,0.08899273226987518
TxPert_exphormer_mg_fixed2000,MRPS18A,108,2000,0.0737296218566967,0.15527647676479167,0.0737296218566967,0.3771811355319619,0.03345481738436967,0.08869695047239509
TxPert_exphormer_mg_fixed2000,POLD2,63,2000,0.07255237130979927,0.10288430334160617,0.07255237130979927,0.3722164727893472,0.030977388173788784,0.08322411716334491
TxPert_exphormer_mg_fixed2000,HGS,96,2000,0.06439663570937616,0.10141549602468462,0.06442240467124466,0.41484148848131297,0.032459387753941124,0.07824527650384837
TxPert_exphormer_mg_fixed2000,UTP3,27,2000,0.07262953737705695,0.17782718030112193,0.07315626246681804,0.4071224688678981,0.035720563698150215,0.08773910936453283
TxPert_exphormer_mg_fixed2000,CENPC,116,2000,0.0671680230947092,0.1009660830032734,0.06718145938658651,0.42338170501440764,0.033777662768103185,0.079780636645949
TxPert_exphormer_mg_fixed2000,RRP7A,40,2000,0.06394321038563486,0.16281044458405347,0.06405851571391992,0.4233204720458389,0.03551461930748075,0.08389534835603604
TxPert_exphormer_mg_fixed2000,NELFA,82,2000,0.062826692038198,0.1282111593270046,0.06283925989017604,0.40472407275170097,0.032665526692792775,0.08071060775702132
TxPert_exphormer_mg_fixed2000,RRN3,38,2000,0.06840811339749897,0.12384894886669265,0.06866905580957534,0.41905848913639804,0.03359162786148489,0.08015975795911791
TxPert_exphormer_mg_fixed2000,PSMA6,18,2000,0.09175695268000847,0.11828182212499243,0.09399401012088553,0.3605193054908515,0.03819356271903962,0.10594040618056376
TxPert_exphormer_mg_fixed2000,TBL3,70,2000,0.0713539065251428,0.1819462095573116,0.07136818016117502,0.416927634537518,0.03762828743536025,0.09025136118546392
TxPert_exphormer_mg_fixed2000,CWC22,28,2000,0.0728314939561244,0.10393564746435885,0.07350776539778402,0.3897384508597851,0.03345716884747148,0.08584518133946306
TxPert_exphormer_mg_fixed2000,PWP2,51,2000,0.0730519532214895,0.184048910453056,0.0731104415747493,0.4099537278234959,0.03785227819018066,0.09233304809255775
TxPert_exphormer_mg_fixed2000,PRPF31,23,2000,0.05505008502562913,0.10344505375339627,0.057248424527484534,0.37655879962921146,0.030411529747396707,0.08076170034991936
TxPert_exphormer_mg_fixed2000,EIF3G,52,2000,0.07115767216590223,0.14031203330963493,0.07118614662455204,0.3974837355518341,0.03419196420464665,0.08602103755759198
TxPert_exphormer_mg_fixed2000,PGPEP1,51,2000,0.06725212176902355,0.08538600760011592,0.06731944121023378,0.4043410049557686,0.0350515897058323,0.08668818746885384
TxPert_exphormer_mg_fixed2000,OPA1,53,2000,0.06781581750957917,0.14346378850834784,0.06787011360045955,0.3882281384438277,0.032880494938641786,0.08469374276553579
TxPert_exphormer_mg_fixed2000,EXOC7,32,2000,0.061494594547132325,0.13586585811940258,0.06191562076835716,0.40841202820271266,0.03306387205548584,0.08095714367526748
TxPert_exphormer_mg_fixed2000,BMS1,18,2000,0.0771006717060937,0.17672335501965597,0.07889958217979297,0.3849434697830678,0.034194366117790344,0.08882957606415451
