model,context,condition,gene_set,top_k,n_true_cells,n_pred_cells,n_corr_pairs,csa_pearson,csa_spearman
direct_source_expression,K562,RPL10,top_true_de,100,215,189,4950,0.4089515612170384,0.39038775195208375
direct_source_expression,K562,RPL11,top_true_de,100,315,121,4950,0.3069985319686911,0.26740644451792195
direct_source_expression,K562,RPL12,top_true_de,100,185,194,4950,0.4998988317410829,0.4775705204105049
direct_source_expression,K562,RPL14,top_true_de,100,189,123,4950,0.322844205676068,0.27706336753898475
direct_source_expression,K562,RPL17,top_true_de,100,134,176,4950,0.3269934240470659,0.2998521146514051
direct_source_expression,K562,RPL18,top_true_de,100,229,175,4950,0.3127086278708527,0.28693052583837436
direct_source_expression,K562,RPL19,top_true_de,100,226,47,4950,0.45004588442633475,0.44162799532975766
direct_source_expression,K562,RPL21,top_true_de,100,214,94,4950,0.3677554576590925,0.334703243324221
direct_source_expression,K562,RPL23A,top_true_de,100,84,160,4950,0.2720112673627447,0.2324360763563279
direct_source_expression,K562,RPL26,top_true_de,100,194,259,4950,0.4134200164655964,0.36702452589786355
direct_source_expression,K562,RPL32,top_true_de,100,158,245,4950,0.3963328913988376,0.37289012891742546
direct_source_expression,K562,RPL34,top_true_de,100,249,114,4950,0.4131154244012621,0.3799244809991656
direct_source_expression,K562,RPL35,top_true_de,100,36,209,4950,0.30472019387149757,0.3017951852275322
direct_source_expression,K562,RPL35A,top_true_de,100,97,367,4950,0.38775146296364477,0.3667600980024712
direct_source_expression,K562,RPL37A,top_true_de,100,295,197,4950,0.32705750423498237,0.29986964003759425
direct_source_expression,K562,RPL38,top_true_de,100,169,90,4950,0.28105479822095836,0.24786686545851108
direct_source_expression,K562,RPL39,top_true_de,100,31,225,4950,0.16612787878893923,0.13330697001126043
direct_source_expression,K562,RPL4,top_true_de,100,257,189,4950,0.38875846150210697,0.3687968226498781
direct_source_expression,K562,RPL5,top_true_de,100,154,152,4950,0.3211083759884919,0.29272005152196795
direct_source_expression,K562,RPL7,top_true_de,100,237,344,4950,0.4130338671095733,0.3828136836907199
direct_source_expression,K562,RPL9,top_true_de,100,180,144,4950,0.4482148851136545,0.4270983193109479
direct_source_expression,K562,RPLP0,top_true_de,100,136,233,4950,0.31650061270861085,0.29791881821746197
direct_source_expression,K562,RPLP1,top_true_de,100,96,22,4950,0.16813491244410167,0.12835549039922478
direct_source_expression,K562,RPP30,top_true_de,100,97,249,4950,0.5269781030474363,0.49343227992600036
direct_source_expression,K562,RPP38,top_true_de,100,49,43,4950,0.39555638896073453,0.34208151164375905
direct_source_expression,K562,RPS10,top_true_de,100,93,112,4950,0.5343623425262236,0.5073105462228628
direct_source_expression,K562,RPS11,top_true_de,100,233,98,4950,0.4645445949626533,0.41986917260227946
direct_source_expression,K562,RPS15,top_true_de,100,18,187,4950,0.34410953701100494,0.3370213826315875
direct_source_expression,K562,RPS15A,top_true_de,100,257,120,4950,0.4417681075780085,0.40158887763763484
direct_source_expression,K562,RPS19BP1,top_true_de,100,50,184,4950,0.34048723895653255,0.3221593460052108
